accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.545,0.4845360824742268,0.5340909090909091,0.5081081081081081,0.44642857142857145,0.4659090909090909,SVM,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.26,0.3125,0.5681818181818182,0.4032258064516129,0.9821428571428571,0.4318181818181818,SVM,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.26,0.3148148148148148,0.5795454545454546,0.408,0.9910714285714286,0.42045454545454547,SVM,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.19,0.25,0.42045454545454547,0.3135593220338983,0.9910714285714286,0.5795454545454546,SVM,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.155,0.21678321678321677,0.3522727272727273,0.2683982683982684,1.0,0.6477272727272727,SVM,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.125,0.18248175182481752,0.2840909090909091,0.2222222222222222,1.0,0.7159090909090909,SVM,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.15,0.2112676056338028,0.3409090909090909,0.2608695652173913,1.0,0.6590909090909091,SVM,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.785,0.7319587628865979,0.8068181818181818,0.7675675675675676,0.23214285714285715,0.19318181818181818,SVM,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.775,0.7171717171717171,0.8068181818181818,0.7593582887700535,0.25,0.19318181818181818,SVM,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.565,1.0,0.011363636363636364,0.02247191011235955,0.0,0.9886363636363636,RF,0.1,Clean,0.005278409719467163,50,200,,,,
0.48,0.1,0.022727272727272728,0.037037037037037035,0.16071428571428573,0.9772727272727273,RF,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.47,0.17857142857142858,0.056818181818181816,0.08620689655172414,0.20535714285714285,0.9431818181818182,RF,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.465,0.1724137931034483,0.056818181818181816,0.08547008547008547,0.21428571428571427,0.9431818181818182,RF,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.48,0.19230769230769232,0.056818181818181816,0.08771929824561403,0.1875,0.9431818181818182,RF,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.54,0.25,0.022727272727272728,0.041666666666666664,0.05357142857142857,0.9772727272727273,RF,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.535,0.0,0.0,0.0,0.044642857142857144,1.0,RF,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.49,0.1111111111111111,0.022727272727272728,0.03773584905660377,0.14285714285714285,0.9772727272727273,RF,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.485,0.0,0.0,0.0,0.13392857142857142,1.0,RF,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.43,0.09375,0.03409090909090909,0.05,0.25892857142857145,0.9659090909090909,RF,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.385,0.07317073170731707,0.03409090909090909,0.046511627906976744,0.3392857142857143,0.9659090909090909,RF,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.435,0.0967741935483871,0.03409090909090909,0.05042016806722689,0.25,0.9659090909090909,RF,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.51,0.14285714285714285,0.022727272727272728,0.0392156862745098,0.10714285714285714,0.9772727272727273,RF,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.565,1.0,0.011363636363636364,0.02247191011235955,0.0,0.9886363636363636,RF,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.57,1.0,0.022727272727272728,0.044444444444444446,0.0,0.9772727272727273,RF,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
1.0,1.0,1.0,1.0,0.0,0.0,MLP,0.1,Clean,0.002404141426086426,50,200,,,,
0.24,0.05555555555555555,0.045454545454545456,0.05,0.6071428571428571,0.9545454545454546,MLP,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.095,0.010526315789473684,0.011363636363636364,0.01092896174863388,0.8392857142857143,0.9886363636363636,MLP,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.03,0.009259259259259259,0.011363636363636364,0.01020408163265306,0.9553571428571429,0.9886363636363636,MLP,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.025,0.009174311926605505,0.011363636363636364,0.01015228426395939,0.9642857142857143,0.9886363636363636,MLP,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.14,0.05319148936170213,0.056818181818181816,0.054945054945054944,0.7946428571428571,0.9431818181818182,MLP,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.135,0.043010752688172046,0.045454545454545456,0.04419889502762431,0.7946428571428571,0.9545454545454546,MLP,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.015,0.009009009009009009,0.011363636363636364,0.010050251256281407,0.9821428571428571,0.9886363636363636,MLP,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.015,0.009009009009009009,0.011363636363636364,0.010050251256281407,0.9821428571428571,0.9886363636363636,MLP,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.005,0.008849557522123894,0.011363636363636364,0.009950248756218905,1.0,0.9886363636363636,MLP,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.005,0.008849557522123894,0.011363636363636364,0.009950248756218905,1.0,0.9886363636363636,MLP,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.005,0.008849557522123894,0.011363636363636364,0.009950248756218905,1.0,0.9886363636363636,MLP,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.005,0.008849557522123894,0.011363636363636364,0.009950248756218905,1.0,0.9886363636363636,MLP,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.345,0.26373626373626374,0.2727272727272727,0.2681564245810056,0.5982142857142857,0.7272727272727273,MLP,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.2,0.17272727272727273,0.2159090909090909,0.1919191919191919,0.8125,0.7840909090909091,MLP,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.885,0.891566265060241,0.8409090909090909,0.8654970760233918,0.08035714285714286,0.1590909090909091,LR,0.25,Clean,0.00015384554862976074,50,200,,,,
0.44,0.3125,0.22727272727272727,0.2631578947368421,0.39285714285714285,0.7727272727272727,LR,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.105,0.06666666666666667,0.07954545454545454,0.07253886010362694,0.875,0.9204545454545454,LR,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.05,0.009615384615384616,0.011363636363636364,0.010416666666666666,0.9196428571428571,0.9886363636363636,LR,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.035,0.009345794392523364,0.011363636363636364,0.010256410256410256,0.9464285714285714,0.9886363636363636,LR,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.495,0.41975308641975306,0.38636363636363635,0.40236686390532544,0.41964285714285715,0.6136363636363636,LR,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.515,0.4470588235294118,0.4318181818181818,0.4393063583815029,0.41964285714285715,0.5681818181818182,LR,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.07,0.09166666666666666,0.125,0.10576923076923077,0.9732142857142857,0.875,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.095,0.11570247933884298,0.1590909090909091,0.1339712918660287,0.9553571428571429,0.8409090909090909,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.12,0.17647058823529413,0.2727272727272727,0.21428571428571427,1.0,0.7272727272727273,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.09,0.13846153846153847,0.20454545454545456,0.1651376146788991,1.0,0.7954545454545454,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.1,0.15151515151515152,0.22727272727272727,0.18181818181818182,1.0,0.7727272727272727,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.1,0.15151515151515152,0.22727272727272727,0.18181818181818182,1.0,0.7727272727272727,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.635,0.5728155339805825,0.6704545454545454,0.6178010471204188,0.39285714285714285,0.32954545454545453,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.59,0.5288461538461539,0.625,0.5729166666666666,0.4375,0.375,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.855,0.8470588235294118,0.8181818181818182,0.8323699421965318,0.11607142857142858,0.18181818181818182,SVM,0.25,Clean,0.0001556098461151123,50,200,,,,
0.415,0.2542372881355932,0.17045454545454544,0.20408163265306123,0.39285714285714285,0.8295454545454546,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.125,0.09345794392523364,0.11363636363636363,0.10256410256410256,0.8660714285714286,0.8863636363636364,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.105,0.06666666666666667,0.07954545454545454,0.07253886010362694,0.875,0.9204545454545454,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.105,0.06666666666666667,0.07954545454545454,0.07253886010362694,0.875,0.9204545454545454,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.55,0.4895833333333333,0.5340909090909091,0.5108695652173914,0.4375,0.4659090909090909,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.55,0.4895833333333333,0.5340909090909091,0.5108695652173914,0.4375,0.4659090909090909,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.26,0.3125,0.5681818181818182,0.4032258064516129,0.9821428571428571,0.4318181818181818,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.26,0.3148148148148148,0.5795454545454546,0.408,0.9910714285714286,0.42045454545454547,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.185,0.24489795918367346,0.4090909090909091,0.30638297872340425,0.9910714285714286,0.5909090909090909,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.155,0.21678321678321677,0.3522727272727273,0.2683982683982684,1.0,0.6477272727272727,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.13,0.18840579710144928,0.29545454545454547,0.23008849557522124,1.0,0.7045454545454546,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.155,0.21678321678321677,0.3522727272727273,0.2683982683982684,1.0,0.6477272727272727,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.755,0.693069306930693,0.7954545454545454,0.7407407407407407,0.2767857142857143,0.20454545454545456,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.75,0.69,0.7840909090909091,0.7340425531914894,0.2767857142857143,0.2159090909090909,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.25,Clean,0.00529647946357727,50,200,,,,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.495,0.11764705882352941,0.022727272727272728,0.0380952380952381,0.13392857142857142,0.9772727272727273,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.48,0.19230769230769232,0.056818181818181816,0.08771929824561403,0.1875,0.9431818181818182,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.48,0.19230769230769232,0.056818181818181816,0.08771929824561403,0.1875,0.9431818181818182,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.55,0.0,0.0,0.0,0.017857142857142856,1.0,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.535,0.0,0.0,0.0,0.044642857142857144,1.0,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.455,0.1111111111111111,0.03409090909090909,0.05217391304347826,0.21428571428571427,0.9659090909090909,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.4,0.0,0.0,0.0,0.2857142857142857,1.0,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.43,0.0,0.0,0.0,0.23214285714285715,1.0,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.51,0.14285714285714285,0.022727272727272728,0.0392156862745098,0.10714285714285714,0.9772727272727273,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.965,0.945054945054945,0.9772727272727273,0.9608938547486033,0.044642857142857144,0.022727272727272728,MLP,0.25,Clean,0.002416020631790161,50,200,,,,
0.23,0.07692307692307693,0.06818181818181818,0.07228915662650602,0.6428571428571429,0.9318181818181818,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.11,0.010869565217391304,0.011363636363636364,0.011111111111111112,0.8125,0.9886363636363636,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.03,0.009259259259259259,0.011363636363636364,0.01020408163265306,0.9553571428571429,0.9886363636363636,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.015,0.009009009009009009,0.011363636363636364,0.010050251256281407,0.9821428571428571,0.9886363636363636,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.15,0.06382978723404255,0.06818181818181818,0.06593406593406594,0.7857142857142857,0.9318181818181818,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.16,0.08333333333333333,0.09090909090909091,0.08695652173913043,0.7857142857142857,0.9090909090909091,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.01,0.008928571428571428,0.011363636363636364,0.01,0.9910714285714286,0.9886363636363636,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.015,0.009009009009009009,0.011363636363636364,0.010050251256281407,0.9821428571428571,0.9886363636363636,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.005,0.008849557522123894,0.011363636363636364,0.009950248756218905,1.0,0.9886363636363636,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.005,0.008849557522123894,0.011363636363636364,0.009950248756218905,1.0,0.9886363636363636,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.005,0.008849557522123894,0.011363636363636364,0.009950248756218905,1.0,0.9886363636363636,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.005,0.008849557522123894,0.011363636363636364,0.009950248756218905,1.0,0.9886363636363636,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.425,0.3516483516483517,0.36363636363636365,0.3575418994413408,0.5267857142857143,0.6363636363636364,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.285,0.23300970873786409,0.2727272727272727,0.2513089005235602,0.7053571428571429,0.7272727272727273,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.89,0.875,0.875,0.875,0.09821428571428571,0.125,LR,0.5,Clean,0.00015274524688720702,50,200,,,,
0.44,0.3125,0.22727272727272727,0.2631578947368421,0.39285714285714285,0.7727272727272727,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.11,0.0673076923076923,0.07954545454545454,0.07291666666666667,0.8660714285714286,0.9204545454545454,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.05,0.009615384615384616,0.011363636363636364,0.010416666666666666,0.9196428571428571,0.9886363636363636,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.03,0.009259259259259259,0.011363636363636364,0.01020408163265306,0.9553571428571429,0.9886363636363636,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.5,0.43023255813953487,0.42045454545454547,0.42528735632183906,0.4375,0.5795454545454546,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.51,0.44047619047619047,0.42045454545454547,0.43023255813953487,0.41964285714285715,0.5795454545454546,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.07,0.07758620689655173,0.10227272727272728,0.08823529411764706,0.9553571428571429,0.8977272727272727,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.125,0.15748031496062992,0.22727272727272727,0.18604651162790697,0.9553571428571429,0.7727272727272727,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.11,0.16417910447761194,0.25,0.1981981981981982,1.0,0.75,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.08,0.125,0.18181818181818182,0.14814814814814814,1.0,0.8181818181818182,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.11,0.16417910447761194,0.25,0.1981981981981982,1.0,0.75,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.1,0.15151515151515152,0.22727272727272727,0.18181818181818182,1.0,0.7727272727272727,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.62,0.56,0.6363636363636364,0.5957446808510638,0.39285714285714285,0.36363636363636365,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.635,0.5688073394495413,0.7045454545454546,0.6294416243654822,0.41964285714285715,0.29545454545454547,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.865,0.8674698795180723,0.8181818181818182,0.8421052631578947,0.09821428571428571,0.18181818181818182,SVM,0.5,Clean,0.0001554381847381592,50,200,,,,
0.415,0.2698412698412698,0.19318181818181818,0.2251655629139073,0.4107142857142857,0.8068181818181818,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.145,0.10476190476190476,0.125,0.11398963730569948,0.8392857142857143,0.875,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.105,0.06666666666666667,0.07954545454545454,0.07253886010362694,0.875,0.9204545454545454,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.105,0.06666666666666667,0.07954545454545454,0.07253886010362694,0.875,0.9204545454545454,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.53,0.47115384615384615,0.5568181818181818,0.5104166666666666,0.49107142857142855,0.4431818181818182,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.545,0.4854368932038835,0.5681818181818182,0.5235602094240838,0.4732142857142857,0.4318181818181818,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.26,0.310126582278481,0.5568181818181818,0.3983739837398374,0.9732142857142857,0.4431818181818182,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.27,0.31875,0.5795454545454546,0.4112903225806452,0.9732142857142857,0.42045454545454547,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.18,0.23972602739726026,0.3977272727272727,0.29914529914529914,0.9910714285714286,0.6022727272727273,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.155,0.21678321678321677,0.3522727272727273,0.2683982683982684,1.0,0.6477272727272727,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.135,0.19424460431654678,0.3068181818181818,0.23788546255506607,1.0,0.6931818181818182,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.155,0.21678321678321677,0.3522727272727273,0.2683982683982684,1.0,0.6477272727272727,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.77,0.71,0.8068181818181818,0.7553191489361702,0.25892857142857145,0.19318181818181818,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.745,0.6907216494845361,0.7613636363636364,0.7243243243243244,0.26785714285714285,0.23863636363636365,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,Clean,0.005273967981338501,50,200,,,,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.53,0.125,0.011363636363636364,0.020833333333333332,0.0625,0.9886363636363636,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.49,0.20833333333333334,0.056818181818181816,0.08928571428571429,0.16964285714285715,0.9431818181818182,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.54,0.0,0.0,0.0,0.03571428571428571,1.0,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.565,1.0,0.011363636363636364,0.02247191011235955,0.0,0.9886363636363636,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.56,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.89,0.84375,0.9204545454545454,0.8804347826086957,0.13392857142857142,0.07954545454545454,MLP,0.5,Clean,0.0021101832389831543,50,200,,,,
0.255,0.12345679012345678,0.11363636363636363,0.11834319526627218,0.6339285714285714,0.8863636363636364,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.095,0.020618556701030927,0.022727272727272728,0.021621621621621623,0.8482142857142857,0.9772727272727273,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.02,0.00909090909090909,0.011363636363636364,0.010101010101010102,0.9732142857142857,0.9886363636363636,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.015,0.009009009009009009,0.011363636363636364,0.010050251256281407,0.9821428571428571,0.9886363636363636,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.18,0.11224489795918367,0.125,0.11827956989247312,0.7767857142857143,0.875,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.205,0.13402061855670103,0.14772727272727273,0.14054054054054055,0.75,0.8522727272727273,MLP,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.025,0.034782608695652174,0.045454545454545456,0.03940886699507389,0.9910714285714286,0.9545454545454546,MLP,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
