accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.075,0.0,0.0,0.0,0.845360824742268,1.0,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.115,0.0,0.0,0.0,0.7628865979381443,1.0,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.005,0.0,0.0,0.0,0.9896907216494846,1.0,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.005,0.0,0.0,0.0,0.9896907216494846,1.0,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.005,0.0,0.0,0.0,0.9896907216494846,1.0,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.005,0.0,0.0,0.0,0.9896907216494846,1.0,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.515,0.5185185185185185,0.8155339805825242,0.6339622641509434,0.8041237113402062,0.18446601941747573,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.545,0.5375,0.8349514563106796,0.6539923954372624,0.7628865979381443,0.1650485436893204,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,Clean,0.005238399505615234,50,200,,,,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.465,0.0,0.0,0.0,0.041237113402061855,1.0,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.935,1.0,0.8737864077669902,0.9326424870466321,0.0,0.1262135922330097,MLP,0.25,Clean,0.002107539176940918,50,200,,,,
0.415,0.0,0.0,0.0,0.14432989690721648,1.0,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.255,0.0,0.0,0.0,0.4742268041237113,1.0,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.17,0.0,0.0,0.0,0.6494845360824743,1.0,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.19,0.0,0.0,0.0,0.6082474226804123,1.0,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.405,0.0,0.0,0.0,0.16494845360824742,1.0,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.405,0.0,0.0,0.0,0.16494845360824742,1.0,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.17,0.0,0.0,0.0,0.6494845360824743,1.0,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.2,0.0,0.0,0.0,0.5876288659793815,1.0,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.15,0.0,0.0,0.0,0.6907216494845361,1.0,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.135,0.0,0.0,0.0,0.7216494845360825,1.0,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.095,0.0,0.0,0.0,0.8041237113402062,1.0,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.08,0.0,0.0,0.0,0.8350515463917526,1.0,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.495,0.5208333333333334,0.24271844660194175,0.33112582781456956,0.23711340206185566,0.7572815533980582,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.46,0.45098039215686275,0.22330097087378642,0.2987012987012987,0.28865979381443296,0.7766990291262136,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.94,0.9504950495049505,0.9320388349514563,0.9411764705882353,0.05154639175257732,0.06796116504854369,LR,0.5,Clean,0.00015382885932922364,50,200,,,,
0.575,0.6125,0.47572815533980584,0.5355191256830601,0.31958762886597936,0.5242718446601942,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.285,0.11538461538461539,0.05825242718446602,0.07741935483870968,0.4742268041237113,0.941747572815534,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.07,0.0,0.0,0.0,0.8556701030927835,1.0,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.04,0.0,0.0,0.0,0.9175257731958762,1.0,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.67,0.6831683168316832,0.6699029126213593,0.6764705882352942,0.32989690721649484,0.3300970873786408,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.64,0.6631578947368421,0.6116504854368932,0.6363636363636364,0.32989690721649484,0.3883495145631068,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.395,0.36764705882352944,0.24271844660194175,0.29239766081871343,0.44329896907216493,0.7572815533980582,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.415,0.39705882352941174,0.2621359223300971,0.3157894736842105,0.422680412371134,0.7378640776699029,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.195,0.016666666666666666,0.009708737864077669,0.012269938650306749,0.6082474226804123,0.9902912621359223,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.21,0.017543859649122806,0.009708737864077669,0.0125,0.5773195876288659,0.9902912621359223,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.155,0.0,0.0,0.0,0.6804123711340206,1.0,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.145,0.0,0.0,0.0,0.7010309278350515,1.0,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.67,0.6796116504854369,0.6796116504854369,0.6796116504854369,0.3402061855670103,0.32038834951456313,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.69,0.6952380952380952,0.7087378640776699,0.7019230769230769,0.32989690721649484,0.2912621359223301,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.875,0.89,0.8640776699029126,0.8768472906403941,0.1134020618556701,0.13592233009708737,SVM,0.5,Clean,0.0001538991928100586,50,200,,,,
0.425,0.4,0.23300970873786409,0.294478527607362,0.3711340206185567,0.7669902912621359,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.08,0.0,0.0,0.0,0.8350515463917526,1.0,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.005,0.0,0.0,0.0,0.9896907216494846,1.0,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.005,0.0,0.0,0.0,0.9896907216494846,1.0,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.405,0.38235294117647056,0.2524271844660194,0.30409356725146197,0.4329896907216495,0.7475728155339806,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.41,0.3880597014925373,0.2524271844660194,0.3058823529411765,0.422680412371134,0.7475728155339806,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.125,0.0,0.0,0.0,0.7422680412371134,1.0,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.1,0.0,0.0,0.0,0.7938144329896907,1.0,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.005,0.0,0.0,0.0,0.9896907216494846,1.0,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.015,0.0,0.0,0.0,0.9690721649484536,1.0,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.005,0.0,0.0,0.0,0.9896907216494846,1.0,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.005,0.0,0.0,0.0,0.9896907216494846,1.0,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.49,0.5033112582781457,0.7378640776699029,0.5984251968503937,0.7731958762886598,0.2621359223300971,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.485,0.5,0.7281553398058253,0.5928853754940712,0.7731958762886598,0.27184466019417475,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,Clean,0.005281590223312378,50,200,,,,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.485,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.73,1.0,0.47572815533980584,0.6447368421052632,0.0,0.5242718446601942,MLP,0.5,Clean,0.002424755096435547,50,200,,,,
0.42,0.0,0.0,0.0,0.13402061855670103,1.0,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.345,0.0,0.0,0.0,0.28865979381443296,1.0,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.18,0.0,0.0,0.0,0.6288659793814433,1.0,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.165,0.0,0.0,0.0,0.6597938144329897,1.0,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.43,0.07692307692307693,0.009708737864077669,0.017241379310344827,0.12371134020618557,0.9902912621359223,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.425,0.07142857142857142,0.009708737864077669,0.017094017094017096,0.13402061855670103,0.9902912621359223,MLP,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.29,0.0,0.0,0.0,0.4020618556701031,1.0,MLP,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.32,0.0,0.0,0.0,0.3402061855670103,1.0,MLP,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.21,0.0,0.0,0.0,0.5670103092783505,1.0,MLP,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.185,0.0,0.0,0.0,0.6185567010309279,1.0,MLP,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.15,0.0,0.0,0.0,0.6907216494845361,1.0,MLP,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.13,0.0,0.0,0.0,0.7319587628865979,1.0,MLP,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.565,0.6904761904761905,0.2815533980582524,0.4,0.13402061855670103,0.7184466019417476,MLP,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.545,0.6428571428571429,0.2621359223300971,0.3724137931034483,0.15463917525773196,0.7378640776699029,MLP,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
