accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s
0.9200021758247736,0.9404319480133364,0.8803451086416317,0.9093970757351734,0.04675,0.11965489135836829,MLP,FGSM,0.3,FGSM_eps0.15,129.69620943069458,FGSM,0.15,1,,
0.8481727604870221,0.8680515947878734,0.7866528835258334,0.8253501444378396,0.10025,0.21334711647416654,MLP,FGSM,0.3,FGSM_eps0.3,129.69620943069458,FGSM,0.3,1,,
0.8512370470431448,0.8634043830681477,0.8004293978490349,0.8307251101230696,0.10616666666666667,0.19957060215096514,MLP,FGSM,0.3,FGSM_eps0.5,129.69620943069458,FGSM,0.5,1,,
0.7393633899349973,0.8185069157110769,0.5505635846768583,0.6583154066485221,0.10235,0.44943641532314177,MLP,FGSM,0.3,FGSM_eps0.75,129.69620943069458,FGSM,0.75,1,,
0.9305911897228544,0.9392703376387944,0.9064071725344413,0.9225461829512576,0.049133333333333334,0.09359282746555872,MLP,FGSM,0.3,PGD_eps0.15_it10,129.69620943069458,PGD,0.15,10,,
0.901625522424594,0.9225611584765006,0.8561517205733257,0.8881167190802701,0.06025,0.14384827942667436,MLP,FGSM,0.3,PGD_eps0.15_it25,129.69620943069458,PGD,0.15,25,,
0.8866757930428003,0.9163417696425031,0.8270083295230901,0.8693862197237258,0.0633,0.17299167047690991,MLP,FGSM,0.3,PGD_eps0.3_it10,129.69620943069458,PGD,0.3,10,,
0.8783895270300899,0.8996554787545232,0.8253980875892094,0.8609285255147532,0.07718333333333334,0.17460191241079062,MLP,FGSM,0.3,PGD_eps0.3_it25,129.69620943069458,PGD,0.3,25,,
0.8583628731766135,0.8250478011472275,0.8749577559986482,0.8492701328522224,0.15555,0.1250422440013518,MLP,FGSM,0.3,PGD_eps0.5_it10,129.69620943069458,PGD,0.5,10,,
0.847257100894808,0.8204440527959235,0.8514005128918752,0.8356356825099508,0.15621666666666667,0.14859948710812476,MLP,FGSM,0.3,PGD_eps0.5_it25,129.69620943069458,PGD,0.5,25,,
0.7387106425029237,0.7570109111791731,0.6289286921257181,0.6870514143004506,0.16925,0.37107130787428183,MLP,FGSM,0.3,PGD_eps0.75_it10,129.69620943069458,PGD,0.75,10,,
0.7538960862351886,0.7592298220082839,0.6741347434546647,0.7141563474012299,0.17923333333333333,0.32586525654533527,MLP,FGSM,0.3,PGD_eps0.75_it25,129.69620943069458,PGD,0.75,25,,
0.9617508136678059,0.9321617465021194,0.9880325229111584,0.9592843149554627,0.060283333333333335,0.01196747708884162,MLP,FGSM,0.3,CW_c0.0_it10,129.69620943069458,CW,,10,0.0,
0.9622222423687479,0.9336742367273274,0.9872969802993857,0.959737185371274,0.0588,0.012703019700614278,MLP,FGSM,0.3,CW_c0.5_it10,129.69620943069458,CW,,10,0.5,
0.9962285703924644,0.9975068312822866,0.9942150567560583,0.995858223815213,0.0020833333333333333,0.005784943243941713,MLP,FGSM,0.3,Clean,129.69620943069458,Clean,0.0,0,,
0.9221145390424558,0.9669741614795576,0.8585372641790748,0.9095350918759543,0.024583333333333332,0.1414627358209252,LR,FGSM,0.3,Clean,,Clean,0.0,0,,0.5644097328186035
0.8249005013462916,0.7992891773386646,0.822614953382502,0.8107843329349296,0.17318333333333333,0.17738504661749796,LR,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.5644097328186035
0.7866150512678712,0.7446260144768589,0.8098324155616962,0.7758615764062813,0.23285,0.19016758443830387,LR,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,0.5644097328186035
0.6676427658359246,0.6578429784575515,0.5651750392620718,0.6079982891360137,0.24645,0.43482496073792815,LR,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,0.5644097328186035
0.5388792689228761,0.4906467129877071,0.2919905373436972,0.36610625755555276,0.2541333333333333,0.7080094626563028,LR,FGSM,0.3,FGSM_eps0.75,,FGSM,0.75,1,,0.5644097328186035
0.850847211771212,0.8267786465875084,0.8513011152416357,0.8388607024623401,0.14953333333333332,0.14869888475836432,LR,FGSM,0.3,PGD_eps0.15_it10,,PGD,0.15,10,,0.5644097328186035
0.8620708412282531,0.8475052983936459,0.8506053316899589,0.8490524853656116,0.12831666666666666,0.14939466831004114,LR,FGSM,0.3,PGD_eps0.15_it25,,PGD,0.15,25,,0.5644097328186035
0.8404485825408193,0.8003342761635381,0.8662505218376637,0.8319888495355564,0.18118333333333334,0.13374947816233623,LR,FGSM,0.3,PGD_eps0.3_it10,,PGD,0.3,10,,0.5644097328186035
0.8380279774802136,0.7984798571875518,0.8625131701886567,0.8292622324159021,0.1825,0.13748682981134325,LR,FGSM,0.3,PGD_eps0.3_it25,,PGD,0.3,25,,0.5644097328186035
0.8352991305766843,0.7917635095874491,0.8668270282090531,0.8275966785290628,0.19113333333333332,0.13317297179094686,LR,FGSM,0.3,PGD_eps0.5_it10,,PGD,0.5,10,,0.5644097328186035
