accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9224877450980392,0.6529411764705882,0.8141809290953546,0.7247007616974973,0.06199649737302977,0.18581907090464547,XGB,clean,0.0,0.2158374786376953,,,,,,,,,,,
0.7411151960784313,0.13175675675675674,0.19070904645476772,0.15584415584415584,0.18003502626970228,0.8092909535452323,XGB,FGSM_eps0.15,0.23560049019607843,0.2158374786376953,FGSM,0.15,1.0,,,,,,,,
0.6308210784313726,0.06070640176600441,0.13447432762836187,0.08365019011406843,0.2980735551663748,0.8655256723716381,XGB,FGSM_eps0.3,0.34558823529411764,0.2158374786376953,FGSM,0.3,1.0,,,,,,,,
0.32598039215686275,0.03576982892690513,0.1687041564792176,0.05902480752780154,0.6514886164623468,0.8312958435207825,XGB,FGSM_eps0.5,0.6421568627450981,0.2158374786376953,FGSM,0.5,1.0,,,,,,,,
0.15900735294117646,0.03943217665615142,0.24449877750611246,0.06791171477079797,0.8532399299474606,0.7555012224938875,XGB,FGSM_eps0.75,0.7990196078431373,0.2158374786376953,FGSM,0.75,1.0,,,,,,,,
0.7564338235294118,0.1503623188405797,0.20293398533007334,0.17273673257023933,0.16427320490367775,0.7970660146699267,XGB,PGD_eps0.15_it10,0.21660539215686275,0.2158374786376953,PGD,0.15,10.0,,,,,,,,
0.7383578431372549,0.1370309951060359,0.20537897310513448,0.1643835616438356,0.18528896672504377,0.7946210268948656,XGB,PGD_eps0.15_it25,0.234375,0.2158374786376953,PGD,0.15,25.0,,,,,,,,
0.6966911764705882,0.09256661991584852,0.16136919315403422,0.11764705882352941,0.2266199649737303,0.8386308068459658,XGB,PGD_eps0.3_it10,0.27328431372549017,0.2158374786376953,PGD,0.3,10.0,,,,,,,,
0.6629901960784313,0.08222490931076179,0.16625916870415647,0.11003236245954692,0.2658493870402802,0.8337408312958435,XGB,PGD_eps0.3_it25,0.30667892156862747,0.2158374786376953,PGD,0.3,25.0,,,,,,,,
0.45894607843137253,0.0497677504976775,0.18337408312958436,0.07828810020876827,0.5015761821366025,0.8166259168704156,XGB,PGD_eps0.5_it10,0.5088848039215687,0.2158374786376953,PGD,0.5,10.0,,,,,,,,
0.4368872549019608,0.0514752040175769,0.20048899755501223,0.08191808191808192,0.5292469352014011,0.7995110024449877,XGB,PGD_eps0.5_it25,0.5337009803921569,0.2158374786376953,PGD,0.5,25.0,,,,,,,,
0.3072916666666667,0.036072144288577156,0.17603911980440098,0.05987525987525988,0.6739054290718038,0.823960880195599,XGB,PGD_eps0.75_it10,0.6657475490196079,0.2158374786376953,PGD,0.75,10.0,,,,,,,,
0.23161764705882354,0.035413899955732624,0.19559902200489,0.05997001499250375,0.7632224168126095,0.80440097799511,XGB,PGD_eps0.75_it25,0.7371323529411765,0.2158374786376953,PGD,0.75,25.0,,,,,,,,
0.7861519607843137,0.22580645161290322,0.29095354523227385,0.25427350427350426,0.14290718038528896,0.7090464547677262,XGB,CW_c0.0_it10,0.1798406862745098,0.2158374786376953,CW,,10.0,0.0,,,,,,,
0.7956495098039216,0.2183406113537118,0.24449877750611246,0.2306805074971165,0.12539404553415062,0.7555012224938875,XGB,CW_c0.5_it10,0.17401960784313725,0.2158374786376953,CW,,10.0,0.5,,,,,,,
0.17,0.17647058823529413,0.18,0.1782178217821782,0.84,0.82,XGB,HopSkipJump_direct,0.9746835443037974,,,,,,100.0,79.0,0.37176352739334106,564.0,0.0,7.0,4.3555028438568115
0.9243259803921569,0.6639676113360324,0.8019559902200489,0.7264673311184939,0.05814360770577934,0.1980440097799511,LGBM,clean,0.0,0.13685274124145508,,,,,,,,,,,
0.7840073529411765,0.1,0.09046454767726161,0.09499358151476252,0.11663747810858144,0.9095354523227384,LGBM,FGSM_eps0.15,0.19056372549019607,0.13685274124145508,FGSM,0.15,1.0,,,,,,,,
0.5664828431372549,0.032527881040892194,0.08557457212713937,0.04713804713804714,0.3646234676007005,0.9144254278728606,LGBM,FGSM_eps0.3,0.4096200980392157,0.13685274124145508,FGSM,0.3,1.0,,,,,,,,
0.30514705882352944,0.03314917127071823,0.16136919315403422,0.055,0.6742556917688266,0.8386308068459658,LGBM,FGSM_eps0.5,0.6611519607843137,0.13685274124145508,FGSM,0.5,1.0,,,,,,,,
0.21415441176470587,0.03614457831325301,0.20537897310513448,0.06147091108671789,0.7845884413309983,0.7946210268948656,LGBM,FGSM_eps0.75,0.7426470588235294,0.13685274124145508,FGSM,0.75,1.0,,,,,,,,
0.7815563725490197,0.13636363636363635,0.1393643031784841,0.13784764207980654,0.1264448336252189,0.8606356968215159,LGBM,PGD_eps0.15_it10,0.19056372549019607,0.13685274124145508,PGD,0.15,10.0,,,,,,,,
0.7714460784313726,0.11085450346420324,0.11735941320293398,0.11401425178147269,0.13485113835376533,0.882640586797066,LGBM,PGD_eps0.15_it25,0.2034313725490196,0.13685274124145508,PGD,0.15,25.0,,,,,,,,
0.6161151960784313,0.05296610169491525,0.12224938875305623,0.07390983000739099,0.31313485113835376,0.8777506112469438,LGBM,PGD_eps0.3_it10,0.35171568627450983,0.13685274124145508,PGD,0.3,10.0,,,,,,,,
0.5848651960784313,0.051233396584440226,0.13202933985330073,0.07382091592617908,0.3502626970227671,0.8679706601466992,LGBM,PGD_eps0.3_it25,0.3854166666666667,0.13685274124145508,PGD,0.3,25.0,,,,,,,,
0.44362745098039214,0.033178500331785,0.12224938875305623,0.05219206680584551,0.5103327495621717,0.8777506112469438,LGBM,PGD_eps0.5_it10,0.5284926470588235,0.13685274124145508,PGD,0.5,10.0,,,,,,,,
0.4424019607843137,0.03554970375246873,0.13202933985330073,0.056016597510373446,0.5131348511383538,0.8679706601466992,LGBM,PGD_eps0.5_it25,0.5324754901960784,0.13685274124145508,PGD,0.5,25.0,,,,,,,,
0.4025735294117647,0.03779244151169766,0.15403422982885084,0.06069364161849711,0.5618213660245184,0.8459657701711492,LGBM,PGD_eps0.75_it10,0.5692401960784313,0.13685274124145508,PGD,0.75,10.0,,,,,,,,
0.40349264705882354,0.03506650544135429,0.14180929095354522,0.05622879301987397,0.5590192644483363,0.8581907090464548,LGBM,PGD_eps0.75_it25,0.5707720588235294,0.13685274124145508,PGD,0.75,25.0,,,,,,,,
0.8030024509803921,0.22790697674418606,0.2396088019559902,0.23361144219308702,0.11628721541155868,0.7603911980440098,LGBM,CW_c0.0_it10,0.16727941176470587,0.13685274124145508,CW,,10.0,0.0,,,,,,,
