accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s
0.10998774509803921,0.06545961002785515,0.45965770171149145,0.11459920755867113,0.9401050788091069,0.5403422982885085,LR,FGSM_direct,0.15,0.8893995098039216,0.5802775621414185,0.011676788330078125
0.10998774509803921,0.06545961002785515,0.45965770171149145,0.11459920755867113,0.9401050788091069,0.5403422982885085,LR,PGD_direct,0.15,0.8893995098039216,0.5802775621414185,0.07893872261047363
0.1090686274509804,0.06387434554973823,0.4474327628361858,0.1117898594990837,0.9394045534150613,0.5525672371638142,LR,FGSM_direct,0.3,0.8909313725490197,1.1605547666549683,0.010834455490112305
0.1090686274509804,0.06387434554973823,0.4474327628361858,0.1117898594990837,0.9394045534150613,0.5525672371638142,LR,PGD_direct,0.3,0.8909313725490197,1.1605548858642578,0.07194972038269043
0.1090686274509804,0.06387434554973823,0.4474327628361858,0.1117898594990837,0.9394045534150613,0.5525672371638142,LR,FGSM_direct,0.5,0.8909313725490197,1.9342455863952637,0.009988784790039062
0.1090686274509804,0.06387434554973823,0.4474327628361858,0.1117898594990837,0.9394045534150613,0.5525672371638142,LR,PGD_direct,0.5,0.8909313725490197,1.9342455863952637,0.07214093208312988
0.1090686274509804,0.06387434554973823,0.4474327628361858,0.1117898594990837,0.9394045534150613,0.5525672371638142,LR,FGSM_direct,0.75,0.8909313725490197,2.901362419128418,0.010036230087280273
0.1090686274509804,0.06387434554973823,0.4474327628361858,0.1117898594990837,0.9394045534150613,0.5525672371638142,LR,PGD_direct,0.75,0.8909313725490197,2.901362419128418,0.07067012786865234
0.10018382352941177,0.06413793103448276,0.4547677261613692,0.11242067089755213,0.9506129597197899,0.5452322738386308,SVM,FGSM_direct,0.15,0.8998161764705882,0.5809473991394043,0.012540340423583984
0.10018382352941177,0.06413793103448276,0.4547677261613692,0.11242067089755213,0.9506129597197899,0.5452322738386308,SVM,PGD_direct,0.15,0.8998161764705882,0.5809473991394043,0.08948516845703125
0.09987745098039216,0.06381510865815798,0.45232273838630804,0.11185006045949214,0.9506129597197899,0.5476772616136919,SVM,FGSM_direct,0.3,0.9001225490196079,1.1618947982788086,0.011624813079833984
0.09987745098039216,0.06381510865815798,0.45232273838630804,0.11185006045949214,0.9506129597197899,0.5476772616136919,SVM,PGD_direct,0.3,0.9001225490196079,1.1618947982788086,0.08591508865356445
0.09987745098039216,0.06381510865815798,0.45232273838630804,0.11185006045949214,0.9506129597197899,0.5476772616136919,SVM,FGSM_direct,0.5,0.9001225490196079,1.936478853225708,0.010879993438720703
0.09987745098039216,0.06381510865815798,0.45232273838630804,0.11185006045949214,0.9506129597197899,0.5476772616136919,SVM,PGD_direct,0.5,0.9001225490196079,1.936478853225708,0.08357357978820801
0.09987745098039216,0.06381510865815798,0.45232273838630804,0.11185006045949214,0.9506129597197899,0.5476772616136919,SVM,FGSM_direct,0.75,0.9001225490196079,2.904712200164795,0.011961698532104492
0.09987745098039216,0.06381510865815798,0.45232273838630804,0.11185006045949214,0.9506129597197899,0.5476772616136919,SVM,PGD_direct,0.75,0.9001225490196079,2.904712200164795,0.08716893196105957
