accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.8952205882352942,0.5835411471321695,0.5721271393643031,0.5777777777777777,0.0584938704028021,0.4278728606356968,LR,tuned,clean,0.0,"{'class_weight': None, 'C': 0.1}",,,,,,,,,,,
0.6859681372549019,0.22982456140350876,0.6405867970660146,0.3382827630729503,0.3075306479859895,0.3594132029339853,LR,tuned,FGSM_eps0.15,0.22855392156862744,"{'class_weight': None, 'C': 0.1}",FGSM,0.15,1.0,,,,,,,,
0.22058823529411764,0.11195928753180662,0.7530562347188264,0.1949367088607595,0.85569176882662,0.2469437652811736,LR,tuned,FGSM_eps0.3,0.7104779411764706,"{'class_weight': None, 'C': 0.1}",FGSM,0.3,1.0,,,,,,,,
0.21170343137254902,0.11051115910727141,0.7506112469437652,0.1926576717916536,0.8654991243432575,0.24938875305623473,LR,tuned,FGSM_eps0.5,0.7221200980392157,"{'class_weight': None, 'C': 0.1}",FGSM,0.5,1.0,,,,,,,,
0.20588235294117646,0.10467222021006882,0.706601466992665,0.18233438485804415,0.8658493870402802,0.293398533007335,LR,tuned,FGSM_eps0.75,0.7279411764705882,"{'class_weight': None, 'C': 0.1}",FGSM,0.75,1.0,,,,,,,,
0.7141544117647058,0.2436399217221135,0.60880195599022,0.3480083857442348,0.27075306479859895,0.39119804400978,LR,tuned,PGD_eps0.15_it10,0.19638480392156862,"{'class_weight': None, 'C': 0.1}",PGD,0.15,10.0,,,,,,,,
0.7196691176470589,0.247,0.6039119804400978,0.35060326472675657,0.2637478108581436,0.3960880195599022,LR,tuned,PGD_eps0.15_it25,0.19056372549019607,"{'class_weight': None, 'C': 0.1}",PGD,0.15,25.0,,,,,,,,
0.37806372549019607,0.12735632183908047,0.6772616136919315,0.21439628482972137,0.6647985989492119,0.32273838630806845,LR,tuned,PGD_eps0.3_it10,0.5431985294117647,"{'class_weight': None, 'C': 0.1}",PGD,0.3,10.0,,,,,,,,
0.3716299019607843,0.12408424908424909,0.6625916870415648,0.20902429618202853,0.6700525394045534,0.3374083129584352,LR,tuned,PGD_eps0.3_it25,0.5481004901960784,"{'class_weight': None, 'C': 0.1}",PGD,0.3,25.0,,,,,,,,
0.3863357843137255,0.12791783380018673,0.6699266503667481,0.21481771854174833,0.6542907180385289,0.33007334963325186,LR,tuned,PGD_eps0.5_it10,0.538296568627451,"{'class_weight': None, 'C': 0.1}",PGD,0.5,10.0,,,,,,,,
0.3753063725490196,0.12717291857273558,0.6797066014669927,0.21425818882466283,0.6683012259194396,0.3202933985330073,LR,tuned,PGD_eps0.5_it25,0.5511642156862745,"{'class_weight': None, 'C': 0.1}",PGD,0.5,25.0,,,,,,,,
0.3544730392156863,0.11444141689373297,0.6161369193154034,0.19302949061662197,0.6830122591943958,0.38386308068459657,LR,tuned,PGD_eps0.75_it10,0.5735294117647058,"{'class_weight': None, 'C': 0.1}",PGD,0.75,10.0,,,,,,,,
0.38756127450980393,0.12535344015080113,0.6503667481662592,0.2101935993678388,0.6500875656742557,0.34963325183374083,LR,tuned,PGD_eps0.75_it25,0.5425857843137255,"{'class_weight': None, 'C': 0.1}",PGD,0.75,25.0,,,,,,,,
0.680453431372549,0.21181818181818182,0.5696821515892421,0.30881378396288933,0.30367775831873906,0.43031784841075793,LR,tuned,CW_c0.0_it10,0.22181372549019607,"{'class_weight': None, 'C': 0.1}",CW,,10.0,0.0,,,,,,,
0.6136642156862745,0.1777609682299546,0.5745721271393643,0.2715193529751589,0.3807355516637478,0.4254278728606357,LR,tuned,CW_c0.5_it10,0.29105392156862747,"{'class_weight': None, 'C': 0.1}",CW,,10.0,0.5,,,,,,,
0.25,0.323943661971831,0.46,0.38016528925619836,0.96,0.54,LR,tuned,HopSkipJump_direct,1.0,"{'class_weight': None, 'C': 0.1}",,,,,100.0,75.0,0.37923431396484375,557.0,0.0,0.0,0.7793762683868408
