accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s
0.8811274509803921,0.5245901639344263,0.5476772616136919,0.5358851674641149,0.07110332749562172,0.45232273838630804,MLP,FGSM,0.3,FGSM_eps0.15,7.79651141166687,FGSM,0.15,1,,
0.8305759803921569,0.3686131386861314,0.4938875305623472,0.4221525600835946,0.12119089316987741,0.5061124694376528,MLP,FGSM,0.3,FGSM_eps0.3,7.79651141166687,FGSM,0.3,1,,
0.7267156862745098,0.20727272727272728,0.4180929095354523,0.2771474878444084,0.22907180385288967,0.5819070904645477,MLP,FGSM,0.3,FGSM_eps0.5,7.79651141166687,FGSM,0.5,1,,
0.5995710784313726,0.10888501742160278,0.3056234718826406,0.16056518946692358,0.35831873905429074,0.6943765281173594,MLP,FGSM,0.3,FGSM_eps0.75,7.79651141166687,FGSM,0.75,1,,
0.8930759803921569,0.578125,0.5427872860635696,0.5598991172761665,0.056742556917688265,0.4572127139364303,MLP,FGSM,0.3,PGD_eps0.15_it10,7.79651141166687,PGD,0.15,10,,
0.8939950980392157,0.5818181818181818,0.5476772616136919,0.5642317380352645,0.0563922942206655,0.45232273838630804,MLP,FGSM,0.3,PGD_eps0.15_it25,7.79651141166687,PGD,0.15,25,,
0.8639705882352942,0.4613686534216336,0.511002444987775,0.48491879350348027,0.08546409807355516,0.4889975550122249,MLP,FGSM,0.3,PGD_eps0.3_it10,7.79651141166687,PGD,0.3,10,,
0.8618259803921569,0.4543478260869565,0.511002444987775,0.4810126582278481,0.08791593695271453,0.4889975550122249,MLP,FGSM,0.3,PGD_eps0.3_it25,7.79651141166687,PGD,0.3,25,,
0.7518382352941176,0.19940029985007496,0.3251833740831296,0.24721189591078066,0.18704028021015762,0.6748166259168704,MLP,FGSM,0.3,PGD_eps0.5_it10,7.79651141166687,PGD,0.5,10,,
0.7536764705882353,0.20478325859491778,0.33496332518337407,0.2541743970315399,0.1863397548161121,0.6650366748166259,MLP,FGSM,0.3,PGD_eps0.5_it25,7.79651141166687,PGD,0.5,25,,
0.6473651960784313,0.10363247863247864,0.2371638141809291,0.14423791821561338,0.2938704028021016,0.7628361858190709,MLP,FGSM,0.3,PGD_eps0.75_it10,7.79651141166687,PGD,0.75,10,,
0.6409313725490197,0.10384215991692627,0.24449877750611246,0.1457725947521866,0.302276707530648,0.7555012224938875,MLP,FGSM,0.3,PGD_eps0.75_it25,7.79651141166687,PGD,0.75,25,,
0.8884803921568627,0.545271629778672,0.6625916870415648,0.5982339955849889,0.07915936952714536,0.3374083129584352,MLP,FGSM,0.3,CW_c0.0_it10,7.79651141166687,CW,,10,0.0,
0.8897058823529411,0.5505154639175258,0.6528117359413202,0.5973154362416108,0.07635726795096322,0.3471882640586797,MLP,FGSM,0.3,CW_c0.5_it10,7.79651141166687,CW,,10,0.5,
0.8936887254901961,0.5645833333333333,0.6625916870415648,0.609673790776153,0.07320490367775832,0.3374083129584352,MLP,FGSM,0.3,Clean,7.79651141166687,Clean,0.0,0,,
0.8541666666666666,0.42917547568710357,0.4963325183374083,0.4603174603174603,0.09457092819614711,0.5036674816625917,LR,FGSM,0.3,Clean,,Clean,0.0,0,,0.040191650390625
0.44546568627450983,0.13723459347488348,0.6479217603911981,0.2264957264957265,0.5835376532399299,0.35207823960880197,LR,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.040191650390625
0.21476715686274508,0.10433504775900074,0.6943765281173594,0.18141168955605239,0.8539404553415061,0.3056234718826406,LR,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,0.040191650390625
0.16544117647058823,0.07985480943738657,0.5378973105134475,0.1390644753476612,0.8879159369527145,0.4621026894865526,LR,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,0.040191650390625
0.15257352941176472,0.06561002580169555,0.4352078239608802,0.11402946828955797,0.8879159369527145,0.5647921760391198,LR,FGSM,0.3,FGSM_eps0.75,,FGSM,0.75,1,,0.040191650390625
0.35110294117647056,0.12273730684326711,0.6797066014669927,0.20792819745699326,0.6959719789842381,0.3202933985330073,LR,FGSM,0.3,PGD_eps0.15_it10,,PGD,0.15,10,,0.040191650390625
0.35018382352941174,0.12390158172231985,0.6894865525672371,0.2100558659217877,0.6984238178633976,0.3105134474327628,LR,FGSM,0.3,PGD_eps0.15_it25,,PGD,0.15,25,,0.040191650390625
0.1881127450980392,0.1030818278427205,0.7114914425427873,0.18007425742574257,0.8868651488616462,0.2885085574572127,LR,FGSM,0.3,PGD_eps0.3_it10,,PGD,0.3,10,,0.040191650390625
0.1881127450980392,0.1030818278427205,0.7114914425427873,0.18007425742574257,0.8868651488616462,0.2885085574572127,LR,FGSM,0.3,PGD_eps0.3_it25,,PGD,0.3,25,,0.040191650390625
0.16636029411764705,0.08115942028985507,0.5476772616136919,0.1413695171978542,0.8882661996497373,0.45232273838630804,LR,FGSM,0.3,PGD_eps0.5_it10,,PGD,0.5,10,,0.040191650390625
0.16881127450980393,0.0838150289017341,0.5672371638141809,0.14604973245199873,0.8882661996497373,0.43276283618581907,LR,FGSM,0.3,PGD_eps0.5_it25,,PGD,0.5,25,,0.040191650390625
0.14399509803921567,0.055865921787709494,0.36674816625916873,0.09696186166774402,0.8879159369527145,0.6332518337408313,LR,FGSM,0.3,PGD_eps0.75_it10,,PGD,0.75,10,,0.040191650390625
0.14399509803921567,0.056196501674730184,0.3691931540342298,0.09754521963824289,0.8882661996497373,0.6308068459657702,LR,FGSM,0.3,PGD_eps0.75_it25,,PGD,0.75,25,,0.040191650390625
0.7708333333333334,0.2700135685210312,0.48655256723716384,0.3472949389179756,0.1884413309982487,0.5134474327628362,LR,FGSM,0.3,CW_c0.0_it10,,CW,,10,0.0,0.040191650390625
0.7613357843137255,0.26098191214470284,0.4938875305623472,0.3415046491969569,0.20035026269702277,0.5061124694376528,LR,FGSM,0.3,CW_c0.5_it10,,CW,,10,0.5,0.040191650390625
0.8535539215686274,0.4261241970021413,0.48655256723716384,0.454337899543379,0.09387040280210157,0.5134474327628362,SVM,FGSM,0.3,Clean,,Clean,0.0,0,,0.09891080856323242
0.6669730392156863,0.19623655913978494,0.5354523227383863,0.2872131147540984,0.31418563922942205,0.46454767726161367,SVM,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.09891080856323242
0.2650122549019608,0.10980392156862745,0.684596577017115,0.18925312605610004,0.7950963222416813,0.3154034229828851,SVM,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,0.09891080856323242
0.17616421568627452,0.07933579335793357,0.5256723716381418,0.1378647002244309,0.8739054290718039,0.4743276283618582,SVM,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,0.09891080856323242
