accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s
0.8697916666666666,0.48326359832635984,0.5647921760391198,0.5208568207440811,0.08651488616462347,0.4352078239608802,MLP,FGSM,0.3,FGSM_eps0.15,7.671905755996704,FGSM,0.15,1,,
0.828125,0.36524822695035464,0.5036674816625917,0.4234326824254882,0.12539404553415062,0.4963325183374083,MLP,FGSM,0.3,FGSM_eps0.3,7.671905755996704,FGSM,0.3,1,,
0.7545955882352942,0.21511627906976744,0.36185819070904646,0.2698268003646308,0.18914185639229422,0.6381418092909535,MLP,FGSM,0.3,FGSM_eps0.5,7.671905755996704,FGSM,0.5,1,,
0.7352941176470589,0.14397496087636932,0.22493887530562348,0.17557251908396945,0.1915936952714536,0.7750611246943765,MLP,FGSM,0.3,FGSM_eps0.75,7.671905755996704,FGSM,0.75,1,,
0.8661151960784313,0.4717741935483871,0.5721271393643031,0.5171270718232044,0.09176882661996498,0.4278728606356968,MLP,FGSM,0.3,PGD_eps0.15_it10,7.671905755996704,PGD,0.15,10,,
0.8682598039215687,0.4784394250513347,0.5696821515892421,0.5200892857142857,0.08896672504378283,0.43031784841075793,MLP,FGSM,0.3,PGD_eps0.15_it25,7.671905755996704,PGD,0.15,25,,
0.8324142156862745,0.37362637362637363,0.49877750611246946,0.4272251308900524,0.11978984238178635,0.5012224938875306,MLP,FGSM,0.3,PGD_eps0.3_it10,7.671905755996704,PGD,0.3,10,,
0.8318014705882353,0.3722627737226277,0.49877750611246946,0.4263322884012539,0.12049036777583187,0.5012224938875306,MLP,FGSM,0.3,PGD_eps0.3_it25,7.671905755996704,PGD,0.3,25,,
0.7530637254901961,0.21106259097525473,0.3545232273838631,0.2645985401459854,0.18984238178633975,0.6454767726161369,MLP,FGSM,0.3,PGD_eps0.5_it10,7.671905755996704,PGD,0.5,10,,
0.75,0.20970042796005706,0.3594132029339853,0.2648648648648649,0.19404553415061296,0.6405867970660146,MLP,FGSM,0.3,PGD_eps0.5_it25,7.671905755996704,PGD,0.5,25,,
0.711703431372549,0.11671469740634005,0.1980440097799511,0.1468721668177697,0.21471103327495622,0.8019559902200489,MLP,FGSM,0.3,PGD_eps0.75_it10,7.671905755996704,PGD,0.75,10,,
0.6899509803921569,0.10588235294117647,0.1980440097799511,0.13798977853492334,0.2395796847635727,0.8019559902200489,MLP,FGSM,0.3,PGD_eps0.75_it25,7.671905755996704,PGD,0.75,25,,
0.8360906862745098,0.4068047337278107,0.6723716381418093,0.5069124423963134,0.1404553415061296,0.3276283618581907,MLP,FGSM,0.3,CW_c0.0_it10,7.671905755996704,CW,,10,0.0,
0.836703431372549,0.40577507598784196,0.6528117359413202,0.5004686035613871,0.13695271453590194,0.3471882640586797,MLP,FGSM,0.3,CW_c0.5_it10,7.671905755996704,CW,,10,0.5,
0.8538602941176471,0.44516129032258067,0.6748166259168704,0.5364431486880467,0.12049036777583187,0.3251833740831296,MLP,FGSM,0.3,Clean,7.671905755996704,Clean,0.0,0,,
0.8618259803921569,0.4551282051282051,0.5207823960880196,0.48574686431014824,0.0893169877408056,0.4792176039119804,LR,FGSM,0.3,Clean,,Clean,0.0,0,,0.043704986572265625
0.6409313725490197,0.19601593625498007,0.6014669926650367,0.2956730769230769,0.353415061295972,0.39853300733496333,LR,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.043704986572265625
0.3474264705882353,0.1295738269479122,0.7359413202933985,0.22035139092240116,0.708231173380035,0.26405867970660146,LR,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,0.043704986572265625
0.18995098039215685,0.10940230688570429,0.7652811735941321,0.19143730886850152,0.8924693520140105,0.23471882640586797,LR,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,0.043704986572265625
0.1636029411764706,0.10051635111876076,0.7139364303178484,0.17622208811104406,0.9152364273204904,0.2860635696821516,LR,FGSM,0.3,FGSM_eps0.75,,FGSM,0.75,1,,0.043704986572265625
0.5879289215686274,0.1824966078697422,0.6577017114914425,0.2857142857142857,0.4220665499124343,0.3422982885085575,LR,FGSM,0.3,PGD_eps0.15_it10,,PGD,0.15,10,,0.043704986572265625
0.5750612745098039,0.181640625,0.6821515892420538,0.28688946015424166,0.4402802101576182,0.31784841075794623,LR,FGSM,0.3,PGD_eps0.15_it25,,PGD,0.15,25,,0.043704986572265625
0.27542892156862747,0.1191588785046729,0.7481662591687042,0.20557608330534094,0.7922942206654991,0.25183374083129584,LR,FGSM,0.3,PGD_eps0.3_it10,,PGD,0.3,10,,0.043704986572265625
0.28125,0.12034496275970208,0.7506112469437652,0.20743243243243242,0.7859894921190893,0.24938875305623473,LR,FGSM,0.3,PGD_eps0.3_it25,,PGD,0.3,25,,0.043704986572265625
0.1795343137254902,0.10703152060962938,0.7555012224938875,0.1875,0.9029772329246936,0.24449877750611246,LR,FGSM,0.3,PGD_eps0.5_it10,,PGD,0.5,10,,0.043704986572265625
0.19117647058823528,0.10790861159929702,0.7506112469437652,0.18869084204056547,0.8889667250437828,0.24938875305623473,LR,FGSM,0.3,PGD_eps0.5_it25,,PGD,0.5,25,,0.043704986572265625
0.16115196078431374,0.10078848131642099,0.7188264058679706,0.17678893565844858,0.918739054290718,0.28117359413202936,LR,FGSM,0.3,PGD_eps0.75_it10,,PGD,0.75,10,,0.043704986572265625
0.16574754901960784,0.09993084370677732,0.706601466992665,0.17509845501363222,0.9117338003502627,0.293398533007335,LR,FGSM,0.3,PGD_eps0.75_it25,,PGD,0.75,25,,0.043704986572265625
0.6893382352941176,0.2048780487804878,0.5134474327628362,0.2928870292887029,0.28546409807355516,0.48655256723716384,LR,FGSM,0.3,CW_c0.0_it10,,CW,,10,0.0,0.043704986572265625
0.6182598039215687,0.1702127659574468,0.5281173594132029,0.25744934445768775,0.36882661996497373,0.4718826405867971,LR,FGSM,0.3,CW_c0.5_it10,,CW,,10,0.5,0.043704986572265625
0.8572303921568627,0.43923240938166314,0.5036674816625917,0.46924829157175396,0.09211908931698774,0.4963325183374083,SVM,FGSM,0.3,Clean,,Clean,0.0,0,,0.07536005973815918
0.7362132352941176,0.24720357941834453,0.5403422982885085,0.3392171910974674,0.23572679509632224,0.45965770171149145,SVM,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.07536005973815918
0.4494485294117647,0.1441025641025641,0.687041564792176,0.23823654090716406,0.5845884413309983,0.31295843520782396,SVM,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,0.07536005973815918
0.21875,0.11255881288454578,0.7603911980440098,0.1960907944514502,0.8588441330998249,0.2396088019559902,SVM,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,0.07536005973815918
0.16697303921568626,0.10172413793103448,0.7212713936430318,0.17830160169235418,0.9124343257443083,0.2787286063569682,SVM,FGSM,0.3,FGSM_eps0.75,,FGSM,0.75,1,,0.07536005973815918
0.7349877450980392,0.2488986784140969,0.5525672371638142,0.343204252088079,0.23887915936952714,0.4474327628361858,SVM,FGSM,0.3,PGD_eps0.15_it10,,PGD,0.15,10,,0.07536005973815918
0.7349877450980392,0.24834437086092714,0.5501222493887531,0.34220532319391633,0.23852889667250438,0.44987775061124696,SVM,FGSM,0.3,PGD_eps0.15_it25,,PGD,0.15,25,,0.07536005973815918
0.36856617647058826,0.13223508459483527,0.726161369193154,0.22372881355932203,0.682661996497373,0.27383863080684595,SVM,FGSM,0.3,PGD_eps0.3_it10,,PGD,0.3,10,,0.07536005973815918
