accuracy,precision,recall,f1,fpr,fnr,model
0.8878676470588235,0.556135770234987,0.5207823960880196,0.5378787878787878,0.0595446584938704,0.4792176039119804,LR
0.8924632352941176,0.5810055865921788,0.508557457212714,0.5423728813559322,0.05253940455341506,0.49144254278728605,SVM
0.9111519607843137,0.64,0.6650366748166259,0.6522781774580336,0.053590192644483364,0.33496332518337407,RF
0.8881740196078431,0.5436507936507936,0.6699266503667481,0.6002190580503833,0.08056042031523643,0.33007334963325186,MLP
