accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s
0.6799734653746832,0.8520121974174604,0.7026607469961812,0.7701626624923433,0.3931,0.2973392530038188,MLP,FGSM,0.3,FGSM_eps0.15,75.54462170600891,FGSM,0.15,1,,
0.8415266886209102,0.9271844660194175,0.8598528361638051,0.8922501973292095,0.2175,0.14014716383619485,MLP,FGSM,0.3,FGSM_eps0.3,75.54462170600891,FGSM,0.3,1,,
0.8895496221185055,0.985992025687167,0.8675835946474588,0.9230057803468208,0.0397,0.1324164053525412,MLP,FGSM,0.3,FGSM_eps0.5,75.54462170600891,FGSM,0.5,1,,
0.7657608566893317,0.9881046094638327,0.7014809525287963,0.8204811620517476,0.0272,0.2985190474712037,MLP,FGSM,0.3,FGSM_eps0.75,75.54462170600891,FGSM,0.75,1,,
0.6902556326849724,0.8628864024274606,0.7063243192896396,0.7767951650903131,0.3615,0.29367568071036043,MLP,FGSM,0.3,PGD_eps0.15_it10,75.54462170600891,PGD,0.15,10,,
0.6216209813073041,0.8455775942793905,0.6167841286596913,0.7132829470585067,0.3628,0.3832158713403086,MLP,FGSM,0.3,PGD_eps0.15_it25,75.54462170600891,PGD,0.15,25,,
0.5644530787272857,0.9045946736903717,0.4798348287745661,0.6270540025155191,0.163,0.5201651712254339,MLP,FGSM,0.3,PGD_eps0.3_it10,75.54462170600891,PGD,0.3,10,,
0.6259565495510436,0.9482937482937482,0.5392281660405477,0.6875148444303697,0.0947,0.4607718339594523,MLP,FGSM,0.3,PGD_eps0.3_it25,75.54462170600891,PGD,0.3,25,,
0.5512568409580895,0.9391632463921621,0.44046695023130183,0.5996829758004861,0.0919,0.5595330497686982,MLP,FGSM,0.3,PGD_eps0.5_it10,75.54462170600891,PGD,0.5,10,,
0.5980951929683243,0.982833977323114,0.4817287093669471,0.6465538794899575,0.0271,0.5182712906330529,MLP,FGSM,0.3,PGD_eps0.5_it25,75.54462170600891,PGD,0.5,25,,
0.5527967968916582,0.9830447069052968,0.4212176720792325,0.5897413605737883,0.0234,0.5787823279207674,MLP,FGSM,0.3,PGD_eps0.75_it10,75.54462170600891,PGD,0.75,10,,
0.5662536425880736,0.9724695805859561,0.4441615697475861,0.6098039215686275,0.0405,0.555838430252414,MLP,FGSM,0.3,PGD_eps0.75_it25,75.54462170600891,PGD,0.75,25,,
0.8647444857731763,0.9142437316325892,0.9079139370983266,0.9110678401744684,0.2743,0.09208606290167344,MLP,FGSM,0.3,CW_c0.0_it10,75.54462170600891,CW,,10,0.0,
0.8555521334312587,0.9119911644051751,0.8972957868918625,0.9045837963035416,0.2789,0.10270421310813747,MLP,FGSM,0.3,CW_c0.5_it10,75.54462170600891,CW,,10,0.5,
0.9640597976734819,0.9967950793136937,0.955975038032848,0.9759584145549057,0.0099,0.04402496196715204,MLP,FGSM,0.3,Clean,75.54462170600891,Clean,0.0,0,,
0.902888009666185,0.9661073157790011,0.9044676953646497,0.9342719240575341,0.1022,0.09553230463535037,LR,FGSM,0.3,Clean,,Clean,0.0,0,,0.4908726215362549
0.9087635338434931,0.9470050441361917,0.9326275264677575,0.9397612976896245,0.1681,0.06737247353224254,LR,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.4908726215362549
