accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s
0.8318014705882353,0.38372093023255816,0.5647921760391198,0.456973293768546,0.1299474605954466,0.4352078239608802,MLP,FGSM,0.3,FGSM_eps0.15,7.660307168960571,FGSM,0.15,1,,
0.6274509803921569,0.19221967963386727,0.6161369193154034,0.2930232558139535,0.3709281961471103,0.38386308068459657,MLP,FGSM,0.3,FGSM_eps0.3,7.660307168960571,FGSM,0.3,1,,
0.4543504901960784,0.13588110403397027,0.6259168704156479,0.22328826864369822,0.5702276707530648,0.3740831295843521,MLP,FGSM,0.3,FGSM_eps0.5,7.660307168960571,FGSM,0.5,1,,
0.3648897058823529,0.11302325581395349,0.5941320293398533,0.1899179366940211,0.6679509632224168,0.4058679706601467,MLP,FGSM,0.3,FGSM_eps0.75,7.660307168960571,FGSM,0.75,1,,
0.8115808823529411,0.34718100890207715,0.5721271393643031,0.43213296398891965,0.15411558669001751,0.4278728606356968,MLP,FGSM,0.3,PGD_eps0.15_it10,7.660307168960571,PGD,0.15,10,,
0.805453431372549,0.33670520231213874,0.5696821515892421,0.4232515894641235,0.1607705779334501,0.43031784841075793,MLP,FGSM,0.3,PGD_eps0.15_it25,7.660307168960571,PGD,0.15,25,,
0.5888480392156863,0.17849758787043418,0.6332518337408313,0.278494623655914,0.41751313485113833,0.36674816625916873,MLP,FGSM,0.3,PGD_eps0.3_it10,7.660307168960571,PGD,0.3,10,,
0.5882352941176471,0.1769177608845888,0.6259168704156479,0.27586206896551724,0.41716287215411557,0.3740831295843521,MLP,FGSM,0.3,PGD_eps0.3_it25,7.660307168960571,PGD,0.3,25,,
0.37285539215686275,0.11404335532516494,0.5916870415647921,0.19122876333465033,0.658493870402802,0.4083129584352078,MLP,FGSM,0.3,PGD_eps0.5_it10,7.660307168960571,PGD,0.5,10,,
0.3710171568627451,0.10669856459330143,0.5452322738386308,0.17847138855542216,0.6539404553415061,0.4547677261613692,MLP,FGSM,0.3,PGD_eps0.5_it25,7.660307168960571,PGD,0.5,25,,
0.29044117647058826,0.09580330648579907,0.5525672371638142,0.16329479768786126,0.7471103327495622,0.4474327628361858,MLP,FGSM,0.3,PGD_eps0.75_it10,7.660307168960571,PGD,0.75,10,,
0.2922794117647059,0.08366184844502847,0.4669926650366748,0.14190193164933135,0.7327495621716287,0.5330073349633252,MLP,FGSM,0.3,PGD_eps0.75_it25,7.660307168960571,PGD,0.75,25,,
0.8596813725490197,0.45504587155963305,0.6063569682151589,0.519916142557652,0.10402802101576182,0.39364303178484106,MLP,FGSM,0.3,CW_c0.0_it10,7.660307168960571,CW,,10,0.0,
