accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.14,0.03614457831325301,0.3333333333333333,0.06521739130434782,0.8791208791208791,0.6666666666666666,SVM,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.14,0.03614457831325301,0.3333333333333333,0.06521739130434782,0.8791208791208791,0.6666666666666666,SVM,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.135,0.03592814371257485,0.3333333333333333,0.06486486486486487,0.8846153846153846,0.6666666666666666,SVM,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.135,0.03592814371257485,0.3333333333333333,0.06486486486486487,0.8846153846153846,0.6666666666666666,SVM,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.205,0.033112582781456956,0.2777777777777778,0.05917159763313609,0.8021978021978022,0.7222222222222222,SVM,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.14,0.03048780487804878,0.2777777777777778,0.054945054945054944,0.8736263736263736,0.7222222222222222,SVM,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.965,1.0,0.6111111111111112,0.7586206896551724,0.0,0.3888888888888889,RF,0.1,Clean,0.004668798446655274,50,200,,,,
0.885,0.0,0.0,0.0,0.027472527472527472,1.0,RF,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.855,0.0,0.0,0.0,0.06043956043956044,1.0,RF,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.785,0.0967741935483871,0.16666666666666666,0.12244897959183673,0.15384615384615385,0.8333333333333334,RF,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.305,0.03816793893129771,0.2777777777777778,0.06711409395973154,0.6923076923076923,0.7222222222222222,RF,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.88,0.0,0.0,0.0,0.03296703296703297,1.0,RF,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.88,0.0,0.0,0.0,0.03296703296703297,1.0,RF,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.845,0.0,0.0,0.0,0.07142857142857142,1.0,RF,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.845,0.0,0.0,0.0,0.07142857142857142,1.0,RF,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.765,0.03225806451612903,0.05555555555555555,0.04081632653061224,0.16483516483516483,0.9444444444444444,RF,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.765,0.06060606060606061,0.1111111111111111,0.0784313725490196,0.17032967032967034,0.8888888888888888,RF,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.54,0.013157894736842105,0.05555555555555555,0.02127659574468085,0.41208791208791207,0.9444444444444444,RF,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.345,0.017094017094017096,0.1111111111111111,0.02962962962962963,0.6318681318681318,0.8888888888888888,RF,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.885,0.0,0.0,0.0,0.027472527472527472,1.0,RF,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.88,0.125,0.05555555555555555,0.07692307692307693,0.038461538461538464,0.9444444444444444,RF,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.88,0.40625,0.7222222222222222,0.52,0.1043956043956044,0.2777777777777778,MLP,0.1,Clean,0.0020494496822357176,50,200,,,,
0.37,0.10294117647058823,0.7777777777777778,0.18181818181818182,0.6703296703296703,0.2222222222222222,MLP,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.165,0.048484848484848485,0.4444444444444444,0.08743169398907104,0.8626373626373627,0.5555555555555556,MLP,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,MLP,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.34,0.09859154929577464,0.7777777777777778,0.175,0.7032967032967034,0.2222222222222222,MLP,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.345,0.09929078014184398,0.7777777777777778,0.1761006289308176,0.6978021978021978,0.2222222222222222,MLP,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.155,0.04790419161676647,0.4444444444444444,0.08648648648648649,0.8736263736263736,0.5555555555555556,MLP,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.155,0.04790419161676647,0.4444444444444444,0.08648648648648649,0.8736263736263736,0.5555555555555556,MLP,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.38,0.04310344827586207,0.2777777777777778,0.07462686567164178,0.6098901098901099,0.7222222222222222,MLP,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.14,0.03048780487804878,0.2777777777777778,0.054945054945054944,0.8736263736263736,0.7222222222222222,MLP,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.87,0.38235294117647056,0.7222222222222222,0.5,0.11538461538461539,0.2777777777777778,LR,0.25,Clean,0.00011933684349060059,50,200,,,,
0.205,0.08284023668639054,0.7777777777777778,0.1497326203208556,0.8516483516483516,0.2222222222222222,LR,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.165,0.05389221556886228,0.5,0.0972972972972973,0.8681318681318682,0.5,LR,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,LR,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,LR,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.21,0.08333333333333333,0.7777777777777778,0.15053763440860216,0.8461538461538461,0.2222222222222222,LR,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.195,0.08187134502923976,0.7777777777777778,0.14814814814814814,0.8626373626373627,0.2222222222222222,LR,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.17,0.06470588235294118,0.6111111111111112,0.11702127659574468,0.8736263736263736,0.3888888888888889,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.175,0.07017543859649122,0.6666666666666666,0.12698412698412698,0.8736263736263736,0.3333333333333333,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.14,0.03614457831325301,0.3333333333333333,0.06521739130434782,0.8791208791208791,0.6666666666666666,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.145,0.041916167664670656,0.3888888888888889,0.07567567567567568,0.8791208791208791,0.6111111111111112,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.23,0.04054054054054054,0.3333333333333333,0.07228915662650602,0.7802197802197802,0.6666666666666666,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.145,0.041916167664670656,0.3888888888888889,0.07567567567567568,0.8791208791208791,0.6111111111111112,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.745,0.2,0.6111111111111112,0.3013698630136986,0.24175824175824176,0.3888888888888889,SVM,0.25,Clean,0.00012023568153381348,50,200,,,,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.14,0.03614457831325301,0.3333333333333333,0.06521739130434782,0.8791208791208791,0.6666666666666666,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.14,0.03614457831325301,0.3333333333333333,0.06521739130434782,0.8791208791208791,0.6666666666666666,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.135,0.03592814371257485,0.3333333333333333,0.06486486486486487,0.8846153846153846,0.6666666666666666,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.135,0.03592814371257485,0.3333333333333333,0.06486486486486487,0.8846153846153846,0.6666666666666666,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.175,0.03184713375796178,0.2777777777777778,0.05714285714285714,0.8351648351648352,0.7222222222222222,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.14,0.03048780487804878,0.2777777777777778,0.054945054945054944,0.8736263736263736,0.7222222222222222,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.955,1.0,0.5,0.6666666666666666,0.0,0.5,RF,0.25,Clean,0.00453763484954834,50,200,,,,
0.91,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.865,0.0,0.0,0.0,0.04945054945054945,1.0,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.79,0.038461538461538464,0.05555555555555555,0.045454545454545456,0.13736263736263737,0.9444444444444444,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.335,0.04,0.2777777777777778,0.06993006993006994,0.6593406593406593,0.7222222222222222,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.91,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.915,1.0,0.05555555555555555,0.10526315789473684,0.0,0.9444444444444444,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.87,0.0,0.0,0.0,0.04395604395604396,1.0,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.865,0.0,0.0,0.0,0.04945054945054945,1.0,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.76,0.03125,0.05555555555555555,0.04,0.17032967032967034,0.9444444444444444,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.76,0.03125,0.05555555555555555,0.04,0.17032967032967034,0.9444444444444444,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.61,0.016129032258064516,0.05555555555555555,0.025,0.33516483516483514,0.9444444444444444,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.53,0.01282051282051282,0.05555555555555555,0.020833333333333332,0.4230769230769231,0.9444444444444444,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.905,0.0,0.0,0.0,0.005494505494505495,1.0,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.895,0.0,0.0,0.0,0.016483516483516484,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.91,0.5,0.6111111111111112,0.55,0.06043956043956044,0.3888888888888889,MLP,0.25,Clean,0.0016750037670135499,50,200,,,,
0.39,0.11194029850746269,0.8333333333333334,0.19736842105263158,0.6538461538461539,0.16666666666666666,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.16,0.04819277108433735,0.4444444444444444,0.08695652173913043,0.8681318681318682,0.5555555555555556,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.405,0.11450381679389313,0.8333333333333334,0.20134228187919462,0.6373626373626373,0.16666666666666666,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.375,0.1037037037037037,0.7777777777777778,0.1830065359477124,0.6648351648351648,0.2222222222222222,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.155,0.04790419161676647,0.4444444444444444,0.08648648648648649,0.8736263736263736,0.5555555555555556,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.155,0.04790419161676647,0.4444444444444444,0.08648648648648649,0.8736263736263736,0.5555555555555556,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.585,0.0547945205479452,0.2222222222222222,0.08791208791208792,0.3791208791208791,0.7777777777777778,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.275,0.0364963503649635,0.2777777777777778,0.06451612903225806,0.7252747252747253,0.7222222222222222,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.78,0.24,0.6666666666666666,0.35294117647058826,0.2087912087912088,0.3333333333333333,LR,0.5,Clean,0.00011199593544006348,50,200,,,,
0.28,0.09615384615384616,0.8333333333333334,0.1724137931034483,0.7747252747252747,0.16666666666666666,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.18,0.06547619047619048,0.6111111111111112,0.11827956989247312,0.8626373626373627,0.3888888888888889,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.24,0.0759493670886076,0.6666666666666666,0.13636363636363635,0.8021978021978022,0.3333333333333333,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.25,0.0875,0.7777777777777778,0.15730337078651685,0.8021978021978022,0.2222222222222222,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.175,0.07017543859649122,0.6666666666666666,0.12698412698412698,0.8736263736263736,0.3333333333333333,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.18,0.07058823529411765,0.6666666666666666,0.1276595744680851,0.8681318681318682,0.3333333333333333,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.14,0.03614457831325301,0.3333333333333333,0.06521739130434782,0.8791208791208791,0.6666666666666666,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.145,0.041916167664670656,0.3888888888888889,0.07567567567567568,0.8791208791208791,0.6111111111111112,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.27,0.05555555555555555,0.4444444444444444,0.09876543209876543,0.7472527472527473,0.5555555555555556,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.17,0.043209876543209874,0.3888888888888889,0.07777777777777778,0.8516483516483516,0.6111111111111112,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.695,0.18840579710144928,0.7222222222222222,0.2988505747126437,0.3076923076923077,0.2777777777777778,SVM,0.5,Clean,0.00011103391647338867,50,200,,,,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.14,0.03614457831325301,0.3333333333333333,0.06521739130434782,0.8791208791208791,0.6666666666666666,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.14,0.03614457831325301,0.3333333333333333,0.06521739130434782,0.8791208791208791,0.6666666666666666,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.135,0.03592814371257485,0.3333333333333333,0.06486486486486487,0.8846153846153846,0.6666666666666666,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.135,0.03592814371257485,0.3333333333333333,0.06486486486486487,0.8846153846153846,0.6666666666666666,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.195,0.032679738562091505,0.2777777777777778,0.05847953216374269,0.8131868131868132,0.7222222222222222,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.15,0.025,0.2222222222222222,0.0449438202247191,0.8571428571428571,0.7777777777777778,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.92,1.0,0.1111111111111111,0.2,0.0,0.8888888888888888,RF,0.5,Clean,0.004633896350860596,50,200,,,,
0.91,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.91,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.88,0.0,0.0,0.0,0.03296703296703297,1.0,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.785,0.06896551724137931,0.1111111111111111,0.0851063829787234,0.14835164835164835,0.8888888888888888,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.915,1.0,0.05555555555555555,0.10526315789473684,0.0,0.9444444444444444,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.915,1.0,0.05555555555555555,0.10526315789473684,0.0,0.9444444444444444,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.91,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.91,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.855,0.07692307692307693,0.05555555555555555,0.06451612903225806,0.06593406593406594,0.9444444444444444,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.865,0.0,0.0,0.0,0.04945054945054945,1.0,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.78,0.03571428571428571,0.05555555555555555,0.043478260869565216,0.14835164835164835,0.9444444444444444,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.76,0.03125,0.05555555555555555,0.04,0.17032967032967034,0.9444444444444444,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.91,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.91,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.935,0.6470588235294118,0.6111111111111112,0.6285714285714286,0.03296703296703297,0.3888888888888889,MLP,0.5,Clean,0.0016874587535858155,50,200,,,,
0.575,0.13978494623655913,0.7222222222222222,0.23423423423423423,0.43956043956043955,0.2777777777777778,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.175,0.049079754601226995,0.4444444444444444,0.08839779005524862,0.8516483516483516,0.5555555555555556,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
