accuracy,precision,recall,f1,fpr,fnr,model
0.8765318627450981,0.5075757575757576,0.49144254278728605,0.4993788819875776,0.06830122591943957,0.508557457212714,LR
0.8869485294117647,0.5558659217877095,0.48655256723716384,0.5189048239895697,0.05569176882661996,0.5134474327628362,SVM
0.9099264705882353,0.639225181598063,0.6454767726161369,0.6423357664233577,0.05218914185639229,0.3545232273838631,RF
0.8560049019607843,0.4504065040650406,0.6772616136919315,0.541015625,0.11838879159369527,0.32273838630806845,MLP
