accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,family,epsilon,iters,confidence
0.20894607843137256,0.10846846846846847,0.7359413202933985,0.18907035175879397,0.8665499124343258,0.26405867970660146,LR,FGSM_eps0.15,0.7172181372549019,FGSM,0.15,1,
0.15042892156862744,0.0546345139412208,0.3545232273838631,0.09467841984982044,0.8788091068301226,0.6454767726161369,SVM,FGSM_eps0.15,0.7861519607843137,FGSM,0.15,1,
0.859375,0.1794871794871795,0.034229828850855744,0.057494866529774126,0.022416812609457094,0.9657701711491442,RF,FGSM_eps0.15,0.09681372549019608,FGSM,0.15,1,
0.35202205882352944,0.1304159445407279,0.7359413202933985,0.2215679057784321,0.7029772329246935,0.26405867970660146,MLP,FGSM_eps0.15,0.6443014705882353,FGSM,0.15,1,
0.1636029411764706,0.0712966383450314,0.4718826405867971,0.12387676508344031,0.8805604203152364,0.5281173594132029,LR,FGSM_eps0.3,0.7653186274509803,FGSM,0.3,1,
0.15042892156862744,0.0546345139412208,0.3545232273838631,0.09467841984982044,0.8788091068301226,0.6454767726161369,SVM,FGSM_eps0.3,0.7861519607843137,FGSM,0.3,1,
0.835171568627451,0.04895104895104895,0.017114914425427872,0.025362318840579712,0.047635726795096325,0.9828850855745721,RF,FGSM_eps0.3,0.1210171568627451,FGSM,0.3,1,
0.18872549019607843,0.08336434685522888,0.5476772616136919,0.14470284237726097,0.8626970227670753,0.45232273838630804,MLP,FGSM_eps0.3,0.8109681372549019,FGSM,0.3,1,
0.15226715686274508,0.058095952023988005,0.37897310513447435,0.10074748131296718,0.8802101576182136,0.6210268948655256,LR,FGSM_eps0.5,0.7769607843137255,FGSM,0.5,1,
0.15042892156862744,0.0546345139412208,0.3545232273838631,0.09467841984982044,0.8788091068301226,0.6454767726161369,SVM,FGSM_eps0.5,0.7861519607843137,FGSM,0.5,1,
0.7447916666666666,0.052742616033755275,0.061124694376528114,0.056625141562853906,0.1572679509632224,0.9388753056234719,RF,FGSM_eps0.5,0.21323529411764705,FGSM,0.5,1,
