accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.205,0.10240963855421686,0.6296296296296297,0.17616580310880828,0.861271676300578,0.37037037037037035,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.2,0.09696969696969697,0.5925925925925926,0.16666666666666666,0.861271676300578,0.4074074074074074,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.15,0.050314465408805034,0.2962962962962963,0.08602150537634409,0.8728323699421965,0.7037037037037037,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.145,0.04430379746835443,0.25925925925925924,0.07567567567567568,0.8728323699421965,0.7407407407407407,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.155,0.05063291139240506,0.2962962962962963,0.08648648648648649,0.8670520231213873,0.7037037037037037,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.155,0.05625,0.3333333333333333,0.0962566844919786,0.8728323699421965,0.6666666666666666,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.665,0.23684210526315788,0.6666666666666666,0.34951456310679613,0.3352601156069364,0.3333333333333333,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.53,0.18691588785046728,0.7407407407407407,0.29850746268656714,0.5028901734104047,0.25925925925925924,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.855,0.47058823529411764,0.5925925925925926,0.5245901639344263,0.10404624277456648,0.4074074074074074,SVM,0.25,Clean,0.0001378476619720459,50,200,,,,
0.165,0.0625,0.37037037037037035,0.10695187165775401,0.8670520231213873,0.6296296296296297,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.165,0.056962025316455694,0.3333333333333333,0.0972972972972973,0.861271676300578,0.6666666666666666,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.165,0.0625,0.37037037037037035,0.10695187165775401,0.8670520231213873,0.6296296296296297,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.405,0.07407407407407407,0.2962962962962963,0.11851851851851852,0.5780346820809249,0.7037037037037037,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.235,0.05,0.25925925925925924,0.08383233532934131,0.7687861271676301,0.7407407407407407,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.935,1.0,0.5185185185185185,0.6829268292682927,0.0,0.48148148148148145,RF,0.25,Clean,0.004531689882278442,50,200,,,,
