accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,elapsed_s,n_samples,n_eligible,median_queries_success,query_budget_exhausted,numerical_stagnation
0.12,0.0379746835443038,0.2,0.06382978723404255,0.8941176470588236,0.8,RF,HopSkipJump_whitebox,0.9510869565217391,48.0518114566803,200,184,567.0,0,0
0.1,0.06896551724137931,0.4,0.11764705882352941,0.9529411764705882,0.6,SVM,HopSkipJump_whitebox,1.0,1.5681111812591553,200,180,556.5,0,0
0.095,0.06358381502890173,0.36666666666666664,0.10837438423645321,0.9529411764705882,0.6333333333333333,LR,HopSkipJump_whitebox,1.0,1.599252700805664,200,181,557.0,0,0
