accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s
0.96301097884917,0.9576262796269529,0.9614337117070553,0.9595262186774597,0.035666666666666666,0.038566288292944756,MLP,FGSM,0.3,FGSM_eps0.15,131.04384016990662,FGSM,0.15,1,,
0.9386054776388675,0.9044804965527494,0.9675566069618114,0.9349559137099718,0.08566666666666667,0.03244339303818858,MLP,FGSM,0.3,FGSM_eps0.3,131.04384016990662,FGSM,0.3,1,,
0.804601869396118,0.8584966831263404,0.6843329423692424,0.7615844957467285,0.09456666666666666,0.3156670576307576,MLP,FGSM,0.3,FGSM_eps0.5,131.04384016990662,FGSM,0.5,1,,
0.680869967271969,0.6898858321178897,0.5453750273343538,0.6091774084313137,0.20553333333333335,0.45462497266564617,MLP,FGSM,0.3,FGSM_eps0.75,131.04384016990662,FGSM,0.75,1,,
0.9097123378330598,0.8594056230623953,0.9588891318609228,0.906425880164241,0.13151666666666667,0.04111086813907719,MLP,FGSM,0.3,PGD_eps0.15_it10,131.04384016990662,PGD,0.15,10,,
0.9232568470485844,0.886116135700838,0.9543764785400474,0.9189804844900029,0.10283333333333333,0.04562352145995269,MLP,FGSM,0.3,PGD_eps0.15_it25,131.04384016990662,PGD,0.15,25,,
0.8904290907772228,0.8932518367598938,0.8628511221994712,0.8777883390296681,0.08645,0.13714887780052878,MLP,FGSM,0.3,PGD_eps0.3_it10,131.04384016990662,PGD,0.3,10,,
0.8962222242368748,0.8997366363524135,0.8693119694650419,0.8842626763055458,0.08121666666666667,0.13068803053495814,MLP,FGSM,0.3,PGD_eps0.3_it25,131.04384016990662,PGD,0.3,25,,
0.9148980535434214,0.9424499329555777,0.8662902808977596,0.9027667001584819,0.04435,0.13370971910224042,MLP,FGSM,0.3,PGD_eps0.5_it10,131.04384016990662,PGD,0.5,10,,
0.914626075446724,0.9422211646621096,0.8658926902968014,0.9024458464120334,0.04451666666666667,0.13410730970319862,MLP,FGSM,0.3,PGD_eps0.5_it25,131.04384016990662,PGD,0.5,25,,
0.9294488817167258,0.9745117732395938,0.8679999204818798,0.9181772300963116,0.019033333333333333,0.13200007951812018,MLP,FGSM,0.3,PGD_eps0.75_it10,131.04384016990662,PGD,0.75,10,,
0.9275087712936185,0.9805975235715098,0.8580203963978291,0.9152229691045187,0.014233333333333334,0.14197960360217085,MLP,FGSM,0.3,PGD_eps0.75_it25,131.04384016990662,PGD,0.75,25,,
0.9922214264344578,0.9903214930286983,0.9926445738822735,0.9914816726897264,0.008133333333333333,0.007355426117726577,MLP,FGSM,0.3,CW_c0.0_it10,131.04384016990662,CW,,10,0.0,
0.9918769208453079,0.9897115670532263,0.9925054171719381,0.991106523206416,0.00865,0.007494582828061945,MLP,FGSM,0.3,CW_c0.5_it10,131.04384016990662,CW,,10,0.5,
0.9960472516613329,0.9966338014142018,0.9946921654772081,0.9956620368527879,0.0028166666666666665,0.005307834522791881,MLP,FGSM,0.3,Clean,131.04384016990662,Clean,0.0,0,,
0.9148799216703082,0.9620753523671847,0.8467288233306165,0.9007242928892414,0.027983333333333332,0.15327117666938353,LR,FGSM,0.3,Clean,,Clean,0.0,0,,0.7044060230255127
0.8188988513458383,0.785001409641951,0.8302884519809952,0.8070100861769138,0.19065,0.16971154801900484,LR,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.7044060230255127
0.7600065274743207,0.7113014488127538,0.7973878297517046,0.7518885785517461,0.2713333333333333,0.20261217024829534,LR,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,0.7044060230255127
0.6147430260283039,0.5798984896238386,0.5632864839075205,0.5714717894418394,0.3421166666666667,0.43671351609247955,LR,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,0.7044060230255127
