accuracy,precision,recall,f1,fpr,fnr,model
0.9700098818708467,0.9721122742159088,0.9618313023080134,0.9669444610987868,0.023133333333333332,0.03816869769198656,LR
0.9178716807339782,0.969364530225783,0.8466691847404727,0.9038720699498085,0.022433333333333333,0.15333081525952727,SVM
0.9998368131419816,0.9999005865394175,0.9997415661093771,0.9998210700013916,8.333333333333333e-05,0.0002584338906228257,RF
0.9982502742445808,0.9985672782266088,0.9975945768642029,0.9980806905536164,0.0012,0.0024054231357970696,MLP
