accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.105,0.02,0.024096385542168676,0.02185792349726776,0.8376068376068376,0.9759036144578314,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.11,0.020202020202020204,0.024096385542168676,0.02197802197802198,0.8290598290598291,0.9759036144578314,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.11,0.010309278350515464,0.012048192771084338,0.011111111111111112,0.8205128205128205,0.9879518072289156,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.1,0.010101010101010102,0.012048192771084338,0.01098901098901099,0.8376068376068376,0.9879518072289156,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.715,0.625,0.7831325301204819,0.6951871657754011,0.3333333333333333,0.21686746987951808,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.65,0.5555555555555556,0.7831325301204819,0.65,0.4444444444444444,0.21686746987951808,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,Clean,0.0053305506706237795,50,200,,,,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.735,0.96875,0.37349397590361444,0.5391304347826087,0.008547008547008548,0.6265060240963856,MLP,0.5,Clean,0.002310755252838135,50,200,,,,
0.44,0.03225806451612903,0.012048192771084338,0.017543859649122806,0.2564102564102564,0.9879518072289156,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.09,0.009900990099009901,0.012048192771084338,0.010869565217391304,0.8547008547008547,0.9879518072289156,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.05,0.009174311926605505,0.012048192771084338,0.010416666666666666,0.9230769230769231,0.9879518072289156,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.04,0.009009009009009009,0.012048192771084338,0.010309278350515464,0.9401709401709402,0.9879518072289156,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.445,0.03333333333333333,0.012048192771084338,0.017699115044247787,0.24786324786324787,0.9879518072289156,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
