accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9996736262839633,0.9997613887176632,0.9995228912788502,0.9996421257729089,0.0002,0.00047710872114983203,XGB,clean,0.0,2.2857744693756104,,,,,,,,,,,
0.4665602930110695,0.16339405409668006,0.04119038625926883,0.06579448748888607,0.17681666666666668,0.9588096137407311,XGB,FGSM_eps0.15,0.5332130585750161,2.2857744693756104,FGSM,0.15,1.0,,,,,,,,
0.5424240501164973,0.4803898816430726,0.041150627199173014,0.07580751483190508,0.037316666666666665,0.9588493728008269,XGB,FGSM_eps0.3,0.4573402355330317,2.2857744693756104,FGSM,0.3,1.0,,,,,,,,
0.4967226639347978,0.08532314549506527,0.010655428105679581,0.018944950075108245,0.09576666666666667,0.9893445718943205,XGB,FGSM_eps0.5,0.5030778854609576,2.2857744693756104,FGSM,0.5,1.0,,,,,,,,
0.4842570011695058,0.0724581223217764,0.011092777766733595,0.019240052410178607,0.11905,0.9889072222332664,XGB,FGSM_eps0.75,0.5155435482262495,2.2857744693756104,FGSM,0.75,1.0,,,,,,,,
0.5489787222469017,0.5210902999847723,0.13605550364789376,0.21577312924633887,0.10483333333333333,0.8639444963521062,XGB,PGD_eps0.15_it10,0.4507855634026273,2.2857744693756104,PGD,0.15,10.0,,,,,,,,
0.5018449180892632,0.22666823584794635,0.03828797487227402,0.06551020408163265,0.10951666666666666,0.961712025127726,XGB,PGD_eps0.15_it25,0.49790123568715267,2.2857744693756104,PGD,0.15,25.0,,,,,,,,
0.5113550855371114,0.23589894242068155,0.03192652525694292,0.056241354555164505,0.0867,0.968073474743057,XGB,PGD_eps0.3_it10,0.48840013417586103,2.2857744693756104,PGD,0.3,10.0,,,,,,,,
0.5206114067613755,0.299361072152096,0.03818857722203447,0.06773624823695346,0.07493333333333334,0.9618114227779655,XGB,PGD_eps0.3_it25,0.4791347470150404,2.2857744693756104,PGD,0.3,25.0,,,,,,,,
0.36782317797340053,0.05660032864706956,0.024650617259407988,0.034343798036310255,0.34446666666666664,0.975349382740592,XGB,PGD_eps0.5_it10,0.6320045692320245,2.2857744693756104,PGD,0.5,10.0,,,,,,,,
0.3931080750296909,0.056364315042926466,0.021012663260640517,0.030612835959221502,0.2949333333333333,0.9789873367393594,XGB,PGD_eps0.5_it25,0.6067015403026209,2.2857744693756104,PGD,0.5,25.0,,,,,,,,
0.3364731693607608,0.050443938084387525,0.02552531658151601,0.03389785762371794,0.4028333333333333,0.974474683418484,XGB,PGD_eps0.75_it10,0.6633273800349945,2.2857744693756104,PGD,0.75,10.0,,,,,,,,
0.3294470685294144,0.0530769521363001,0.027930739717313083,0.036600932607393125,0.4177666666666667,0.9720692602826869,XGB,PGD_eps0.75_it25,0.6704078764856803,2.2857744693756104,PGD,0.75,25.0,,,,,,,,
0.4867682655956774,0.34226845369073816,0.13605550364789376,0.1947111623209434,0.2192,0.8639444963521062,XGB,CW_c0.0_it10,0.5130232178635213,2.2857744693756104,CW,,10.0,0.0,,,,,,,
0.5199767912024151,0.44196761595506606,0.20022662664254617,0.27559787664860724,0.21195,0.7997733733574538,XGB,CW_c0.5_it10,0.4797965603836704,2.2857744693756104,CW,,10.0,0.5,,,,,,,
0.05,0.09090909090909091,0.1,0.09523809523809523,1.0,0.9,XGB,HopSkipJump_direct,0.95,,,,,,100.0,100.0,0.5959143042564392,562.0,0.0,9.0,5.606185436248779
0.9997280219033027,0.9997812903867184,0.9996222889290897,0.9997017833356528,0.00018333333333333334,0.0003777110709102837,LGBM,clean,0.0,1.223259449005127,,,,,,,,,,,
0.5241380560818836,0.36572481572481574,0.05918136095262708,0.10187704258850504,0.08605,0.940818639047373,LGBM,FGSM_eps0.15,0.47568062518698495,1.223259449005127,FGSM,0.15,1.0,,,,,,,,
0.5393960273066009,0.44768046598710215,0.0427807486631016,0.0780983487570314,0.04425,0.9572192513368984,LGBM,FGSM_eps0.3,0.460413588025711,1.223259449005127,FGSM,0.3,1.0,,,,,,,,
0.48557156197020934,0.07731688107114729,0.011709043198218794,0.02033804664974707,0.11715,0.9882909568017813,LGBM,FGSM_eps0.5,0.5142652511717724,1.223259449005127,FGSM,0.5,1.0,,,,,,,,
0.48791057360180595,0.0740077177508269,0.010675307635727492,0.01865911499504856,0.11198333333333334,0.9893246923642726,LGBM,FGSM_eps0.75,0.5119081076670625,1.223259449005127,FGSM,0.75,1.0,,,,,,,,
0.4809841980725819,0.22423376210894078,0.056139792855296904,0.08979760560917055,0.16283333333333333,0.9438602071447031,LGBM,PGD_eps0.15_it10,0.5188526150693997,1.223259449005127,PGD,0.15,10.0,,,,,,,,
0.5156342075918152,0.3427305678614579,0.06766992028308451,0.11302398937494812,0.1088,0.9323300797169155,LGBM,PGD_eps0.15_it25,0.4841935396136098,1.223259449005127,PGD,0.15,25.0,,,,,,,,
0.5259784412028684,0.3739672047794585,0.05848557740095024,0.10115179645865567,0.08208333333333333,0.9415144225990497,LGBM,PGD_eps0.3_it10,0.4738493060025566,1.223259449005127,PGD,0.3,10.0,,,,,,,,
0.5227328359156143,0.36519636070482553,0.06303798978192156,0.10751703794120639,0.09186666666666667,0.9369620102180785,LGBM,PGD_eps0.3_it25,0.4770949112898108,1.223259449005127,PGD,0.3,25.0,,,,,,,,
0.3817484565243012,0.08819738538022463,0.038089179571794925,0.0532022713704583,0.33013333333333333,0.9619108204282051,LGBM,PGD_eps0.5_it10,0.6181064884907935,1.223259449005127,PGD,0.5,10.0,,,,,,,,
0.3500176785762853,0.07092426187419769,0.035147009124704295,0.047001900812165195,0.386,0.9648529908752957,LGBM,PGD_eps0.5_it25,0.649846332375366,1.223259449005127,PGD,0.5,25.0,,,,,,,,
0.3550764711748547,0.0533784942548448,0.024750014909647535,0.033819115270213376,0.36798333333333333,0.9752499850903524,LGBM,PGD_eps0.75_it10,0.6447784738402401,1.223259449005127,PGD,0.75,10.0,,,,,,,,
0.3028385447358639,0.053668523863865204,0.03178736854660756,0.039926589010824375,0.46991666666666665,0.9682126314533924,LGBM,PGD_eps0.75_it25,0.697034532152344,1.223259449005127,PGD,0.75,25.0,,,,,,,,
0.6003009890936783,0.6724185762636631,0.24092002465061726,0.35474050873752305,0.0984,0.7590799753493828,LGBM,CW_c0.0_it10,0.3995086262386336,1.223259449005127,CW,,10.0,0.0,,,,,,,
0.5506468545733118,0.5310867733782645,0.12532055742202255,0.2027889920061763,0.09276666666666666,0.8746794425779775,LGBM,CW_c0.5_it10,0.4491627607590002,1.223259449005127,CW,,10.0,0.5,,,,,,,
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,0.6762138605117798,560.0,0.0,0.0,7.2354936599731445
