accuracy,precision,recall,f1,fpr,fnr,surrogate,hidden,epochs,surrogate_clean_acc,surrogate_train_s,target,epsilon,asr
0.45896303817665884,0.4095862667566786,0.42214182056736177,0.41576927595253943,0.5101666666666667,0.5778581794326382,submitted,"[32, 12]",12,0.9971079662384522,110.29445576667786,LR,0.3,0.46223584127358275
0.1825426325666573,0.15207107821745885,0.17319046577738903,0.1619451260316752,0.8096166666666667,0.8268095342226109,submitted,"[32, 12]",12,0.9971079662384522,110.29445576667786,SVM,0.3,0.7401974560982022
0.5617616927916739,0.8899920571882446,0.044550026837365565,0.08485261543704209,0.0046166666666666665,0.9554499731626345,submitted,"[32, 12]",12,0.9971079662384522,110.29445576667786,RF,0.3,0.4380297906675249
0.21383824555995756,0.20927744510978044,0.2605411208079041,0.2321124964579201,0.8253166666666667,0.7394588791920959,submitted,"[32, 12]",12,0.9971079662384522,110.29445576667786,LR,0.5,0.7077867329084431
0.04223819841708748,0.04371485579539271,0.05270063415700853,0.04778901447551061,0.9665333333333334,0.9472993658429915,submitted,"[32, 12]",12,0.9971079662384522,110.29445576667786,SVM,0.5,0.8807557364713562
0.5600119670362547,0.8347826086956521,0.04389400234578455,0.08340258366699403,0.0072833333333333335,0.9561059976542154,submitted,"[32, 12]",12,0.9971079662384522,110.29445576667786,RF,0.5,0.43977951642294405
0.6014976927191463,0.5613224865219996,0.577480468361728,0.5692868481392204,0.3783666666666667,0.42251953163827205,longer,"[32, 12]",50,0.9982774720542505,456.92663836479187,LR,0.3,0.31868580183675876
0.32498662774357906,0.2789280026360591,0.3029043993399996,0.29042218621938437,0.6565,0.6970956006600004,longer,"[32, 12]",50,0.9982774720542505,456.92663836479187,SVM,0.3,0.5964932957399164
0.5904281841835671,0.9291694574681849,0.11031151223585074,0.1972101288316304,0.00705,0.8896884877641492,longer,"[32, 12]",50,0.9982774720542505,456.92663836479187,RF,0.3,0.40933610146596194
0.36922839813966984,0.3594832237273801,0.490090054271117,0.4147473965781195,0.7321,0.5099099457288829,longer,"[32, 12]",50,0.9982774720542505,456.92663836479187,LR,0.5,0.5510004260990181
0.1568407024287644,0.18532602287466102,0.24996521082241616,0.21284627298964884,0.9212333333333333,0.7500347891775838,longer,"[32, 12]",50,0.9982774720542505,456.92663836479187,SVM,0.5,0.7648568035320888
0.5829941162071748,0.9099390708301599,0.0950042740989603,0.17204572045720457,0.007883333333333332,0.9049957259010397,longer,"[32, 12]",50,0.9982774720542505,456.92663836479187,RF,0.5,0.4167792353789108
0.5613627915831845,0.5200233605873519,0.49563644315448385,0.5075371258155466,0.38353333333333334,0.5043635568455161,wider,"[128, 64]",12,0.9979239005285441,109.267165184021,LR,0.3,0.3592105382446534
0.29044540946302455,0.26935449281578383,0.32459296662226905,0.29440507744180594,0.7381833333333333,0.675407033377731,wider,"[128, 64]",12,0.9979239005285441,109.267165184021,SVM,0.3,0.6316419317697615
0.5775545542732292,0.9263690750115048,0.08003498797288432,0.14734029899906678,0.005333333333333333,0.9199650120271157,wider,"[128, 64]",12,0.9979239005285441,109.267165184021,RF,0.3,0.4222187973128564
0.22835280998703572,0.23260208314130335,0.3009959644554003,0.2624158340338137,0.83255,0.6990040355445998,wider,"[128, 64]",12,0.9979239005285441,109.267165184021,LR,0.5,0.6926103551127349
0.1391711920799978,0.16629546032078207,0.22115977178299506,0.18984317673759835,0.9295666666666667,0.7788402282170049,wider,"[128, 64]",12,0.9979239005285441,109.267165184021,SVM,0.5,0.7831881272494855
0.57781746643337,0.9145394006659268,0.08190366379738782,0.15034301561815794,0.006416666666666667,0.9180963362026122,wider,"[128, 64]",12,0.9979239005285441,109.267165184021,RF,0.5,0.4219740170258289
0.45885424693797994,0.3977740509223967,0.36305985726497425,0.3796250103932818,0.4608333333333333,0.6369401427350257,wider_longer,"[128, 64]",50,0.9984497248488255,454.61375761032104,LR,0.3,0.4640852923311243
0.3267726172452245,0.28766176209891864,0.32258513408743017,0.3041241460740491,0.6697166666666666,0.6774148659125698,wider_longer,"[128, 64]",50,0.9984497248488255,454.61375761032104,SVM,0.3,0.6006817584290545
0.5789779063126116,0.9461769461769461,0.081426555076238,0.14994874798652805,0.0038833333333333333,0.918573444923762,wider_longer,"[128, 64]",50,0.9984497248488255,454.61375761032104,RF,0.3,0.42080451121003054
0.2606910056843422,0.2474661752582319,0.3043357255034491,0.2729704188434998,0.7759,0.6956642744965509,wider_longer,"[128, 64]",50,0.9984497248488255,454.61375761032104,LR,0.5,0.6626565007298079
0.212161047296991,0.204311152764761,0.2513567779257698,0.22540534276979027,0.8207,0.7486432220742302,wider_longer,"[128, 64]",50,0.9984497248488255,454.61375761032104,SVM,0.5,0.7156287680298813
0.5554789987579667,0.652361543994246,0.054092201260362203,0.09990087013988325,0.024166666666666666,0.9459077987396378,wider_longer,"[128, 64]",50,0.9984497248488255,454.61375761032104,RF,0.5,0.4443034187646755
0.6030842316165471,0.5446528823771053,0.790728187185655,0.6450179595079987,0.5542333333333334,0.20927181281434507,deep_long,"[256, 128, 64]",50,0.9987126370089662,518.6460490226746,LR,0.3,0.3745501028983799
0.49623310336074267,0.46098891326258373,0.6182931435500865,0.5281775649353406,0.6061,0.38170685644991353,deep_long,"[256, 128, 64]",50,0.9987126370089662,518.6460490226746,SVM,0.3,0.4273954470866613
0.5653971333508608,0.6782752902155887,0.0894380056855456,0.1580370942812983,0.03556666666666667,0.9105619943144544,deep_long,"[256, 128, 64]",50,0.9987126370089662,518.6460490226746,RF,0.3,0.43435808636211165
0.532061684632331,0.490566309068423,0.6781504085243425,0.5693043282349113,0.5904166666666667,0.3218495914756575,deep_long,"[256, 128, 64]",50,0.9987126370089662,518.6460490226746,LR,0.5,0.3924099979148346
0.48028612095772555,0.4479415296576876,0.6006600003975906,0.5131797955093583,0.6206333333333334,0.3993399996024094,deep_long,"[256, 128, 64]",50,0.9987126370089662,518.6460490226746,SVM,0.5,0.4435418800939231
0.5759045538199323,0.8102112676056338,0.0914855972804803,0.16440705214082846,0.017966666666666666,0.9085144027195197,deep_long,"[256, 128, 64]",50,0.9987126370089662,518.6460490226746,RF,0.5,0.4238506658930401
