model,attack,n,n_detected_clean,asr,fnr_under_attack,family,epsilon,iters,traffic_family,confidence
SVM,FGSM_eps0.15,1,0,,0.0,FGSM,0.15,1,Web Attack - XSS - Attempted,
RF,FGSM_eps0.15,60000,0,,,FGSM,0.15,1,Benign,
RF,FGSM_eps0.15,5944,5944,1.0,1.0,FGSM,0.15,1,Botnet Ares,
RF,FGSM_eps0.15,51,51,1.0,1.0,FGSM,0.15,1,Botnet Ares - Attempted,
RF,FGSM_eps0.15,6072,6072,1.0,1.0,FGSM,0.15,1,DDoS-HOIC,
RF,FGSM_eps0.15,6058,6058,1.0,1.0,FGSM,0.15,1,DDoS-LOIC-HTTP,
RF,FGSM_eps0.15,526,526,0.053231939163498096,0.053231939163498096,FGSM,0.15,1,DDoS-LOIC-UDP,
RF,FGSM_eps0.15,59,58,1.0,1.0,FGSM,0.15,1,DDoS-LOIC-UDP - Attempted,
RF,FGSM_eps0.15,4496,4496,1.0,1.0,FGSM,0.15,1,DoS GoldenEye,
RF,FGSM_eps0.15,873,873,1.0,1.0,FGSM,0.15,1,DoS GoldenEye - Attempted,
RF,FGSM_eps0.15,6080,6080,1.0,1.0,FGSM,0.15,1,DoS Hulk,
RF,FGSM_eps0.15,17,17,1.0,1.0,FGSM,0.15,1,DoS Hulk - Attempted,
RF,FGSM_eps0.15,1774,1774,0.6668545659526494,0.6668545659526494,FGSM,0.15,1,DoS Slowloris,
RF,FGSM_eps0.15,451,451,1.0,1.0,FGSM,0.15,1,DoS Slowloris - Attempted,
RF,FGSM_eps0.15,5862,5862,1.0,1.0,FGSM,0.15,1,FTP-BruteForce - Attempted,
RF,FGSM_eps0.15,40,40,0.9,0.9,FGSM,0.15,1,Infiltration - Communication Victim Attacker,
RF,FGSM_eps0.15,15,8,1.0,1.0,FGSM,0.15,1,Infiltration - Dropbox Download,
RF,FGSM_eps0.15,8,1,1.0,1.0,FGSM,0.15,1,Infiltration - Dropbox Download - Attempted,
RF,FGSM_eps0.15,5945,5940,0.9584175084175084,0.9584524810765349,FGSM,0.15,1,Infiltration - NMAP Portscan,
RF,FGSM_eps0.15,5952,5952,1.0,1.0,FGSM,0.15,1,SSH-BruteForce,
RF,FGSM_eps0.15,23,22,1.0,1.0,FGSM,0.15,1,Web Attack - Brute Force,
RF,FGSM_eps0.15,24,23,1.0,1.0,FGSM,0.15,1,Web Attack - Brute Force - Attempted,
RF,FGSM_eps0.15,8,6,1.0,1.0,FGSM,0.15,1,Web Attack - SQL,
RF,FGSM_eps0.15,2,2,1.0,1.0,FGSM,0.15,1,Web Attack - SQL - Attempted,
RF,FGSM_eps0.15,22,22,1.0,1.0,FGSM,0.15,1,Web Attack - XSS,
RF,FGSM_eps0.15,1,1,1.0,1.0,FGSM,0.15,1,Web Attack - XSS - Attempted,
MLP,FGSM_eps0.15,60000,0,,,FGSM,0.15,1,Benign,
MLP,FGSM_eps0.15,5944,5944,0.9949528936742934,0.9949528936742934,FGSM,0.15,1,Botnet Ares,
MLP,FGSM_eps0.15,51,51,1.0,1.0,FGSM,0.15,1,Botnet Ares - Attempted,
MLP,FGSM_eps0.15,6072,6072,1.0,1.0,FGSM,0.15,1,DDoS-HOIC,
MLP,FGSM_eps0.15,6058,6058,1.0,1.0,FGSM,0.15,1,DDoS-LOIC-HTTP,
MLP,FGSM_eps0.15,526,522,0.032567049808429116,0.03231939163498099,FGSM,0.15,1,DDoS-LOIC-UDP,
MLP,FGSM_eps0.15,59,51,1.0,0.864406779661017,FGSM,0.15,1,DDoS-LOIC-UDP - Attempted,
MLP,FGSM_eps0.15,4496,4496,0.9891014234875445,0.9891014234875445,FGSM,0.15,1,DoS GoldenEye,
MLP,FGSM_eps0.15,873,873,0.9988545246277205,0.9988545246277205,FGSM,0.15,1,DoS GoldenEye - Attempted,
MLP,FGSM_eps0.15,6080,6080,1.0,1.0,FGSM,0.15,1,DoS Hulk,
MLP,FGSM_eps0.15,17,17,1.0,1.0,FGSM,0.15,1,DoS Hulk - Attempted,
MLP,FGSM_eps0.15,1774,1774,1.0,1.0,FGSM,0.15,1,DoS Slowloris,
MLP,FGSM_eps0.15,451,451,1.0,1.0,FGSM,0.15,1,DoS Slowloris - Attempted,
MLP,FGSM_eps0.15,5862,5862,0.783179802115319,0.783179802115319,FGSM,0.15,1,FTP-BruteForce - Attempted,
MLP,FGSM_eps0.15,40,37,0.0,0.025,FGSM,0.15,1,Infiltration - Communication Victim Attacker,
MLP,FGSM_eps0.15,15,0,,0.5333333333333333,FGSM,0.15,1,Infiltration - Dropbox Download,
MLP,FGSM_eps0.15,8,0,,0.75,FGSM,0.15,1,Infiltration - Dropbox Download - Attempted,
MLP,FGSM_eps0.15,5945,5825,0.9550214592274678,0.9362489486963835,FGSM,0.15,1,Infiltration - NMAP Portscan,
MLP,FGSM_eps0.15,5952,5952,1.0,1.0,FGSM,0.15,1,SSH-BruteForce,
MLP,FGSM_eps0.15,23,22,1.0,0.9565217391304348,FGSM,0.15,1,Web Attack - Brute Force,
MLP,FGSM_eps0.15,24,23,1.0,0.9583333333333334,FGSM,0.15,1,Web Attack - Brute Force - Attempted,
MLP,FGSM_eps0.15,8,7,1.0,0.875,FGSM,0.15,1,Web Attack - SQL,
MLP,FGSM_eps0.15,2,2,1.0,1.0,FGSM,0.15,1,Web Attack - SQL - Attempted,
MLP,FGSM_eps0.15,22,22,1.0,1.0,FGSM,0.15,1,Web Attack - XSS,
MLP,FGSM_eps0.15,1,0,,0.0,FGSM,0.15,1,Web Attack - XSS - Attempted,
LR,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
LR,FGSM_eps0.3,5944,5940,0.9956228956228956,0.9956258411843876,FGSM,0.3,1,Botnet Ares,
LR,FGSM_eps0.3,51,51,0.3137254901960784,0.3137254901960784,FGSM,0.3,1,Botnet Ares - Attempted,
LR,FGSM_eps0.3,6072,6072,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
LR,FGSM_eps0.3,6058,0,,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
LR,FGSM_eps0.3,526,505,0.0039603960396039604,0.043726235741444866,FGSM,0.3,1,DDoS-LOIC-UDP,
LR,FGSM_eps0.3,59,0,,1.0,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
LR,FGSM_eps0.3,4496,4496,0.09386120996441281,0.09386120996441281,FGSM,0.3,1,DoS GoldenEye,
LR,FGSM_eps0.3,873,873,0.003436426116838488,0.003436426116838488,FGSM,0.3,1,DoS GoldenEye - Attempted,
LR,FGSM_eps0.3,6080,6080,0.042105263157894736,0.042105263157894736,FGSM,0.3,1,DoS Hulk,
LR,FGSM_eps0.3,17,17,0.7058823529411765,0.7058823529411765,FGSM,0.3,1,DoS Hulk - Attempted,
LR,FGSM_eps0.3,1774,1718,0.8847497089639115,0.8883878241262683,FGSM,0.3,1,DoS Slowloris,
LR,FGSM_eps0.3,451,440,0.0,0.024390243902439025,FGSM,0.3,1,DoS Slowloris - Attempted,
LR,FGSM_eps0.3,5862,5862,0.0,0.0,FGSM,0.3,1,FTP-BruteForce - Attempted,
LR,FGSM_eps0.3,40,38,0.7105263157894737,0.675,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
LR,FGSM_eps0.3,15,0,,0.4,FGSM,0.3,1,Infiltration - Dropbox Download,
LR,FGSM_eps0.3,8,0,,0.625,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
LR,FGSM_eps0.3,5945,5141,0.4617778642287493,0.519932716568545,FGSM,0.3,1,Infiltration - NMAP Portscan,
LR,FGSM_eps0.3,5952,5952,0.0,0.0,FGSM,0.3,1,SSH-BruteForce,
LR,FGSM_eps0.3,23,0,,1.0,FGSM,0.3,1,Web Attack - Brute Force,
LR,FGSM_eps0.3,24,1,1.0,0.9583333333333334,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
LR,FGSM_eps0.3,8,0,,0.875,FGSM,0.3,1,Web Attack - SQL,
LR,FGSM_eps0.3,2,1,1.0,1.0,FGSM,0.3,1,Web Attack - SQL - Attempted,
LR,FGSM_eps0.3,22,0,,1.0,FGSM,0.3,1,Web Attack - XSS,
LR,FGSM_eps0.3,1,0,,0.0,FGSM,0.3,1,Web Attack - XSS - Attempted,
SVM,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
SVM,FGSM_eps0.3,5944,5941,0.9956236323851203,0.9956258411843876,FGSM,0.3,1,Botnet Ares,
SVM,FGSM_eps0.3,51,51,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,
SVM,FGSM_eps0.3,6072,6072,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
SVM,FGSM_eps0.3,6058,0,,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
SVM,FGSM_eps0.3,526,505,0.0039603960396039604,0.04182509505703422,FGSM,0.3,1,DDoS-LOIC-UDP,
SVM,FGSM_eps0.3,59,0,,1.0,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
SVM,FGSM_eps0.3,4496,4496,0.1201067615658363,0.1201067615658363,FGSM,0.3,1,DoS GoldenEye,
SVM,FGSM_eps0.3,873,873,0.010309278350515464,0.010309278350515464,FGSM,0.3,1,DoS GoldenEye - Attempted,
SVM,FGSM_eps0.3,6080,6080,0.04736842105263158,0.04736842105263158,FGSM,0.3,1,DoS Hulk,
SVM,FGSM_eps0.3,17,17,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,
SVM,FGSM_eps0.3,1774,1718,0.9284051222351571,0.9306651634723788,FGSM,0.3,1,DoS Slowloris,
SVM,FGSM_eps0.3,451,440,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,
SVM,FGSM_eps0.3,5862,5862,0.1306721255544183,0.1306721255544183,FGSM,0.3,1,FTP-BruteForce - Attempted,
SVM,FGSM_eps0.3,40,40,0.675,0.675,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
SVM,FGSM_eps0.3,15,0,,0.06666666666666667,FGSM,0.3,1,Infiltration - Dropbox Download,
SVM,FGSM_eps0.3,8,0,,0.25,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
SVM,FGSM_eps0.3,5945,4785,0.7694879832810867,0.7998317914213625,FGSM,0.3,1,Infiltration - NMAP Portscan,
SVM,FGSM_eps0.3,5952,5952,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,
SVM,FGSM_eps0.3,23,0,,0.9565217391304348,FGSM,0.3,1,Web Attack - Brute Force,
SVM,FGSM_eps0.3,24,1,1.0,0.9583333333333334,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
SVM,FGSM_eps0.3,8,0,,0.875,FGSM,0.3,1,Web Attack - SQL,
SVM,FGSM_eps0.3,2,0,,1.0,FGSM,0.3,1,Web Attack - SQL - Attempted,
SVM,FGSM_eps0.3,22,0,,1.0,FGSM,0.3,1,Web Attack - XSS,
SVM,FGSM_eps0.3,1,0,,0.0,FGSM,0.3,1,Web Attack - XSS - Attempted,
RF,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
RF,FGSM_eps0.3,5944,5944,1.0,1.0,FGSM,0.3,1,Botnet Ares,
RF,FGSM_eps0.3,51,51,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,
RF,FGSM_eps0.3,6072,6072,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
RF,FGSM_eps0.3,6058,6058,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
RF,FGSM_eps0.3,526,526,0.053231939163498096,0.053231939163498096,FGSM,0.3,1,DDoS-LOIC-UDP,
RF,FGSM_eps0.3,59,58,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
RF,FGSM_eps0.3,4496,4496,1.0,1.0,FGSM,0.3,1,DoS GoldenEye,
RF,FGSM_eps0.3,873,873,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,
RF,FGSM_eps0.3,6080,6080,1.0,1.0,FGSM,0.3,1,DoS Hulk,
RF,FGSM_eps0.3,17,17,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,
RF,FGSM_eps0.3,1774,1774,0.6668545659526494,0.6668545659526494,FGSM,0.3,1,DoS Slowloris,
RF,FGSM_eps0.3,451,451,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,
RF,FGSM_eps0.3,5862,5862,1.0,1.0,FGSM,0.3,1,FTP-BruteForce - Attempted,
RF,FGSM_eps0.3,40,40,0.95,0.95,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
RF,FGSM_eps0.3,15,8,1.0,1.0,FGSM,0.3,1,Infiltration - Dropbox Download,
RF,FGSM_eps0.3,8,1,1.0,1.0,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
RF,FGSM_eps0.3,5945,5940,0.9996632996632997,0.9996635828427249,FGSM,0.3,1,Infiltration - NMAP Portscan,
RF,FGSM_eps0.3,5952,5952,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,
RF,FGSM_eps0.3,23,22,1.0,1.0,FGSM,0.3,1,Web Attack - Brute Force,
RF,FGSM_eps0.3,24,23,1.0,1.0,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
RF,FGSM_eps0.3,8,6,1.0,1.0,FGSM,0.3,1,Web Attack - SQL,
RF,FGSM_eps0.3,2,2,1.0,1.0,FGSM,0.3,1,Web Attack - SQL - Attempted,
RF,FGSM_eps0.3,22,22,1.0,1.0,FGSM,0.3,1,Web Attack - XSS,
RF,FGSM_eps0.3,1,1,1.0,1.0,FGSM,0.3,1,Web Attack - XSS - Attempted,
MLP,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
MLP,FGSM_eps0.3,5944,5944,0.9949528936742934,0.9949528936742934,FGSM,0.3,1,Botnet Ares,
MLP,FGSM_eps0.3,51,51,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,
MLP,FGSM_eps0.3,6072,6072,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
MLP,FGSM_eps0.3,6058,6058,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
MLP,FGSM_eps0.3,526,522,0.03639846743295019,0.03612167300380228,FGSM,0.3,1,DDoS-LOIC-UDP,
MLP,FGSM_eps0.3,59,51,1.0,0.864406779661017,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
MLP,FGSM_eps0.3,4496,4496,1.0,1.0,FGSM,0.3,1,DoS GoldenEye,
MLP,FGSM_eps0.3,873,873,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,
MLP,FGSM_eps0.3,6080,6080,1.0,1.0,FGSM,0.3,1,DoS Hulk,
MLP,FGSM_eps0.3,17,17,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,
MLP,FGSM_eps0.3,1774,1774,1.0,1.0,FGSM,0.3,1,DoS Slowloris,
MLP,FGSM_eps0.3,451,451,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,
MLP,FGSM_eps0.3,5862,5862,0.783179802115319,0.783179802115319,FGSM,0.3,1,FTP-BruteForce - Attempted,
MLP,FGSM_eps0.3,40,37,0.8648648648648649,0.825,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
MLP,FGSM_eps0.3,15,0,,0.5333333333333333,FGSM,0.3,1,Infiltration - Dropbox Download,
MLP,FGSM_eps0.3,8,0,,0.875,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
MLP,FGSM_eps0.3,5945,5825,0.9739055793991417,0.9542472666105971,FGSM,0.3,1,Infiltration - NMAP Portscan,
MLP,FGSM_eps0.3,5952,5952,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,
MLP,FGSM_eps0.3,23,22,1.0,0.9565217391304348,FGSM,0.3,1,Web Attack - Brute Force,
MLP,FGSM_eps0.3,24,23,1.0,0.9583333333333334,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
MLP,FGSM_eps0.3,8,7,1.0,0.875,FGSM,0.3,1,Web Attack - SQL,
MLP,FGSM_eps0.3,2,2,1.0,1.0,FGSM,0.3,1,Web Attack - SQL - Attempted,
MLP,FGSM_eps0.3,22,22,1.0,1.0,FGSM,0.3,1,Web Attack - XSS,
MLP,FGSM_eps0.3,1,0,,0.0,FGSM,0.3,1,Web Attack - XSS - Attempted,
LR,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,
LR,FGSM_eps0.5,5944,5940,0.9956228956228956,0.9956258411843876,FGSM,0.5,1,Botnet Ares,
LR,FGSM_eps0.5,51,51,1.0,1.0,FGSM,0.5,1,Botnet Ares - Attempted,
LR,FGSM_eps0.5,6072,6072,1.0,1.0,FGSM,0.5,1,DDoS-HOIC,
LR,FGSM_eps0.5,6058,0,,1.0,FGSM,0.5,1,DDoS-LOIC-HTTP,
LR,FGSM_eps0.5,526,505,0.005940594059405941,0.043726235741444866,FGSM,0.5,1,DDoS-LOIC-UDP,
LR,FGSM_eps0.5,59,0,,1.0,FGSM,0.5,1,DDoS-LOIC-UDP - Attempted,
LR,FGSM_eps0.5,4496,4496,0.11254448398576512,0.11254448398576512,FGSM,0.5,1,DoS GoldenEye,
LR,FGSM_eps0.5,873,873,0.010309278350515464,0.010309278350515464,FGSM,0.5,1,DoS GoldenEye - Attempted,
LR,FGSM_eps0.5,6080,6080,0.0430921052631579,0.0430921052631579,FGSM,0.5,1,DoS Hulk,
LR,FGSM_eps0.5,17,17,1.0,1.0,FGSM,0.5,1,DoS Hulk - Attempted,
LR,FGSM_eps0.5,1774,1718,0.9284051222351571,0.9306651634723788,FGSM,0.5,1,DoS Slowloris,
LR,FGSM_eps0.5,451,440,1.0,1.0,FGSM,0.5,1,DoS Slowloris - Attempted,
LR,FGSM_eps0.5,5862,5862,0.3072330262708973,0.3072330262708973,FGSM,0.5,1,FTP-BruteForce - Attempted,
LR,FGSM_eps0.5,40,38,0.7368421052631579,0.7,FGSM,0.5,1,Infiltration - Communication Victim Attacker,
LR,FGSM_eps0.5,15,0,,0.2,FGSM,0.5,1,Infiltration - Dropbox Download,
LR,FGSM_eps0.5,8,0,,0.5,FGSM,0.5,1,Infiltration - Dropbox Download - Attempted,
LR,FGSM_eps0.5,5945,5141,0.8130713868897101,0.823044575273339,FGSM,0.5,1,Infiltration - NMAP Portscan,
LR,FGSM_eps0.5,5952,5952,0.0,0.0,FGSM,0.5,1,SSH-BruteForce,
LR,FGSM_eps0.5,23,0,,0.9565217391304348,FGSM,0.5,1,Web Attack - Brute Force,
LR,FGSM_eps0.5,24,1,1.0,0.9583333333333334,FGSM,0.5,1,Web Attack - Brute Force - Attempted,
LR,FGSM_eps0.5,8,0,,0.875,FGSM,0.5,1,Web Attack - SQL,
LR,FGSM_eps0.5,2,1,1.0,1.0,FGSM,0.5,1,Web Attack - SQL - Attempted,
LR,FGSM_eps0.5,22,0,,1.0,FGSM,0.5,1,Web Attack - XSS,
LR,FGSM_eps0.5,1,0,,0.0,FGSM,0.5,1,Web Attack - XSS - Attempted,
SVM,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,
SVM,FGSM_eps0.5,5944,5941,0.9956236323851203,0.9956258411843876,FGSM,0.5,1,Botnet Ares,
SVM,FGSM_eps0.5,51,51,1.0,1.0,FGSM,0.5,1,Botnet Ares - Attempted,
SVM,FGSM_eps0.5,6072,6072,1.0,1.0,FGSM,0.5,1,DDoS-HOIC,
SVM,FGSM_eps0.5,6058,0,,1.0,FGSM,0.5,1,DDoS-LOIC-HTTP,
SVM,FGSM_eps0.5,526,505,0.005940594059405941,0.03802281368821293,FGSM,0.5,1,DDoS-LOIC-UDP,
SVM,FGSM_eps0.5,59,0,,1.0,FGSM,0.5,1,DDoS-LOIC-UDP - Attempted,
SVM,FGSM_eps0.5,4496,4496,0.9790925266903915,0.9790925266903915,FGSM,0.5,1,DoS GoldenEye,
SVM,FGSM_eps0.5,873,873,0.9988545246277205,0.9988545246277205,FGSM,0.5,1,DoS GoldenEye - Attempted,
SVM,FGSM_eps0.5,6080,6080,0.996875,0.996875,FGSM,0.5,1,DoS Hulk,
SVM,FGSM_eps0.5,17,17,1.0,1.0,FGSM,0.5,1,DoS Hulk - Attempted,
SVM,FGSM_eps0.5,1774,1718,0.9924330616996507,0.9926719278466741,FGSM,0.5,1,DoS Slowloris,
SVM,FGSM_eps0.5,451,440,1.0,1.0,FGSM,0.5,1,DoS Slowloris - Attempted,
SVM,FGSM_eps0.5,5862,5862,0.7557147731149778,0.7557147731149778,FGSM,0.5,1,FTP-BruteForce - Attempted,
SVM,FGSM_eps0.5,40,40,0.9,0.9,FGSM,0.5,1,Infiltration - Communication Victim Attacker,
SVM,FGSM_eps0.5,15,0,,0.06666666666666667,FGSM,0.5,1,Infiltration - Dropbox Download,
SVM,FGSM_eps0.5,8,0,,0.125,FGSM,0.5,1,Infiltration - Dropbox Download - Attempted,
SVM,FGSM_eps0.5,5945,4785,0.8522466039707419,0.8661059714045416,FGSM,0.5,1,Infiltration - NMAP Portscan,
SVM,FGSM_eps0.5,5952,5952,1.0,1.0,FGSM,0.5,1,SSH-BruteForce,
SVM,FGSM_eps0.5,23,0,,0.9565217391304348,FGSM,0.5,1,Web Attack - Brute Force,
SVM,FGSM_eps0.5,24,1,1.0,0.9583333333333334,FGSM,0.5,1,Web Attack - Brute Force - Attempted,
SVM,FGSM_eps0.5,8,0,,0.875,FGSM,0.5,1,Web Attack - SQL,
SVM,FGSM_eps0.5,2,0,,1.0,FGSM,0.5,1,Web Attack - SQL - Attempted,
SVM,FGSM_eps0.5,22,0,,1.0,FGSM,0.5,1,Web Attack - XSS,
SVM,FGSM_eps0.5,1,0,,0.0,FGSM,0.5,1,Web Attack - XSS - Attempted,
RF,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,
RF,FGSM_eps0.5,5944,5944,1.0,1.0,FGSM,0.5,1,Botnet Ares,
RF,FGSM_eps0.5,51,51,1.0,1.0,FGSM,0.5,1,Botnet Ares - Attempted,
RF,FGSM_eps0.5,6072,6072,1.0,1.0,FGSM,0.5,1,DDoS-HOIC,
RF,FGSM_eps0.5,6058,6058,1.0,1.0,FGSM,0.5,1,DDoS-LOIC-HTTP,
RF,FGSM_eps0.5,526,526,0.053231939163498096,0.053231939163498096,FGSM,0.5,1,DDoS-LOIC-UDP,
RF,FGSM_eps0.5,59,58,1.0,1.0,FGSM,0.5,1,DDoS-LOIC-UDP - Attempted,
