accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9197664614743026,0.9582974018794914,0.8615589527463571,0.90735700527594,0.031433333333333334,0.13844104725364292,LR,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 0.01}",,,,,,,,,,,
0.8888516178163786,0.9055324592260953,0.8443631592549152,0.8738786931116781,0.07385,0.1556368407450848,LR,tuned,FGSM_eps0.15,0.03401539396027307,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.15,1.0,,,,,,,,
0.8236131383552577,0.8672524227921042,0.7240522434049659,0.7892091007583966,0.09291666666666666,0.27594775659503407,LR,tuned,FGSM_eps0.3,0.10086761012846432,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.3,1.0,,,,,,,,
0.8046925287616837,0.8368312564414878,0.7102160904916208,0.7683423839991398,0.1161,0.28978390950837923,LR,tuned,FGSM_eps0.5,0.12015085718430142,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.5,1.0,,,,,,,,
0.7047405782254336,0.6785246924764954,0.6699998012046995,0.6742353011783063,0.26613333333333333,0.33000019879530046,LR,tuned,FGSM_eps0.75,0.22062863204083297,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.75,1.0,,,,,,,,
0.8332411629783415,0.7926518333730763,0.8590541319603204,0.8245182217134135,0.1884,0.14094586803967954,LR,tuned,PGD_eps0.15_it10,0.08717804592803459,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.15,10.0,,,,,,,,
0.8463867709853766,0.8152130775772465,0.8575432876766793,0.8358425855955357,0.16296666666666668,0.1424567123233207,LR,tuned,PGD_eps0.15_it25,0.07735963663726281,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.15,25.0,,,,,,,,
0.7878480186395656,0.7233346616191805,0.8660517265371847,0.7882856393229049,0.27771666666666667,0.13394827346281535,LR,tuned,PGD_eps0.3_it10,0.13607064177764883,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.3,10.0,,,,,,,,
0.8025076380515489,0.7432656055410547,0.8661113651273283,0.8,0.2508166666666667,0.1338886348726716,LR,tuned,PGD_eps0.3_it25,0.12137475861943918,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.3,25.0,,,,,,,,
0.7492905904644479,0.6794719409182396,0.8523149712740791,0.7561418669864729,0.33708333333333335,0.14768502872592093,LR,tuned,PGD_eps0.5_it10,0.1753714767504057,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.5,10.0,,,,,,,,
0.668576557301252,0.6426347901880214,0.6155895274635708,0.6288214927555361,0.287,0.38441047253642924,LR,tuned,PGD_eps0.5_it25,0.2579349609711431,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.5,25.0,,,,,,,,
0.584761973835707,0.5462922966162707,0.5279605590123849,0.5369700155684506,0.36761666666666665,0.4720394409876151,LR,tuned,PGD_eps0.75_it10,0.33929267562985593,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.75,10.0,,,,,,,,
0.5192605822144457,0.47584506792466214,0.5333876707154643,0.5029759394126855,0.4925833333333333,0.4666123292845357,LR,tuned,PGD_eps0.75_it25,0.40532895750795533,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.75,25.0,,,,,,,,
0.8860139796741703,0.9006158420046719,0.843090869331849,0.8709044797880752,0.078,0.15690913066815101,LR,tuned,CW_c0.0_it10,0.034042591769942794,"{'class_weight': 'balanced', 'C': 0.01}",CW,,10.0,0.0,,,,,,,
0.8778999664560347,0.8840099247305102,0.8428523149712741,0.8629406496784173,0.09271666666666667,0.15714768502872592,LR,tuned,CW_c0.5_it10,0.04215660498807829,"{'class_weight': 'balanced', 'C': 0.01}",CW,,10.0,0.5,,,,,,,
0.13,0.1864406779661017,0.22,0.2018348623853211,0.96,0.78,LR,tuned,HopSkipJump_direct,1.0,"{'class_weight': 'balanced', 'C': 0.01}",,,,,100.0,87.0,0.9000759720802307,556.0,0.0,0.0,0.7564687728881836
0.9195307471238316,0.960842770373996,0.8585372641790748,0.9068136482939633,0.029333333333333333,0.1414627358209252,LR,as_submitted,clean,0.0,{'max_iter': 500},,,,,,,,,,,
