accuracy,precision,recall,f1,fpr,fnr,model
0.9062048378307944,0.9692379243904059,0.90583377316899,0.9364638667330006,0.0926,0.09416622683100996,LR
0.9073894193181549,0.9714780754364921,0.9052128287124717,0.9371755516626219,0.0856,0.09478717128752832,SVM
0.9986732687341562,0.999378746932563,0.9988822999782669,0.999130461786901,0.002,0.001117700021733056,RF
0.965978819683006,0.9946950454940038,0.960538979788258,0.9773186757644681,0.0165,0.03946102021174206,MLP
