accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,family,epsilon,iters,confidence
0.8338269089530669,0.964698070751411,0.8119469713434133,0.8817559594052395,0.0957,0.18805302865658666,LR,FGSM_eps0.15,0.06998507427325926,FGSM,0.15,1,
0.8492501599185008,0.9604503669920901,0.8369089384954516,0.8944338448776441,0.111,0.1630910615045484,SVM,FGSM_eps0.15,0.06427539150418157,FGSM,0.15,1,
0.1746783861261816,0.30888985886803433,0.06591325405942439,0.10864336523207614,0.475,0.9340867459405756,RF,FGSM_eps0.15,0.8246108649814021,FGSM,0.15,1,
0.08211518870383093,0.1945015896764541,0.0645782234779099,0.09696291634617626,0.8614,0.9354217765220901,MLP,FGSM_eps0.15,0.9001634722452557,FGSM,0.15,1,
0.802411807908266,0.9596733813503833,0.7735726039305784,0.8566320566595613,0.1047,0.22642739606942158,LR,FGSM_eps0.3,0.10386410481177,FGSM,0.3,1,
0.788883887322609,0.9406491148433954,0.7720512900121084,0.8480518373262853,0.1569,0.22794870998789157,SVM,FGSM_eps0.3,0.1413205714421095,FGSM,0.3,1,
0.2249520244497619,0.4613263899525195,0.09351423515166568,0.15550622128142907,0.3517,0.9064857648483343,RF,FGSM_eps0.3,0.7743135350280745,FGSM,0.3,1,
0.2602525527731053,0.5255459308055397,0.3145704616722034,0.3935674331883157,0.9147,0.6854295383277966,MLP,FGSM_eps0.3,0.7388471652965007,FGSM,0.3,1,
0.7876282309460068,0.9385352601592273,0.7722686205718898,0.8473225235045646,0.1629,0.22773137942811014,LR,FGSM_eps0.5,0.14101258025539576,FGSM,0.5,1,
0.6282309460067758,0.820581499165405,0.6563072433170852,0.7293082628946006,0.4622,0.3436927566829147,SVM,FGSM_eps0.5,0.30436636736241085,FGSM,0.5,1,
0.2661043853206662,0.5556559450668594,0.19094042037939707,0.2842156341705756,0.4918,0.8090595796206029,RF,FGSM_eps0.5,0.7332559406761591,FGSM,0.5,1,
0.2666019095453576,0.531248441318769,0.330683970318855,0.40763136744613265,0.9398,0.669316029681145,MLP,FGSM_eps0.5,0.73256888341349,FGSM,0.5,1,
0.7749769006609964,0.9368340065397192,0.7560930174795865,0.8368153391519483,0.1642,0.24390698252041354,LR,FGSM_eps0.75,0.1610793906512829,FGSM,0.75,1,
0.6051789902627401,0.7894168466522679,0.6581700766866404,0.7178436584663833,0.5655,0.3418299233133596,SVM,FGSM_eps0.75,0.33142220853372506,FGSM,0.75,1,
0.2761496363334834,0.5562652894808372,0.25415256605296654,0.34889717634523176,0.653,0.7458474339470335,RF,FGSM_eps0.75,0.723447605960814,FGSM,0.75,1,
0.28136179487786966,0.5453797774552491,0.34999534291657614,0.4263696363395677,0.9397,0.6500046570834239,MLP,FGSM_eps0.75,0.7178800729702196,FGSM,0.75,1,
0.9002582387642446,0.9677882848264109,0.8992207147070694,0.9322453971932535,0.0964,0.10077928529293055,LR,PGD_eps0.15_it10,0.004003885427278543,PGD,0.15,10,
0.9019640361060437,0.9702167576803243,0.8991275730385917,0.933320442167005,0.0889,0.1008724269614083,SVM,PGD_eps0.15_it10,0.00381435238930086,PGD,0.15,10,
0.2086047999241868,0.41043321840803476,0.08500729609736409,0.14084362139917694,0.3933,0.9149927039026359,RF,PGD_eps0.15_it10,0.7906370679239025,PGD,0.15,10,
0.10943163780236442,0.2841556357801845,0.10996926324940234,0.1585709808837355,0.8923,0.8900307367505976,MLP,PGD_eps0.15_it10,0.8839820891279111,PGD,0.15,10,
0.9002582387642446,0.9676632704192417,0.8993449035983732,0.9322541194644696,0.0968,0.10065509640162687,LR,PGD_eps0.15_it25,0.0035537444620815464,PGD,0.15,25,
0.9022009524035158,0.9701952379357691,0.8994690924896768,0.933494441759304,0.089,0.1005309075103232,SVM,PGD_eps0.15_it25,0.003198370015873392,PGD,0.15,25,
0.1658887914899666,0.1372216844143272,0.01760377534229563,0.03120442475440962,0.3565,0.9823962246577044,RF,PGD_eps0.15_it25,0.8334478428771115,PGD,0.15,25,
0.1297827477552181,0.33121827411167515,0.13775652767859914,0.19458392720096482,0.8959,0.8622434723214009,MLP,PGD_eps0.15_it25,0.8658816840010425,PGD,0.15,25,
0.9016086616598356,0.9568488243340064,0.9121984538483032,0.9339903043789239,0.1325,0.08780154615169673,LR,PGD_eps0.3_it10,0.015304792816697861,PGD,0.3,10,
0.80781349949063,0.9542318567389255,0.7858362569468161,0.8618857901726428,0.1214,0.2141637430531839,SVM,PGD_eps0.3_it10,0.10791537349854297,PGD,0.3,10,
0.18026961074652326,0.28655597214783074,0.049830792635598746,0.0848981750859561,0.3996,0.9501692073644012,RF,PGD_eps0.3_it10,0.8191617901395437,PGD,0.3,10,
0.06813712715297686,0.1777637054459924,0.06100779285292931,0.09083974759031967,0.9089,0.9389922071470707,MLP,PGD_eps0.3_it10,0.9315548816603094,PGD,0.3,10,
0.9052334810111587,0.9577748206809257,0.9162035455928467,0.9365280863218026,0.1301,0.08379645440715328,LR,PGD_eps0.3_it25,0.011182449240683267,PGD,0.3,25,
0.7760904072591154,0.9493365976938872,0.7464062839579,0.8357290598439157,0.1283,0.2535937160421,SVM,PGD_eps0.3_it25,0.14158117936932882,PGD,0.3,25,
0.156246298182852,0.1162947937795808,0.016020366978173804,0.028161327293565463,0.3921,0.9839796330218262,RF,PGD_eps0.3_it25,0.8431614110734678,PGD,0.3,25,
0.061361321045274704,0.15598885793871867,0.052159334347542614,0.07817771469787571,0.909,0.9478406656524574,MLP,PGD_eps0.3_it25,0.9383069961382644,PGD,0.3,25,
0.8466203890165604,0.9519828585478942,0.8414418330280357,0.893305646197963,0.1367,0.15855816697196437,LR,PGD_eps0.5_it10,0.07221208746949703,PGD,0.5,10,
0.515719396337274,0.915184871577759,0.40268248005215934,0.5592807399581725,0.1202,0.5973175199478407,SVM,PGD_eps0.5_it10,0.40268663081333367,PGD,0.5,10,
0.16117415717027175,0.20104731625210398,0.03337576453786209,0.05724784322079029,0.4272,0.9666242354621379,RF,PGD_eps0.5_it10,0.8381624771968064,PGD,0.5,10,
0.05048686299130517,0.13633422682318144,0.04579465366822938,0.06856000743701776,0.9344,0.9542053463317707,MLP,PGD_eps0.5_it10,0.9492288374517283,PGD,0.5,10,
0.8510033405197943,0.9510336187095427,0.8484274581638672,0.8968052114270711,0.1407,0.15157254183613275,LR,PGD_eps0.5_it25,0.06953493330806226,PGD,0.5,25,
0.45317349380463884,0.8962493488452856,0.3205004812319538,0.47215679099869645,0.1195,0.6794995187680462,SVM,PGD_eps0.5_it25,0.46378734393138904,PGD,0.5,25,
0.15269255372077045,0.07281903388608507,0.00940730851625322,0.016662084135276325,0.3858,0.9905926914837467,RF,PGD_eps0.5_it25,0.8466677722760548,PGD,0.5,25,
0.044753488592480274,0.11650118203309692,0.03825017852153125,0.05759162303664921,0.9343,0.9617498214784688,MLP,PGD_eps0.5_it25,0.9549859034803004,PGD,0.5,25,
0.5980715013385771,0.9242930305054553,0.5155080878015461,0.6618699300420545,0.136,0.48449191219845383,LR,PGD_eps0.75_it10,0.321282191001919,PGD,0.75,10,
0.3863630979175057,0.8536667414218435,0.23636250737371542,0.37021907749167215,0.1305,0.7636374926262846,SVM,PGD_eps0.75_it10,0.5362837309578526,PGD,0.75,10,
0.15844961974934255,0.16341463414634147,0.02496196715203825,0.043308465081203375,0.4116,0.9750380328479618,RF,PGD_eps0.75_it10,0.84093439787723,PGD,0.75,10,
0.0496339643204056,0.13385826771653545,0.04486323698345183,0.06720305087898801,0.935,0.9551367630165482,MLP,PGD_eps0.75_it10,0.9500817361226279,PGD,0.75,10,
0.6737425667511668,0.887646118913464,0.6554068738551336,0.754049757996821,0.2672,0.34459312614486637,LR,PGD_eps0.75_it25,0.24914117842166364,PGD,0.75,25,
0.19524272074676016,0.2861658157062971,0.036542581266105746,0.06480920654149,0.2936,0.9634574187338942,SVM,PGD_eps0.75_it25,0.7284465398374754,PGD,0.75,25,
0.15136582245492666,0.032617136940201914,0.003911950076065696,0.006986027944111776,0.3737,0.9960880499239343,RF,PGD_eps0.75_it25,0.8478286621336681,PGD,0.75,25,
0.044587647184249804,0.11635160680529301,0.03821913129870533,0.05753815232886957,0.9349,0.9617808687012946,MLP,PGD_eps0.75_it25,0.9551517448885308,PGD,0.75,25,
0.9036461418180957,0.9679103484969407,0.9036915147940017,0.9346991859475603,0.0965,0.09630848520599833,LR,CW_c0.0_it10,0.0004738325949442062,CW,,10,0.0
0.8974389348243266,0.9601571268237935,0.9030705703374833,0.9307393245124234,0.1207,0.09692942966251669,SVM,CW_c0.0_it10,0.007747162927337772,CW,,10,0.0
0.29924897533701345,0.6824802330420308,0.15275233630351764,0.249632147749759,0.2289,0.8472476636964823,RF,CW_c0.0_it10,0.7000639674003175,CW,,10,0.0
