accuracy,precision,recall,f1,fpr,fnr,model
0.9036461418180957,0.9680037251380297,0.9035983731255239,0.9346928944199117,0.0962,0.09640162687447608,LR
0.9051387144921699,0.9703812414529202,0.9032568536744389,0.9356166586267889,0.0888,0.09674314632556118,SVM
0.9987206519936507,0.9993477653197503,0.9989754416467447,0.999161568797938,0.0021,0.0010245583532553014,RF
0.9657655950152811,0.9930760353891525,0.9618429631469465,0.9772099992114187,0.0216,0.038157036853053494,MLP
