accuracy,precision,recall,f1,fpr,fnr,model,config,search_budget,best_params,cv_f1_macro,fit_s
0.9033144590016348,0.9673667419912269,0.9037846564624794,0.9344954334601371,0.0982,0.09621534353752056,LR,tuned,12,"{'class_weight': None, 'C': 100.0}",0.90432635250838,4.48631739616394
0.9035987585586013,0.9677526595744681,0.9037846564624794,0.9346754643677053,0.097,0.09621534353752056,LR,as_submitted,0,{'max_iter': 500},,0.655095100402832
0.9047359567864673,0.9696434521826058,0.9034431370113943,0.9353734389816616,0.0911,0.09655686298860566,SVM,tuned,12,"{'class_weight': None, 'C': 0.1}",0.9078761759707099,43.557334661483765
0.9047122651567201,0.969642440601153,0.9034120897885685,0.9353563277508117,0.0911,0.0965879102114316,SVM,as_submitted,0,{'max_iter': 500},,15.965451955795288
0.9984837356961785,0.9990994627829706,0.9989133472010928,0.9990063963236664,0.0029,0.0010866527989071377,RF,tuned,12,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': None}",0.9987231625071317,120.09711194038391
0.9987443436233978,0.9994098279182456,0.9989443944239188,0.9991770569693958,0.0019,0.0010556055760812194,RF,as_submitted,0,{'n_estimators': 50},,5.286160230636597
