accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s
0.11670496813475799,0.2779236694677871,0.09857493247229035,0.1455320514289643,0.8249,0.9014250675277097,LR,FGSM_direct,0.15,0.8809021772607738,0.5808889269828796,0.14482617378234863
0.11670496813475799,0.2779236694677871,0.09857493247229035,0.1455320514289643,0.8249,0.9014250675277097,LR,PGD_direct,0.15,0.8809021772607738,0.5808889269828796,1.3440842628479004
0.11201402544481034,0.2706629545850009,0.0965879102114316,0.14237008900990777,0.8383,0.9034120897885685,LR,FGSM_direct,0.3,0.887914899665948,1.1617776155471802,0.14526844024658203
0.11201402544481034,0.2706629545850009,0.0965879102114316,0.14237008900990777,0.8383,0.9034120897885685,LR,PGD_direct,0.3,0.887914899665948,1.1617778539657593,1.3233468532562256
0.10466962022317515,0.2632337970817781,0.09633953242882425,0.14105507193672295,0.8685,0.9036604675711758,LR,FGSM_direct,0.5,0.8952593048875832,1.9362956285476685,0.1444861888885498
0.10466962022317515,0.2632337970817781,0.09633953242882425,0.14105507193672295,0.8685,0.9036604675711758,LR,PGD_direct,0.5,0.8952593048875832,1.9362956285476685,1.3117034435272217
0.09678030751735411,0.2559617130126248,0.09630848520599833,0.13995668651867893,0.9017,0.9036915147940017,LR,FGSM_direct,0.75,0.9031723092231515,2.9044418334960938,0.1447315216064453
0.09678030751735411,0.2559617130126248,0.09630848520599833,0.13995668651867893,0.9017,0.9036915147940017,LR,PGD_direct,0.75,0.9031723092231515,2.9044418334960938,1.3320415019989014
0.10668340875168802,0.26905302075455845,0.09941320748859014,0.14518249829970528,0.8699,0.9005867925114098,SVM,FGSM_direct,0.15,0.891184344571063,0.5809475183486938,0.17385625839233398
0.10668340875168802,0.26905302075455845,0.09941320748859014,0.14518249829970528,0.8699,0.9005867925114098,SVM,PGD_direct,0.15,0.891184344571063,0.5809475183486938,1.61124587059021
0.09573787580847687,0.25567855678556783,0.09680524077121301,0.14043779839654086,0.9077,0.903194759228787,SVM,FGSM_direct,0.3,0.9041910493022816,1.1618950366973877,0.17252492904663086
0.09573787580847687,0.25567855678556783,0.09680524077121301,0.14043779839654086,0.9077,0.903194759228787,SVM,PGD_direct,0.3,0.9041910493022816,1.1618950366973877,1.6029284000396729
0.09569049254898244,0.2555564668252276,0.09674314632556118,0.1403540381063916,0.9077,0.9032568536744389,SVM,FGSM_direct,0.5,0.9042621241915232,1.9364901781082153,0.17510604858398438
0.09569049254898244,0.2555564668252276,0.09674314632556118,0.1403540381063916,0.9077,0.9032568536744389,SVM,PGD_direct,0.5,0.9042621241915232,1.9364901781082153,1.6182849407196045
0.09566680091923524,0.2555755985569039,0.0967741935483871,0.14038959576624255,0.9079,0.9032258064516129,SVM,FGSM_direct,0.75,0.9043095074510176,2.9047327041625977,0.17583513259887695
0.09566680091923524,0.2555755985569039,0.0967741935483871,0.14038959576624255,0.9079,0.9032258064516129,SVM,PGD_direct,0.75,0.9043095074510176,2.9047327041625977,1.6226303577423096
