accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9033144590016348,0.9673667419912269,0.9037846564624794,0.9344954334601371,0.0982,0.09621534353752056,LR,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 100.0}",,,,,,,,,,,
0.432917150370774,0.8089476435880201,0.33627247042752023,0.4750646958199921,0.2558,0.6637275295724797,LR,tuned,FGSM_eps0.15,0.4746381103556114,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.15,1.0,,,,,,,,
0.11980857163164255,0.06046594344655878,0.010556055760812196,0.017974201733981815,0.5283,0.9894439442391878,LR,tuned,FGSM_eps0.3,0.7898552441422445,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.3,1.0,,,,,,,,
0.10947902106185885,0.05182469588401933,0.009655686298860567,0.01627846113582832,0.569,0.9903443137011394,LR,tuned,FGSM_eps0.5,0.8002084863417754,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.5,1.0,,,,,,,,
0.10933687128337559,0.05132477920346609,0.009562544630382813,0.016121434179534152,0.5693,0.9904374553696171,LR,tuned,FGSM_eps0.75,0.8003506361202587,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.75,1.0,,,,,,,,
0.5094648060840106,0.7580066385574594,0.524667018535192,0.6201126543493019,0.5395,0.47533298146480796,LR,tuned,PGD_eps0.15_it10,0.40936767040204697,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.15,10.0,,,,,,,,
0.5002961453718401,0.7547316804912699,0.5113167127200472,0.6096242828058486,0.5352,0.4886832872799528,LR,tuned,PGD_eps0.15_it25,0.4216162429813547,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.15,25.0,,,,,,,,
0.34793527446753064,0.6257648953301127,0.3619485237045546,0.4586242845059895,0.6972,0.6380514762954453,LR,tuned,PGD_eps0.3_it10,0.5688597218602668,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.3,10.0,,,,,,,,
0.36387974128740314,0.634506299884544,0.39243689651960634,0.48494149242278917,0.7281,0.6075631034803937,LR,tuned,PGD_eps0.3_it25,0.5589566206259329,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.3,25.0,,,,,,,,
0.2943448079793409,0.560226595110316,0.350026390139402,0.4308562474920222,0.885,0.6499736098605979,LR,tuned,PGD_eps0.5_it10,0.6242744438389917,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.5,10.0,,,,,,,,
0.2998175744509465,0.5648858692995747,0.3588127541991369,0.4388623072833599,0.8902,0.6411872458008631,LR,tuned,PGD_eps0.5_it25,0.6319505318770878,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.5,25.0,,,,,,,,
0.29882252600156367,0.5634007861406318,0.36045825700891054,0.43963950318085426,0.8997,0.6395417429910895,LR,tuned,PGD_eps0.75_it10,0.6204363998199436,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.75,10.0,,,,,,,,
0.3478168163187946,0.6026940458953095,0.42646465273681267,0.4994909090909091,0.9055,0.5735353472631873,LR,tuned,PGD_eps0.75_it25,0.5798289464332251,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.75,25.0,,,,,,,,
0.9005188466914639,0.9668644576305087,0.9004936508429321,0.9324995579275644,0.0994,0.0995063491570679,LR,tuned,CW_c0.0_it10,0.0032457532753678124,"{'class_weight': 'balanced', 'C': 100.0}",CW,,10.0,0.0,,,,,,,
0.900068705726267,0.964272682036822,0.9024806731037909,0.9323539788946981,0.1077,0.09751932689620914,LR,tuned,CW_c0.5_it10,0.007154872183657514,"{'class_weight': 'balanced', 'C': 100.0}",CW,,10.0,0.5,,,,,,,
0.11,0.0851063829787234,0.08,0.08247422680412371,0.86,0.92,LR,tuned,HopSkipJump_direct,1.0,"{'class_weight': 'balanced', 'C': 100.0}",,,,,100.0,89.0,0.14220930635929108,557.0,0.0,0.0,0.7609157562255859
0.9035987585586013,0.9677526595744681,0.9037846564624794,0.9346754643677053,0.097,0.09621534353752056,LR,as_submitted,clean,0.0,{'max_iter': 500},,,,,,,,,,,
0.8482788030988652,0.9208938183004404,0.8764631003756714,0.8981292949860016,0.2425,0.12353689962432861,LR,as_submitted,FGSM_eps0.15,0.07436802577649317,{'max_iter': 500},FGSM,0.15,1.0,,,,,,,,
0.539482100973726,0.8418544889983404,0.488217578937564,0.6180238956138971,0.2954,0.511782421062436,LR,as_submitted,FGSM_eps0.3,0.38633940628775854,{'max_iter': 500},FGSM,0.3,1.0,,,,,,,,
0.26781018266246537,0.5782525204032645,0.149585519575274,0.23768530623319603,0.3514,0.850414480424726,LR,as_submitted,FGSM_eps0.5,0.6599303466085432,{'max_iter': 500},FGSM,0.5,1.0,,,,,,,,
0.15449311758155843,0.19562554680664918,0.034710795119376574,0.05896002531378547,0.4597,0.9652892048806234,LR,as_submitted,FGSM_eps0.75,0.7735554028761639,{'max_iter': 500},FGSM,0.75,1.0,,,,,,,,
0.7916321163732853,0.9267643627879848,0.7893135459033189,0.8525343304102883,0.2009,0.21068645409668105,LR,as_submitted,PGD_eps0.15_it10,0.12435736454310692,{'max_iter': 500},PGD,0.15,10.0,,,,,,,,
