accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.935,0.925531914893617,0.9354838709677419,0.93048128342246,0.06542056074766354,0.06451612903225806,SVM,0.25,Clean,0.0001903057098388672,50,200,,,,
0.065,0.05660377358490566,0.06451612903225806,0.06030150753768844,0.9345794392523364,0.9354838709677419,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.03,0.05309734513274336,0.06451612903225806,0.05825242718446602,1.0,0.9354838709677419,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.025,0.044642857142857144,0.053763440860215055,0.04878048780487805,1.0,0.946236559139785,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.025,0.044642857142857144,0.053763440860215055,0.04878048780487805,1.0,0.946236559139785,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.035,0.019230769230769232,0.021505376344086023,0.02030456852791878,0.9532710280373832,0.978494623655914,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.03,0.01904761904761905,0.021505376344086023,0.020202020202020204,0.9626168224299065,0.978494623655914,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.015,0.009433962264150943,0.010752688172043012,0.010050251256281407,0.9813084112149533,0.989247311827957,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.01,0.009345794392523364,0.010752688172043012,0.01,0.9906542056074766,0.989247311827957,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.01,0.009345794392523364,0.010752688172043012,0.01,0.9906542056074766,0.989247311827957,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.005,0.009259259259259259,0.010752688172043012,0.009950248756218905,1.0,0.989247311827957,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.005,0.009259259259259259,0.010752688172043012,0.009950248756218905,1.0,0.989247311827957,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.005,0.009259259259259259,0.010752688172043012,0.009950248756218905,1.0,0.989247311827957,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.1,0.14634146341463414,0.1935483870967742,0.16666666666666666,0.9813084112149533,0.8064516129032258,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.095,0.14516129032258066,0.1935483870967742,0.16589861751152074,0.9906542056074766,0.8064516129032258,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,Clean,0.005300229787826538,50,200,,,,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.53,0.0,0.0,0.0,0.009345794392523364,1.0,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.535,0.5,0.010752688172043012,0.021052631578947368,0.009345794392523364,0.989247311827957,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.53,0.3333333333333333,0.010752688172043012,0.020833333333333332,0.018691588785046728,0.989247311827957,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.53,0.0,0.0,0.0,0.009345794392523364,1.0,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.52,0.0,0.0,0.0,0.028037383177570093,1.0,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.53,0.3333333333333333,0.010752688172043012,0.020833333333333332,0.018691588785046728,0.989247311827957,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.98,0.978494623655914,0.978494623655914,0.978494623655914,0.018691588785046728,0.021505376344086023,MLP,0.25,Clean,0.0026123619079589846,50,200,,,,
0.305,0.020833333333333332,0.010752688172043012,0.014184397163120567,0.4392523364485981,0.989247311827957,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.14,0.012345679012345678,0.010752688172043012,0.011494252873563218,0.7476635514018691,0.989247311827957,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.075,0.010638297872340425,0.010752688172043012,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.075,0.010638297872340425,0.010752688172043012,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.26,0.017543859649122806,0.010752688172043012,0.013333333333333334,0.5233644859813084,0.989247311827957,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.255,0.017241379310344827,0.010752688172043012,0.013245033112582781,0.5327102803738317,0.989247311827957,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.075,0.010638297872340425,0.010752688172043012,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.075,0.010638297872340425,0.010752688172043012,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.065,0.010416666666666666,0.010752688172043012,0.010582010582010581,0.8878504672897196,0.989247311827957,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.065,0.010416666666666666,0.010752688172043012,0.010582010582010581,0.8878504672897196,0.989247311827957,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.065,0.010416666666666666,0.010752688172043012,0.010582010582010581,0.8878504672897196,0.989247311827957,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.065,0.010416666666666666,0.010752688172043012,0.010582010582010581,0.8878504672897196,0.989247311827957,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.34,0.24,0.1935483870967742,0.21428571428571427,0.5327102803738317,0.8064516129032258,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.31,0.2077922077922078,0.17204301075268819,0.18823529411764706,0.5700934579439252,0.8279569892473119,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.92,0.9425287356321839,0.8817204301075269,0.9111111111111111,0.04672897196261682,0.11827956989247312,LR,0.5,Clean,0.0001889514923095703,50,200,,,,
0.12,0.06315789473684211,0.06451612903225806,0.06382978723404255,0.8317757009345794,0.9354838709677419,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.045,0.0196078431372549,0.021505376344086023,0.020512820512820513,0.9345794392523364,0.978494623655914,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.02,0.009523809523809525,0.010752688172043012,0.010101010101010102,0.9719626168224299,0.989247311827957,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.02,0.009523809523809525,0.010752688172043012,0.010101010101010102,0.9719626168224299,0.989247311827957,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.145,0.06666666666666667,0.06451612903225806,0.06557377049180328,0.7850467289719626,0.9354838709677419,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.185,0.08333333333333333,0.07526881720430108,0.07909604519774012,0.719626168224299,0.9247311827956989,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.02,0.018691588785046728,0.021505376344086023,0.02,0.9813084112149533,0.978494623655914,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.02,0.018691588785046728,0.021505376344086023,0.02,0.9813084112149533,0.978494623655914,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.015,0.009433962264150943,0.010752688172043012,0.010050251256281407,0.9813084112149533,0.989247311827957,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.015,0.009433962264150943,0.010752688172043012,0.010050251256281407,0.9813084112149533,0.989247311827957,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.01,0.009345794392523364,0.010752688172043012,0.01,0.9906542056074766,0.989247311827957,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.015,0.009433962264150943,0.010752688172043012,0.010050251256281407,0.9813084112149533,0.989247311827957,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.265,0.30985915492957744,0.4731182795698925,0.37446808510638296,0.9158878504672897,0.5268817204301075,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.275,0.31690140845070425,0.4838709677419355,0.3829787234042553,0.9065420560747663,0.5161290322580645,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.795,0.8333333333333334,0.6989247311827957,0.7602339181286549,0.12149532710280374,0.3010752688172043,SVM,0.5,Clean,0.0001877307891845703,50,200,,,,
0.07,0.07339449541284404,0.08602150537634409,0.07920792079207921,0.9439252336448598,0.9139784946236559,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.02,0.036036036036036036,0.043010752688172046,0.0392156862745098,1.0,0.956989247311828,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.025,0.044642857142857144,0.053763440860215055,0.04878048780487805,1.0,0.946236559139785,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.025,0.044642857142857144,0.053763440860215055,0.04878048780487805,1.0,0.946236559139785,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.04,0.019417475728155338,0.021505376344086023,0.02040816326530612,0.9439252336448598,0.978494623655914,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.045,0.0196078431372549,0.021505376344086023,0.020512820512820513,0.9345794392523364,0.978494623655914,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.02,0.009523809523809525,0.010752688172043012,0.010101010101010102,0.9719626168224299,0.989247311827957,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.01,0.009345794392523364,0.010752688172043012,0.01,0.9906542056074766,0.989247311827957,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.005,0.009259259259259259,0.010752688172043012,0.009950248756218905,1.0,0.989247311827957,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.01,0.009345794392523364,0.010752688172043012,0.01,0.9906542056074766,0.989247311827957,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.005,0.009259259259259259,0.010752688172043012,0.009950248756218905,1.0,0.989247311827957,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.005,0.009259259259259259,0.010752688172043012,0.009950248756218905,1.0,0.989247311827957,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.11,0.16,0.21505376344086022,0.1834862385321101,0.9813084112149533,0.7849462365591398,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.15,0.21052631578947367,0.3010752688172043,0.24778761061946902,0.9813084112149533,0.6989247311827957,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,Clean,0.005284667015075684,50,200,,,,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.53,0.0,0.0,0.0,0.009345794392523364,1.0,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.53,0.0,0.0,0.0,0.009345794392523364,1.0,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.53,0.0,0.0,0.0,0.009345794392523364,1.0,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.53,0.0,0.0,0.0,0.009345794392523364,1.0,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.945,0.9767441860465116,0.9032258064516129,0.9385474860335196,0.018691588785046728,0.0967741935483871,MLP,0.5,Clean,0.002350527048110962,50,200,,,,
0.325,0.022727272727272728,0.010752688172043012,0.014598540145985401,0.40186915887850466,0.989247311827957,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.14,0.012345679012345678,0.010752688172043012,0.011494252873563218,0.7476635514018691,0.989247311827957,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.075,0.010638297872340425,0.010752688172043012,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.075,0.010638297872340425,0.010752688172043012,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.275,0.018518518518518517,0.010752688172043012,0.013605442176870748,0.4953271028037383,0.989247311827957,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.34,0.024390243902439025,0.010752688172043012,0.014925373134328358,0.37383177570093457,0.989247311827957,MLP,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.09,0.01098901098901099,0.010752688172043012,0.010869565217391304,0.8411214953271028,0.989247311827957,MLP,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.1,0.011235955056179775,0.010752688172043012,0.01098901098901099,0.822429906542056,0.989247311827957,MLP,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.065,0.010416666666666666,0.010752688172043012,0.010582010582010581,0.8878504672897196,0.989247311827957,MLP,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
