accuracy,precision,recall,f1,fpr,fnr,model
0.9770903783215326,0.9747029132387425,0.9750710693199213,0.9748869565217392,0.02121666666666667,0.024928930680078724,LR
0.9776343345149271,0.9740931615460853,0.9769397451444248,0.9755143767431242,0.02178333333333333,0.023060254855575214,SVM
0.999764285649529,0.999900570724044,0.9995825298689939,0.9997415250024854,8.333333333333333e-05,0.000417470131006103,RF
0.9985585160875045,0.9988261509689228,0.9980120469952091,0.9984189330283896,0.0009833333333333332,0.001987953004790967,MLP
