,,accuracy,accuracy,precision,precision,recall,recall,f1,f1,fpr,fpr,fnr,fnr,surrogate_clean_acc,surrogate_clean_acc,surrogate_train_s,surrogate_train_s,asr,asr
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
epochs,epsilon,,,,,,,,,,,,,,,,,,
12,0.3,0.39477124183006534,0.315601537549841,0.07005849615146813,0.057644655965230086,0.262999185004075,0.21819062225495817,0.08508131152134854,0.052183210576987916,0.5863514302393462,0.3834230215440317,0.737000814995925,0.21819062225495817,0.8505821078431371,0.02382505030271871,5.747301244735718,0.24230445385659327,0.5421977124183006,0.2990612671626203
12,0.5,0.30125612745098035,0.2301527864315598,0.045978897713547885,0.018351074575860188,0.23846780766096168,0.1495462348552011,0.07342742762323207,0.03281056781338721,0.689748978400467,0.2781298416472465,0.7615321923390382,0.14954623485520108,0.8505821078431371,0.02382505030271871,5.747301244735718,0.24230445385659327,0.6349571078431372,0.21729830665794916
50,0.3,0.38896377995642695,0.3205725133586212,0.07943957408145676,0.0484616655679317,0.27302363488182557,0.2034434992304221,0.09270999565586938,0.04561824275732496,0.5944269313095933,0.3875108447774946,0.7269763651181744,0.2034434992304221,0.8832312091503267,0.01631227535328881,24.74906611442566,1.6007332221647765,0.5437363834422658,0.30110457547888475
50,0.5,0.2912785947712418,0.2462969524803903,0.05356678524882741,0.024290924832747727,0.2617223580548763,0.15262798960000776,0.08129035565046457,0.032526998918489355,0.7044872543296361,0.29624381949108197,0.7382776419451236,0.15262798960000779,0.8832312091503267,0.01631227535328881,24.74906611442566,1.6007332221647765,0.6407952069716776,0.23122472841472058
