,accuracy,accuracy,precision,precision,recall,recall,f1,f1,fpr,fpr,fnr,fnr,cv_f1_macro,cv_f1_macro,fit_s,fit_s
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
search_budget,,,,,,,,,,,,,,,,
0,0.8967320261437909,0.012549775828310196,0.5884188065896423,0.04459776567224164,0.5735941320293398,0.08827532986649206,0.5796321517254884,0.06404788807942355,0.05697606538237007,0.005718233605518636,0.4264058679706601,0.08827532986649207,,,1.1012383302052815,0.8025780560167991
12,0.9019607843137255,0.01773334946594005,0.6099714248205069,0.06353608088796713,0.5877750611246945,0.10890022131674379,0.5973499719540878,0.08474972851924106,0.053029772329246896,0.007052380884330041,0.4122249388753056,0.10890022131674379,0.7866798140683843,0.11291411051111185,9.92229175567627,8.601238880635249
