accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s,seed
0.6099877450980392,0.1014760147601476,0.2689486552567237,0.1473543201607501,0.3411558669001751,0.7310513447432763,XGB,FGSM_eps0.3,0.360906862745098,0.2167868614196777,FGSM,0.3,1.0,,,,,,,,,31
0.3333333333333333,0.0645638245441104,0.3202933985330073,0.1074651353568498,0.6647985989492119,0.6797066014669927,XGB,FGSM_eps0.5,0.6372549019607843,0.2167868614196777,FGSM,0.5,1.0,,,,,,,,,31
0.1452205882352941,0.0526118000751597,0.3422982885085575,0.0912052117263843,0.8830122591943957,0.6577017114914425,XGB,FGSM_eps0.75,0.819546568627451,0.2167868614196777,FGSM,0.75,1.0,,,,,,,,,31
0.7827818627450981,0.2572815533980582,0.3887530562347188,0.3096397273612463,0.1607705779334501,0.6112469437652812,XGB,PGD_eps0.15_it10,0.190563725490196,0.2167868614196777,PGD,0.15,10.0,,,,,,,,,31
0.7735906862745098,0.2537313432835821,0.4156479217603912,0.3151065801668211,0.1751313485113835,0.5843520782396088,XGB,PGD_eps0.15_it25,0.1988357843137254,0.2167868614196777,PGD,0.15,25.0,,,,,,,,,31
0.7104779411764706,0.1666666666666666,0.3276283618581907,0.2209398186314921,0.2346760070052539,0.6723716381418093,XGB,PGD_eps0.3_it10,0.2604166666666667,0.2167868614196777,PGD,0.3,10.0,,,,,,,,,31
0.6969975490196079,0.1697038724373576,0.3643031784841076,0.2315462315462315,0.2553415061295972,0.6356968215158925,XGB,PGD_eps0.3_it25,0.2751225490196078,0.2167868614196777,PGD,0.3,25.0,,,,,,,,,31
0.3544730392156863,0.0746492985971944,0.3643031784841076,0.1239085239085239,0.6469352014010508,0.6356968215158925,XGB,PGD_eps0.5_it10,0.609375,0.2167868614196777,PGD,0.5,10.0,,,,,,,,,31
0.3440563725490196,0.0787937743190661,0.3960880195599022,0.1314401622718052,0.6633975481611208,0.6039119804400978,XGB,PGD_eps0.5_it25,0.6197916666666666,0.2167868614196777,PGD,0.5,25.0,,,,,,,,,31
0.2291666666666666,0.0604922820191906,0.3545232273838631,0.1033499643620812,0.7887915936952714,0.6454767726161369,XGB,PGD_eps0.75_it10,0.7401960784313726,0.2167868614196777,PGD,0.75,10.0,,,,,,,,,31
0.2454044117647058,0.0573275862068965,0.3251833740831296,0.0974716013191645,0.7660245183887916,0.6748166259168704,XGB,PGD_eps0.75_it25,0.7242647058823529,0.2167868614196777,PGD,0.75,25.0,,,,,,,,,31
0.7879901960784313,0.27140549273021,0.4107579462102689,0.3268482490272373,0.1579684763572679,0.589242053789731,XGB,CW_c0.0_it10,0.171875,0.2167868614196777,CW,,10.0,0.0,,,,,,,,31
0.8017769607843137,0.2684824902723735,0.3374083129584352,0.2990249187432286,0.1316987740805604,0.6625916870415648,XGB,CW_c0.5_it10,0.1669730392156862,0.2167868614196777,CW,,10.0,0.5,,,,,,,,31
0.12,0.1041666666666666,0.1,0.1020408163265306,0.86,0.9,XGB,HopSkipJump_direct,0.912087912087912,,,,,,100.0,91.0,0.3218919634819031,561.0,0.0,13.0,4.098884105682373,31
0.9319852941176472,0.7073170731707317,0.7799511002444988,0.7418604651162791,0.0462346760070052,0.2200488997555012,LGBM,clean,0.0,0.1511731147766113,,,,,,,,,,,,31
0.8517156862745098,0.3096446700507614,0.1491442542787286,0.2013201320132013,0.0476357267950963,0.8508557457212714,LGBM,FGSM_eps0.15,0.1213235294117647,0.1511731147766113,FGSM,0.15,1.0,,,,,,,,,31
0.6734068627450981,0.0898876404494382,0.1760391198044009,0.1190082644628099,0.2553415061295972,0.823960880195599,LGBM,FGSM_eps0.3,0.2990196078431372,0.1511731147766113,FGSM,0.3,1.0,,,,,,,,,31
0.1973039215686274,0.0526102792391744,0.3178484107579462,0.0902777777777777,0.8199649737302978,0.6821515892420538,LGBM,FGSM_eps0.5,0.7699142156862745,0.1511731147766113,FGSM,0.5,1.0,,,,,,,,,31
0.1369485294117647,0.0463451394122079,0.3007334963325183,0.0803134182174338,0.8865148861646235,0.6992665036674817,LGBM,FGSM_eps0.75,0.8308823529411765,0.1511731147766113,FGSM,0.75,1.0,,,,,,,,,31
0.8599877450980392,0.3867924528301887,0.2004889975550122,0.2640901771336554,0.0455341506129597,0.7995110024449877,LGBM,PGD_eps0.15_it10,0.1139705882352941,0.1511731147766113,PGD,0.15,10.0,,,,,,,,,31
0.8624387254901961,0.4074074074074074,0.2151589242053789,0.2816,0.0448336252189141,0.784841075794621,LGBM,PGD_eps0.15_it25,0.1106004901960784,0.1511731147766113,PGD,0.15,25.0,,,,,,,,,31
0.7576593137254902,0.1476014760147601,0.19559902200489,0.1682439537329127,0.1618213660245183,0.80440097799511,LGBM,PGD_eps0.3_it10,0.2153799019607843,0.1511731147766113,PGD,0.3,10.0,,,,,,,,,31
0.7481617647058824,0.1482112436115843,0.2127139364303178,0.1746987951807229,0.1751313485113835,0.7872860635696821,LGBM,PGD_eps0.3_it25,0.2257965686274509,0.1511731147766113,PGD,0.3,25.0,,,,,,,,,31
0.2377450980392156,0.0604651162790697,0.3496332518337408,0.10310021629416,0.7782837127845884,0.6503667481662592,LGBM,PGD_eps0.5_it10,0.7291666666666666,0.1511731147766113,PGD,0.5,10.0,,,,,,,,,31
0.21875,0.0607304062371768,0.3618581907090464,0.1040056219255094,0.8017513134851139,0.6381418092909535,LGBM,PGD_eps0.5_it25,0.7487745098039216,0.1511731147766113,PGD,0.5,25.0,,,,,,,,,31
0.1642156862745098,0.0497087378640776,0.3129584352078239,0.0857908847184986,0.8570928196147111,0.687041564792176,LGBM,PGD_eps0.75_it10,0.8033088235294118,0.1511731147766113,PGD,0.75,10.0,,,,,,,,,31
0.1553308823529411,0.0481139337952271,0.3056234718826406,0.083139341536415,0.866199649737303,0.6943765281173594,LGBM,PGD_eps0.75_it25,0.8125,0.1511731147766113,PGD,0.75,25.0,,,,,,,,,31
0.8406862745098039,0.3260188087774294,0.254278728606357,0.2857142857142857,0.0753064798598949,0.7457212713936431,LGBM,CW_c0.0_it10,0.1231617647058823,0.1511731147766113,CW,,10.0,0.0,,,,,,,,31
0.8606004901960784,0.3935185185185185,0.2078239608801956,0.272,0.0458844133099824,0.7921760391198044,LGBM,CW_c0.5_it10,0.112438725490196,0.1511731147766113,CW,,10.0,0.5,,,,,,,,31
