accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s,seed
0.1133578431372549,0.0746319753509072,0.5330073349633252,0.1309309309309309,0.9467600700525394,0.4669926650366748,SVM,PGD_direct,0.15,0.8863357843137255,0.6708195805549622,0.0898516178131103,123
0.112438725490196,0.073972602739726,0.5281173594132029,0.1297686993091018,0.947110332749562,0.4718826405867971,SVM,FGSM_direct,0.3,0.8875612745098039,1.341632604598999,0.0122439861297607,123
0.112438725490196,0.073972602739726,0.5281173594132029,0.1297686993091018,0.947110332749562,0.4718826405867971,SVM,PGD_direct,0.3,0.8875612745098039,1.341632604598999,0.08695650100708,123
0.1121323529411764,0.0736553614251456,0.5256723716381418,0.1292067307692307,0.947110332749562,0.4743276283618582,SVM,FGSM_direct,0.5,0.8878676470588235,2.236043691635132,0.011138916015625,123
0.1121323529411764,0.0736553614251456,0.5256723716381418,0.1292067307692307,0.947110332749562,0.4743276283618582,SVM,PGD_direct,0.5,0.8878676470588235,2.236043691635132,0.0895354747772216,123
0.1121323529411764,0.0736553614251456,0.5256723716381418,0.1292067307692307,0.947110332749562,0.4743276283618582,SVM,FGSM_direct,0.75,0.8878676470588235,3.354051113128662,0.0114517211914062,123
0.1121323529411764,0.0736553614251456,0.5256723716381418,0.1292067307692307,0.947110332749562,0.4743276283618582,SVM,PGD_direct,0.75,0.8878676470588235,3.354051113128662,0.0850002765655517,123
0.1204044117647058,0.0804362644853442,0.5770171149144254,0.1411905474125037,0.9450087565674256,0.4229828850855746,LR,FGSM_direct,0.15,0.8783700980392157,0.7488666772842407,0.0119984149932861,31
0.1204044117647058,0.0804362644853442,0.5770171149144254,0.1411905474125037,0.9450087565674256,0.4229828850855746,LR,PGD_direct,0.15,0.8783700980392157,0.7488666772842407,0.072521686553955,31
0.1145833333333333,0.074150360453141,0.5281173594132029,0.1300421432871764,0.9446584938704028,0.4718826405867971,LR,FGSM_direct,0.3,0.8844975490196079,1.4977333545684814,0.0107157230377197,31
0.1145833333333333,0.074150360453141,0.5281173594132029,0.1300421432871764,0.9446584938704028,0.4718826405867971,LR,PGD_direct,0.3,0.8844975490196079,1.4977333545684814,0.0769081115722656,31
0.1151960784313725,0.0742013053933356,0.5281173594132029,0.1301204819277108,0.9439579684763572,0.4718826405867971,LR,FGSM_direct,0.5,0.8848039215686274,2.496213674545288,0.0102815628051757,31
0.1151960784313725,0.0742013053933356,0.5281173594132029,0.1301204819277108,0.9439579684763572,0.4718826405867971,LR,PGD_direct,0.5,0.8848039215686274,2.496213674545288,0.0733752250671386,31
0.1148897058823529,0.0738831615120274,0.5256723716381418,0.129557095510696,0.9439579684763572,0.4743276283618582,LR,FGSM_direct,0.75,0.8851102941176471,3.744303941726685,0.0108954906463623,31
