accuracy,precision,recall,f1,fpr,fnr,model,oversample,applicable,n_features,attack,asr,family,epsilon,iters,confidence,n_train,n_categorical_selected,categorical_selected,resampled,seed
0.1498161764705882,0.0393302180685358,0.2469437652811736,0.0678535438360765,0.8640980735551663,0.7530562347188264,SVM,smote,True,15.0,PGD_eps0.3_it25,0.7913602941176471,PGD,0.3,25.0,,,,,,42
0.8161764705882353,0.015228426395939,0.0073349633251833,0.0099009900990099,0.0679509632224168,0.9926650366748166,RF,smote,True,15.0,PGD_eps0.3_it25,0.1488970588235294,PGD,0.3,25.0,,,,,,42
0.1672794117647058,0.0502532138683287,0.3154034229828851,0.0866935483870967,0.8539404553415061,0.684596577017115,MLP,smote,True,15.0,PGD_eps0.3_it25,0.8324142156862745,PGD,0.3,25.0,,,,,,42
0.1629901960784313,0.0571864277544796,0.3667481662591687,0.0989445910290237,0.866199649737303,0.6332518337408313,LR,smote,True,15.0,PGD_eps0.5_it10,0.7702205882352942,PGD,0.5,10.0,,,,,,42
0.1495098039215686,0.0393149085247177,0.2469437652811736,0.0678307588985896,0.8644483362521891,0.7530562347188264,SVM,smote,True,15.0,PGD_eps0.5_it10,0.7916666666666666,PGD,0.5,10.0,,,,,,42
0.5333946078431373,0.0239316239316239,0.0684596577017114,0.0354654844838505,0.4,0.9315403422982884,RF,smote,True,15.0,PGD_eps0.5_it10,0.4276960784313725,PGD,0.5,10.0,,,,,,42
0.1525735294117647,0.0401872805306281,0.2518337408312958,0.0693135935397039,0.861646234676007,0.7481662591687042,MLP,smote,True,15.0,PGD_eps0.5_it10,0.8474264705882353,PGD,0.5,10.0,,,,,,42
0.1620710784313725,0.0557677616501145,0.3569682151589242,0.0964651470102411,0.8658493870402802,0.6430317848410758,LR,smote,True,15.0,PGD_eps0.5_it25,0.7714460784313726,PGD,0.5,25.0,,,,,,42
0.1498161764705882,0.0393302180685358,0.2469437652811736,0.0678535438360765,0.8640980735551663,0.7530562347188264,SVM,smote,True,15.0,PGD_eps0.5_it25,0.7913602941176471,PGD,0.5,25.0,,,,,,42
0.5052083333333334,0.025943396226415,0.0806845965770171,0.0392623438429506,0.4339754816112084,0.9193154034229828,RF,smote,True,15.0,PGD_eps0.5_it25,0.456188725490196,PGD,0.5,25.0,,,,,,42
0.1528799019607843,0.0405616224648986,0.254278728606357,0.0699630003363605,0.861646234676007,0.7457212713936431,MLP,smote,True,15.0,PGD_eps0.5_it25,0.8471200980392157,PGD,0.5,25.0,,,,,,42
0.1617647058823529,0.0560854635635253,0.3594132029339853,0.097029702970297,0.8665499124343258,0.6405867970660146,LR,smote,True,15.0,PGD_eps0.75_it10,0.7714460784313726,PGD,0.75,10.0,,,,,,42
0.1495098039215686,0.0393149085247177,0.2469437652811736,0.0678307588985896,0.8644483362521891,0.7530562347188264,SVM,smote,True,15.0,PGD_eps0.75_it10,0.7916666666666666,PGD,0.75,10.0,,,,,,42
0.4056372549019608,0.0295021511985248,0.1173594132029339,0.0471512770137524,0.5530647985989492,0.882640586797066,RF,smote,True,15.0,PGD_eps0.75_it10,0.5575980392156863,PGD,0.75,10.0,,,,,,42
0.1510416666666666,0.0383111806098514,0.2396088019559902,0.0660599932591843,0.861646234676007,0.7603911980440098,MLP,smote,True,15.0,PGD_eps0.75_it10,0.8489583333333334,PGD,0.75,10.0,,,,,,42
0.1620710784313725,0.0561068702290076,0.3594132029339853,0.097061736546715,0.866199649737303,0.6405867970660146,LR,smote,True,15.0,PGD_eps0.75_it25,0.7714460784313726,PGD,0.75,25.0,,,,,,42
0.1495098039215686,0.0393149085247177,0.2469437652811736,0.0678307588985896,0.8644483362521891,0.7530562347188264,SVM,smote,True,15.0,PGD_eps0.75_it25,0.7916666666666666,PGD,0.75,25.0,,,,,,42
0.3192401960784313,0.0334534225424601,0.1589242053789731,0.0552721088435374,0.6577933450087565,0.8410757946210269,RF,smote,True,15.0,PGD_eps0.75_it25,0.640625,PGD,0.75,25.0,,,,,,42
0.1510416666666666,0.0383111806098514,0.2396088019559902,0.0660599932591843,0.861646234676007,0.7603911980440098,MLP,smote,True,15.0,PGD_eps0.75_it25,0.8489583333333334,PGD,0.75,25.0,,,,,,42
0.3363970588235294,0.0426861009890681,0.2004889975550122,0.0703862660944206,0.6441330998248687,0.7995110024449877,LR,smote,True,15.0,CW_c0.0_it10,0.5765931372549019,CW,,10.0,0.0,,,,,42
0.2071078431372549,0.0369740756481088,0.2127139364303178,0.0629978276611151,0.7936952714535902,0.7872860635696821,SVM,smote,True,15.0,CW_c0.0_it10,0.7261029411764706,CW,,10.0,0.0,,,,,42
0.8529411764705882,0.134020618556701,0.0317848410757946,0.0513833992094861,0.0294220665499124,0.9682151589242054,RF,smote,True,15.0,CW_c0.0_it10,0.1099877450980392,CW,,10.0,0.0,,,,,42
0.149203431372549,0.0375,0.2347188264058679,0.0646682384641293,0.863047285464098,0.7652811735941321,MLP,smote,True,15.0,CW_c0.0_it10,0.8495710784313726,CW,,10.0,0.0,,,,,42
0.2018995098039215,0.046655656482246,0.2762836185819071,0.0798304486047333,0.8087565674255692,0.7237163814180929,LR,smote,True,15.0,CW_c0.5_it10,0.7245710784313726,CW,,10.0,0.5,,,,,42
0.1525735294117647,0.0394685423993747,0.2469437652811736,0.0680592991913746,0.8609457092819615,0.7530562347188264,SVM,smote,True,15.0,CW_c0.5_it10,0.788296568627451,CW,,10.0,0.5,,,,,42
0.8572303921568627,0.0476190476190476,0.0073349633251833,0.0127118644067796,0.021015761821366,0.9926650366748166,RF,smote,True,15.0,CW_c0.5_it10,0.1081495098039215,CW,,10.0,0.5,,,,,42
0.1479779411764706,0.0374414976599064,0.2347188264058679,0.0645812310797174,0.8644483362521891,0.7652811735941321,MLP,smote,True,15.0,CW_c0.5_it10,0.8520220588235294,CW,,10.0,0.5,,,,,42
