model,attack,n,n_detected_clean,asr,fnr_under_attack,family,epsilon,iters,traffic_family,confidence
RF,FGSM_eps0.15,45,45,0.9777777777777777,0.9777777777777777,FGSM,0.15,1,Infiltration - Communication Victim Attacker,
RF,FGSM_eps0.15,14,7,1.0,1.0,FGSM,0.15,1,Infiltration - Dropbox Download,
RF,FGSM_eps0.15,4,0,,1.0,FGSM,0.15,1,Infiltration - Dropbox Download - Attempted,
RF,FGSM_eps0.15,5997,5991,0.9924887330996495,0.9923294980823745,FGSM,0.15,1,Infiltration - NMAP Portscan,
RF,FGSM_eps0.15,6041,6041,1.0,1.0,FGSM,0.15,1,SSH-BruteForce,
RF,FGSM_eps0.15,25,25,1.0,1.0,FGSM,0.15,1,Web Attack - Brute Force,
RF,FGSM_eps0.15,23,22,1.0,1.0,FGSM,0.15,1,Web Attack - Brute Force - Attempted,
RF,FGSM_eps0.15,7,7,0.7142857142857143,0.7142857142857143,FGSM,0.15,1,Web Attack - SQL,
RF,FGSM_eps0.15,2,2,1.0,1.0,FGSM,0.15,1,Web Attack - SQL - Attempted,
RF,FGSM_eps0.15,20,20,0.0,0.0,FGSM,0.15,1,Web Attack - XSS,
RF,FGSM_eps0.15,2,2,1.0,1.0,FGSM,0.15,1,Web Attack - XSS - Attempted,
MLP,FGSM_eps0.15,60000,0,,,FGSM,0.15,1,Benign,
MLP,FGSM_eps0.15,6081,6081,0.9935865811544153,0.9935865811544153,FGSM,0.15,1,Botnet Ares,
MLP,FGSM_eps0.15,60,60,1.0,1.0,FGSM,0.15,1,Botnet Ares - Attempted,
MLP,FGSM_eps0.15,6017,6017,1.0,1.0,FGSM,0.15,1,DDoS-HOIC,
MLP,FGSM_eps0.15,6088,6088,1.0,1.0,FGSM,0.15,1,DDoS-LOIC-HTTP,
MLP,FGSM_eps0.15,502,502,0.00398406374501992,0.00398406374501992,FGSM,0.15,1,DDoS-LOIC-UDP,
MLP,FGSM_eps0.15,55,47,1.0,0.8545454545454545,FGSM,0.15,1,DDoS-LOIC-UDP - Attempted,
MLP,FGSM_eps0.15,4496,4496,1.0,1.0,FGSM,0.15,1,DoS GoldenEye,
MLP,FGSM_eps0.15,861,861,1.0,1.0,FGSM,0.15,1,DoS GoldenEye - Attempted,
MLP,FGSM_eps0.15,6050,6050,1.0,1.0,FGSM,0.15,1,DoS Hulk,
MLP,FGSM_eps0.15,10,10,1.0,1.0,FGSM,0.15,1,DoS Hulk - Attempted,
MLP,FGSM_eps0.15,1592,1591,1.0,0.9993718592964824,FGSM,0.15,1,DoS Slowloris,
MLP,FGSM_eps0.15,465,465,1.0,1.0,FGSM,0.15,1,DoS Slowloris - Attempted,
MLP,FGSM_eps0.15,5846,5846,1.0,1.0,FGSM,0.15,1,FTP-BruteForce - Attempted,
MLP,FGSM_eps0.15,45,44,0.7045454545454546,0.6888888888888889,FGSM,0.15,1,Infiltration - Communication Victim Attacker,
MLP,FGSM_eps0.15,14,0,,0.42857142857142855,FGSM,0.15,1,Infiltration - Dropbox Download,
MLP,FGSM_eps0.15,4,0,,0.75,FGSM,0.15,1,Infiltration - Dropbox Download - Attempted,
MLP,FGSM_eps0.15,5997,5867,0.989091528890404,0.9746539936634984,FGSM,0.15,1,Infiltration - NMAP Portscan,
MLP,FGSM_eps0.15,6041,6041,1.0,1.0,FGSM,0.15,1,SSH-BruteForce,
MLP,FGSM_eps0.15,25,24,0.0,0.0,FGSM,0.15,1,Web Attack - Brute Force,
MLP,FGSM_eps0.15,23,21,1.0,0.9130434782608695,FGSM,0.15,1,Web Attack - Brute Force - Attempted,
MLP,FGSM_eps0.15,7,4,1.0,0.5714285714285714,FGSM,0.15,1,Web Attack - SQL,
MLP,FGSM_eps0.15,2,0,,0.0,FGSM,0.15,1,Web Attack - SQL - Attempted,
MLP,FGSM_eps0.15,20,20,1.0,1.0,FGSM,0.15,1,Web Attack - XSS,
MLP,FGSM_eps0.15,2,0,,0.0,FGSM,0.15,1,Web Attack - XSS - Attempted,
LR,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
LR,FGSM_eps0.3,6081,6078,1.0,1.0,FGSM,0.3,1,Botnet Ares,
LR,FGSM_eps0.3,60,60,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,
LR,FGSM_eps0.3,6017,6017,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
LR,FGSM_eps0.3,6088,157,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
LR,FGSM_eps0.3,502,497,0.028169014084507043,0.03386454183266932,FGSM,0.3,1,DDoS-LOIC-UDP,
LR,FGSM_eps0.3,55,0,,1.0,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
LR,FGSM_eps0.3,4496,4496,0.9719750889679716,0.9719750889679716,FGSM,0.3,1,DoS GoldenEye,
LR,FGSM_eps0.3,861,861,0.9849012775842044,0.9849012775842044,FGSM,0.3,1,DoS GoldenEye - Attempted,
LR,FGSM_eps0.3,6050,6050,0.9575206611570248,0.9575206611570248,FGSM,0.3,1,DoS Hulk,
LR,FGSM_eps0.3,10,10,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,
LR,FGSM_eps0.3,1592,1559,0.9884541372674791,0.9886934673366834,FGSM,0.3,1,DoS Slowloris,
LR,FGSM_eps0.3,465,458,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,
LR,FGSM_eps0.3,5846,5846,1.0,1.0,FGSM,0.3,1,FTP-BruteForce - Attempted,
LR,FGSM_eps0.3,45,44,0.22727272727272727,0.24444444444444444,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
LR,FGSM_eps0.3,14,0,,0.21428571428571427,FGSM,0.3,1,Infiltration - Dropbox Download,
LR,FGSM_eps0.3,4,0,,0.75,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
LR,FGSM_eps0.3,5997,5628,0.8718905472636815,0.8585959646489911,FGSM,0.3,1,Infiltration - NMAP Portscan,
LR,FGSM_eps0.3,6041,6041,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,
LR,FGSM_eps0.3,25,0,,0.96,FGSM,0.3,1,Web Attack - Brute Force,
LR,FGSM_eps0.3,23,0,,0.9130434782608695,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
LR,FGSM_eps0.3,7,3,1.0,0.5714285714285714,FGSM,0.3,1,Web Attack - SQL,
LR,FGSM_eps0.3,2,0,,0.0,FGSM,0.3,1,Web Attack - SQL - Attempted,
LR,FGSM_eps0.3,20,0,,1.0,FGSM,0.3,1,Web Attack - XSS,
LR,FGSM_eps0.3,2,0,,0.0,FGSM,0.3,1,Web Attack - XSS - Attempted,
SVM,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
SVM,FGSM_eps0.3,6081,6081,1.0,1.0,FGSM,0.3,1,Botnet Ares,
SVM,FGSM_eps0.3,60,60,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,
SVM,FGSM_eps0.3,6017,6017,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
SVM,FGSM_eps0.3,6088,0,,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
SVM,FGSM_eps0.3,502,498,0.002008032128514056,0.00597609561752988,FGSM,0.3,1,DDoS-LOIC-UDP,
SVM,FGSM_eps0.3,55,0,,1.0,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
SVM,FGSM_eps0.3,4496,4496,1.0,1.0,FGSM,0.3,1,DoS GoldenEye,
SVM,FGSM_eps0.3,861,861,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,
SVM,FGSM_eps0.3,6050,6050,1.0,1.0,FGSM,0.3,1,DoS Hulk,
SVM,FGSM_eps0.3,10,10,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,
SVM,FGSM_eps0.3,1592,1559,0.9993585631815266,0.9993718592964824,FGSM,0.3,1,DoS Slowloris,
SVM,FGSM_eps0.3,465,458,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,
SVM,FGSM_eps0.3,5846,5846,1.0,1.0,FGSM,0.3,1,FTP-BruteForce - Attempted,
SVM,FGSM_eps0.3,45,45,0.26666666666666666,0.26666666666666666,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
SVM,FGSM_eps0.3,14,0,,0.0,FGSM,0.3,1,Infiltration - Dropbox Download,
SVM,FGSM_eps0.3,4,0,,0.5,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
SVM,FGSM_eps0.3,5997,5230,0.869980879541109,0.8809404702351176,FGSM,0.3,1,Infiltration - NMAP Portscan,
SVM,FGSM_eps0.3,6041,6041,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,
SVM,FGSM_eps0.3,25,0,,0.96,FGSM,0.3,1,Web Attack - Brute Force,
SVM,FGSM_eps0.3,23,0,,0.9130434782608695,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
SVM,FGSM_eps0.3,7,0,,0.5714285714285714,FGSM,0.3,1,Web Attack - SQL,
SVM,FGSM_eps0.3,2,0,,0.0,FGSM,0.3,1,Web Attack - SQL - Attempted,
SVM,FGSM_eps0.3,20,0,,1.0,FGSM,0.3,1,Web Attack - XSS,
SVM,FGSM_eps0.3,2,0,,0.0,FGSM,0.3,1,Web Attack - XSS - Attempted,
RF,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
RF,FGSM_eps0.3,6081,6081,1.0,1.0,FGSM,0.3,1,Botnet Ares,
RF,FGSM_eps0.3,60,60,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,
RF,FGSM_eps0.3,6017,6017,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
RF,FGSM_eps0.3,6088,6088,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
RF,FGSM_eps0.3,502,502,0.7928286852589641,0.7928286852589641,FGSM,0.3,1,DDoS-LOIC-UDP,
RF,FGSM_eps0.3,55,54,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
RF,FGSM_eps0.3,4496,4496,1.0,1.0,FGSM,0.3,1,DoS GoldenEye,
RF,FGSM_eps0.3,861,861,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,
RF,FGSM_eps0.3,6050,6050,1.0,1.0,FGSM,0.3,1,DoS Hulk,
RF,FGSM_eps0.3,10,10,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,
RF,FGSM_eps0.3,1592,1592,1.0,1.0,FGSM,0.3,1,DoS Slowloris,
RF,FGSM_eps0.3,465,465,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,
RF,FGSM_eps0.3,5846,5846,1.0,1.0,FGSM,0.3,1,FTP-BruteForce - Attempted,
RF,FGSM_eps0.3,45,45,1.0,1.0,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
RF,FGSM_eps0.3,14,7,1.0,0.9285714285714286,FGSM,0.3,1,Infiltration - Dropbox Download,
RF,FGSM_eps0.3,4,0,,1.0,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
RF,FGSM_eps0.3,5997,5991,0.9899849774661993,0.9899949974987494,FGSM,0.3,1,Infiltration - NMAP Portscan,
RF,FGSM_eps0.3,6041,6041,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,
RF,FGSM_eps0.3,25,25,1.0,1.0,FGSM,0.3,1,Web Attack - Brute Force,
RF,FGSM_eps0.3,23,22,1.0,1.0,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
RF,FGSM_eps0.3,7,7,1.0,1.0,FGSM,0.3,1,Web Attack - SQL,
RF,FGSM_eps0.3,2,2,1.0,1.0,FGSM,0.3,1,Web Attack - SQL - Attempted,
RF,FGSM_eps0.3,20,20,1.0,1.0,FGSM,0.3,1,Web Attack - XSS,
RF,FGSM_eps0.3,2,2,1.0,1.0,FGSM,0.3,1,Web Attack - XSS - Attempted,
MLP,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
MLP,FGSM_eps0.3,6081,6081,0.9986844269034698,0.9986844269034698,FGSM,0.3,1,Botnet Ares,
MLP,FGSM_eps0.3,60,60,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,
MLP,FGSM_eps0.3,6017,6017,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
MLP,FGSM_eps0.3,6088,6088,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
MLP,FGSM_eps0.3,502,502,0.00796812749003984,0.00796812749003984,FGSM,0.3,1,DDoS-LOIC-UDP,
MLP,FGSM_eps0.3,55,47,1.0,0.8545454545454545,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
MLP,FGSM_eps0.3,4496,4496,1.0,1.0,FGSM,0.3,1,DoS GoldenEye,
MLP,FGSM_eps0.3,861,861,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,
MLP,FGSM_eps0.3,6050,6050,1.0,1.0,FGSM,0.3,1,DoS Hulk,
MLP,FGSM_eps0.3,10,10,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,
MLP,FGSM_eps0.3,1592,1591,1.0,0.9993718592964824,FGSM,0.3,1,DoS Slowloris,
MLP,FGSM_eps0.3,465,465,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,
MLP,FGSM_eps0.3,5846,5846,1.0,1.0,FGSM,0.3,1,FTP-BruteForce - Attempted,
MLP,FGSM_eps0.3,45,44,0.9090909090909091,0.8888888888888888,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
MLP,FGSM_eps0.3,14,0,,0.07142857142857142,FGSM,0.3,1,Infiltration - Dropbox Download,
MLP,FGSM_eps0.3,4,0,,0.5,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
MLP,FGSM_eps0.3,5997,5867,1.0,0.9864932466233116,FGSM,0.3,1,Infiltration - NMAP Portscan,
MLP,FGSM_eps0.3,6041,6041,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,
MLP,FGSM_eps0.3,25,24,1.0,0.96,FGSM,0.3,1,Web Attack - Brute Force,
MLP,FGSM_eps0.3,23,21,1.0,0.9130434782608695,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
MLP,FGSM_eps0.3,7,4,1.0,0.5714285714285714,FGSM,0.3,1,Web Attack - SQL,
MLP,FGSM_eps0.3,2,0,,0.0,FGSM,0.3,1,Web Attack - SQL - Attempted,
MLP,FGSM_eps0.3,20,20,1.0,1.0,FGSM,0.3,1,Web Attack - XSS,
MLP,FGSM_eps0.3,2,0,,0.0,FGSM,0.3,1,Web Attack - XSS - Attempted,
LR,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,
LR,FGSM_eps0.5,6081,6078,1.0,1.0,FGSM,0.5,1,Botnet Ares,
LR,FGSM_eps0.5,60,60,1.0,1.0,FGSM,0.5,1,Botnet Ares - Attempted,
LR,FGSM_eps0.5,6017,6017,1.0,1.0,FGSM,0.5,1,DDoS-HOIC,
LR,FGSM_eps0.5,6088,157,1.0,1.0,FGSM,0.5,1,DDoS-LOIC-HTTP,
LR,FGSM_eps0.5,502,497,0.03621730382293763,0.04183266932270916,FGSM,0.5,1,DDoS-LOIC-UDP,
LR,FGSM_eps0.5,55,0,,1.0,FGSM,0.5,1,DDoS-LOIC-UDP - Attempted,
LR,FGSM_eps0.5,4496,4496,0.9770907473309609,0.9770907473309609,FGSM,0.5,1,DoS GoldenEye,
LR,FGSM_eps0.5,861,861,1.0,1.0,FGSM,0.5,1,DoS GoldenEye - Attempted,
LR,FGSM_eps0.5,6050,6050,0.9986776859504132,0.9986776859504132,FGSM,0.5,1,DoS Hulk,
LR,FGSM_eps0.5,10,10,1.0,1.0,FGSM,0.5,1,DoS Hulk - Attempted,
LR,FGSM_eps0.5,1592,1559,0.9967928159076331,0.996859296482412,FGSM,0.5,1,DoS Slowloris,
LR,FGSM_eps0.5,465,458,1.0,1.0,FGSM,0.5,1,DoS Slowloris - Attempted,
LR,FGSM_eps0.5,5846,5846,1.0,1.0,FGSM,0.5,1,FTP-BruteForce - Attempted,
LR,FGSM_eps0.5,45,44,0.2727272727272727,0.28888888888888886,FGSM,0.5,1,Infiltration - Communication Victim Attacker,
LR,FGSM_eps0.5,14,0,,0.14285714285714285,FGSM,0.5,1,Infiltration - Dropbox Download,
LR,FGSM_eps0.5,4,0,,0.75,FGSM,0.5,1,Infiltration - Dropbox Download - Attempted,
LR,FGSM_eps0.5,5997,5628,0.894633972992182,0.8799399699849925,FGSM,0.5,1,Infiltration - NMAP Portscan,
LR,FGSM_eps0.5,6041,6041,1.0,1.0,FGSM,0.5,1,SSH-BruteForce,
LR,FGSM_eps0.5,25,0,,0.96,FGSM,0.5,1,Web Attack - Brute Force,
LR,FGSM_eps0.5,23,0,,0.9130434782608695,FGSM,0.5,1,Web Attack - Brute Force - Attempted,
LR,FGSM_eps0.5,7,3,1.0,0.5714285714285714,FGSM,0.5,1,Web Attack - SQL,
LR,FGSM_eps0.5,2,0,,0.0,FGSM,0.5,1,Web Attack - SQL - Attempted,
LR,FGSM_eps0.5,20,0,,1.0,FGSM,0.5,1,Web Attack - XSS,
LR,FGSM_eps0.5,2,0,,0.0,FGSM,0.5,1,Web Attack - XSS - Attempted,
SVM,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,
SVM,FGSM_eps0.5,6081,6081,1.0,1.0,FGSM,0.5,1,Botnet Ares,
SVM,FGSM_eps0.5,60,60,1.0,1.0,FGSM,0.5,1,Botnet Ares - Attempted,
SVM,FGSM_eps0.5,6017,6017,1.0,1.0,FGSM,0.5,1,DDoS-HOIC,
SVM,FGSM_eps0.5,6088,0,,1.0,FGSM,0.5,1,DDoS-LOIC-HTTP,
SVM,FGSM_eps0.5,502,498,0.004016064257028112,0.00796812749003984,FGSM,0.5,1,DDoS-LOIC-UDP,
SVM,FGSM_eps0.5,55,0,,0.8545454545454545,FGSM,0.5,1,DDoS-LOIC-UDP - Attempted,
SVM,FGSM_eps0.5,4496,4496,1.0,1.0,FGSM,0.5,1,DoS GoldenEye,
SVM,FGSM_eps0.5,861,861,1.0,1.0,FGSM,0.5,1,DoS GoldenEye - Attempted,
SVM,FGSM_eps0.5,6050,6050,1.0,1.0,FGSM,0.5,1,DoS Hulk,
SVM,FGSM_eps0.5,10,10,1.0,1.0,FGSM,0.5,1,DoS Hulk - Attempted,
SVM,FGSM_eps0.5,1592,1559,0.9993585631815266,0.9993718592964824,FGSM,0.5,1,DoS Slowloris,
SVM,FGSM_eps0.5,465,458,1.0,1.0,FGSM,0.5,1,DoS Slowloris - Attempted,
SVM,FGSM_eps0.5,5846,5846,1.0,1.0,FGSM,0.5,1,FTP-BruteForce - Attempted,
SVM,FGSM_eps0.5,45,45,0.9111111111111111,0.9111111111111111,FGSM,0.5,1,Infiltration - Communication Victim Attacker,
SVM,FGSM_eps0.5,14,0,,0.0,FGSM,0.5,1,Infiltration - Dropbox Download,
SVM,FGSM_eps0.5,4,0,,0.5,FGSM,0.5,1,Infiltration - Dropbox Download - Attempted,
SVM,FGSM_eps0.5,5997,5230,0.9095602294455067,0.9054527263631816,FGSM,0.5,1,Infiltration - NMAP Portscan,
SVM,FGSM_eps0.5,6041,6041,1.0,1.0,FGSM,0.5,1,SSH-BruteForce,
SVM,FGSM_eps0.5,25,0,,0.96,FGSM,0.5,1,Web Attack - Brute Force,
SVM,FGSM_eps0.5,23,0,,0.9130434782608695,FGSM,0.5,1,Web Attack - Brute Force - Attempted,
SVM,FGSM_eps0.5,7,0,,0.5714285714285714,FGSM,0.5,1,Web Attack - SQL,
SVM,FGSM_eps0.5,2,0,,0.0,FGSM,0.5,1,Web Attack - SQL - Attempted,
SVM,FGSM_eps0.5,20,0,,1.0,FGSM,0.5,1,Web Attack - XSS,
SVM,FGSM_eps0.5,2,0,,0.0,FGSM,0.5,1,Web Attack - XSS - Attempted,
RF,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,
RF,FGSM_eps0.5,6081,6081,1.0,1.0,FGSM,0.5,1,Botnet Ares,
RF,FGSM_eps0.5,60,60,1.0,1.0,FGSM,0.5,1,Botnet Ares - Attempted,
RF,FGSM_eps0.5,6017,6017,1.0,1.0,FGSM,0.5,1,DDoS-HOIC,
RF,FGSM_eps0.5,6088,6088,1.0,1.0,FGSM,0.5,1,DDoS-LOIC-HTTP,
RF,FGSM_eps0.5,502,502,0.7948207171314741,0.7948207171314741,FGSM,0.5,1,DDoS-LOIC-UDP,
RF,FGSM_eps0.5,55,54,0.8703703703703703,0.8545454545454545,FGSM,0.5,1,DDoS-LOIC-UDP - Attempted,
RF,FGSM_eps0.5,4496,4496,1.0,1.0,FGSM,0.5,1,DoS GoldenEye,
RF,FGSM_eps0.5,861,861,1.0,1.0,FGSM,0.5,1,DoS GoldenEye - Attempted,
