accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s
0.32275640735066136,0.26298303899283093,0.2690893187285053,0.26600113978029755,0.63225,0.7309106812714947,LR,FGSM_direct,0.15,0.6749861744467512,0.5792088508605957,0.3905477523803711
0.32275640735066136,0.26298303899283093,0.2690893187285053,0.26600113978029755,0.63225,0.7309106812714947,LR,PGD_direct,0.15,0.6749861744467512,0.5792121887207031,3.448050022125244
0.08601760604879287,0.11203109158499493,0.1449814126394052,0.12639405204460966,0.9634166666666667,0.8550185873605948,LR,FGSM_direct,0.3,0.9126043715946076,1.158409833908081,0.37110471725463867
0.08601760604879287,0.11203109158499493,0.1449814126394052,0.12639405204460966,0.9634166666666667,0.8550185873605948,LR,PGD_direct,0.3,0.9126043715946076,1.1584292650222778,3.4458556175231934
0.08111293437168526,0.10883123649570162,0.14118442240025444,0.12291450328833506,0.96925,0.8588155775997456,LR,FGSM_direct,0.5,0.9188145381358621,1.9306671619415283,0.371248722076416
0.08111293437168526,0.10883123649570162,0.14118442240025444,0.12291450328833506,0.96925,0.8588155775997456,LR,PGD_direct,0.5,0.9188145381358621,1.930699110031128,3.4384171962738037
0.07943573610871871,0.10684141063810196,0.1384012881935471,0.12059065517689344,0.97,0.8615987118064529,LR,FGSM_direct,0.75,0.9205461320181682,2.8959736824035645,0.37960124015808105
0.07943573610871871,0.10684141063810196,0.1384012881935471,0.12059065517689344,0.97,0.8615987118064529,LR,PGD_direct,0.75,0.9205461320181682,2.896038293838501,3.450486898422241
0.23551489986673074,0.22639688615820117,0.27982426495437646,0.2502911706393307,0.8016333333333333,0.7201757350456235,SVM,FGSM_direct,0.15,0.763143341522896,0.580946683883667,0.44866442680358887
0.23551489986673074,0.22639688615820117,0.27982426495437646,0.2502911706393307,0.8016333333333333,0.7201757350456235,SVM,PGD_direct,0.15,0.763143341522896,0.580946683883667,4.09447979927063
0.08614452916058493,0.11989281305512901,0.15832057730155258,0.13645280949892485,0.9743666666666667,0.8416794226984474,SVM,FGSM_direct,0.3,0.9135109652502652,1.1618921756744385,0.44529008865356445
0.08614452916058493,0.11989281305512901,0.15832057730155258,0.13645280949892485,0.9743666666666667,0.8416794226984474,SVM,PGD_direct,0.3,0.9135109652502652,1.1618921756744385,4.150019407272339
0.08304397885823595,0.11573346232918127,0.1521976820467964,0.13148426430810184,0.9749333333333333,0.8478023179532036,SVM,FGSM_direct,0.5,0.916892559585868,1.9364837408065796,0.4464113712310791
0.08304397885823595,0.11573346232918127,0.1521976820467964,0.13148426430810184,0.9749333333333333,0.8478023179532036,SVM,PGD_direct,0.5,0.916892559585868,1.9364837408065796,4.143784284591675
0.08176568180375873,0.11402007843612301,0.14969286126075979,0.12944371862751838,0.9751833333333333,0.8503071387392402,SVM,FGSM_direct,0.75,0.9182252522596847,2.90472149848938,0.4161393642425537
0.08176568180375873,0.11402007843612301,0.14969286126075979,0.12944371862751838,0.9751833333333333,0.8503071387392402,SVM,PGD_direct,0.75,0.9182252522596847,2.90472149848938,4.145384073257446
