accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9323137176686037,0.9546197440196973,0.8940818639047373,0.9233596123840027,0.035633333333333336,0.10591813609526271,LR,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 100.0}",,,,,,,,,,,
0.5746987842579078,0.5376150859678314,0.48174065165099494,0.5081465327433999,0.34736666666666666,0.518259348349005,LR,tuned,FGSM_eps0.15,0.3593918569757849,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.15,1.0,,,,,,,,
0.20539785862578533,0.04242023231877665,0.034411466512931636,0.03799844142730136,0.65125,0.9655885334870684,LR,tuned,FGSM_eps0.3,0.7289466288314914,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.3,1.0,,,,,,,,
0.04455907817557093,0.021124923932887073,0.024153629008210244,0.02253798067113098,0.9383333333333334,0.9758463709917897,LR,tuned,FGSM_eps0.5,0.8900120576956202,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.5,1.0,,,,,,,,
0.03936429652865289,0.014768447482215093,0.01683796195057949,0.015735451209883424,0.94175,0.9831620380494205,LR,tuned,FGSM_eps0.75,0.8953337624543304,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.75,1.0,,,,,,,,
0.6631097975576367,0.6136721385203509,0.7052660875096912,0.6562887322640916,0.37223333333333336,0.2947339124903087,LR,tuned,PGD_eps0.15_it10,0.26989293128926684,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.15,10.0,,,,,,,,
0.5813531816904345,0.542365918287698,0.5248991113850069,0.5334895843856707,0.3713166666666667,0.47510088861499317,LR,tuned,PGD_eps0.15_it25,0.3516586130930256,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.15,25.0,,,,,,,,
0.27781655983971426,0.09064033913431503,0.06460847265570642,0.07544191552826751,0.5434333333333333,0.9353915273442935,LR,tuned,PGD_eps0.3_it10,0.6556122680253483,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.3,10.0,,,,,,,,
0.3237989900546676,0.205133809315654,0.16792239031469297,0.18467222701981834,0.5455166666666666,0.8320776096853071,LR,tuned,PGD_eps0.3_it25,0.6093125300309148,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.3,25.0,,,,,,,,
0.16209894563157848,0.02835259338887396,0.02516748504065364,0.026665262492759727,0.7231,0.9748325149593463,LR,tuned,PGD_eps0.5_it10,0.7711213656926829,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.5,10.0,,,,,,,,
