accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9997733515860856,0.9998210593287736,0.9996819275192335,0.9997514885833855,0.00015,0.0003180724807665547,XGB,clean,0.0,2.0214576721191406,,,,,,,,,,,
0.5449897101620083,0.5068823955566288,0.08345426714112478,0.1433131347614577,0.06806666666666666,0.9165457328588752,XGB,FGSM_eps0.15,0.4548561689165299,2.0214576721191406,FGSM,0.15,1.0,,,,,,,,
0.5069490403706155,0.24006622516556292,0.037472914140309725,0.06482675608288195,0.09945,0.9625270858596903,XGB,FGSM_eps0.3,0.4929240365175924,2.0214576721191406,FGSM,0.3,1.0,,,,,,,,
0.4641578198235769,0.028497964431112063,0.005287954992743971,0.008920636517598135,0.15113333333333334,0.9947120450072561,XGB,FGSM_eps0.5,0.5357333889377442,2.0214576721191406,FGSM,0.5,1.0,,,,,,,,
0.4260083587935052,0.22328568997787987,0.10434765322147785,0.1422281231794719,0.3043166666666667,0.8956523467785221,XGB,FGSM_eps0.75,0.5739009818409291,2.0214576721191406,FGSM,0.75,1.0,,,,,,,,
0.5132226684677661,0.3388170406998859,0.07083076556070214,0.11716733257699075,0.11588333333333334,0.9291692344392979,XGB,PGD_eps0.15_it10,0.48665947435699847,2.0214576721191406,PGD,0.15,10.0,,,,,,,,
0.5349627843304352,0.43711967545638947,0.06854461960519254,0.1185062982248114,0.074,0.9314553803948075,XGB,PGD_eps0.15_it25,0.4649012266212161,2.0214576721191406,PGD,0.15,25.0,,,,,,,,
0.43434902042555507,0.2526595744680851,0.1227560980458422,0.16523286461608444,0.30441666666666667,0.8772439019541578,XGB,PGD_eps0.3_it10,0.5655149905260963,2.0214576721191406,PGD,0.3,10.0,,,,,,,,
0.3541336137729708,0.0880941139439723,0.04451026777726975,0.05913971394233944,0.3862833333333333,0.9554897322227303,XGB,PGD_eps0.3_it25,0.6457213312421239,2.0214576721191406,PGD,0.3,25.0,,,,,,,,
0.34660888643101273,0.24190182594261322,0.20279108601872653,0.22062656126653185,0.5328166666666667,0.7972089139812735,XGB,PGD_eps0.5_it10,0.6532641904571952,2.0214576721191406,PGD,0.5,10.0,,,,,,,,
0.28595777086751945,0.052378255945639864,0.033099417529769595,0.040564739130964415,0.50205,0.9669005824702304,XGB,PGD_eps0.5_it25,0.7139062400841318,2.0214576721191406,PGD,0.5,25.0,,,,,,,,
0.3434720723824375,0.26265401622805135,0.2432459296662227,0.25257769199805963,0.5725,0.7567540703337773,XGB,PGD_eps0.75_it10,0.6564282023154402,2.0214576721191406,PGD,0.75,10.0,,,,,,,,
0.3909594480657824,0.3229691171534072,0.3060254855575214,0.3142690906121449,0.5378333333333334,0.6939745144424786,XGB,PGD_eps0.75_it25,0.6089498925686518,2.0214576721191406,PGD,0.75,25.0,,,,,,,,
0.41182016808246374,0.19205577857595604,0.09035246406774944,0.12289097988319274,0.31866666666666665,0.9096475359322506,XGB,CW_c0.0_it10,0.5880529088057441,2.0214576721191406,CW,,10.0,0.0,,,,,,,
0.41325258605840276,0.19565125606924214,0.0921217422420134,0.12526355625236524,0.31751666666666667,0.9078782577579866,XGB,CW_c0.5_it10,0.5866295567663617,2.0214576721191406,CW,,10.0,0.5,,,,,,,
0.11,0.18032786885245902,0.22,0.1981981981981982,1.0,0.78,XGB,HopSkipJump_direct,0.89,,,,,,100.0,100.0,0.6469325423240662,563.0,0.0,13.0,5.751512765884399
0.9997733515860856,0.9998409353004335,0.9996620479891856,0.9997514836426533,0.00013333333333333334,0.0003379520108144643,LGBM,clean,0.0,1.0816702842712402,,,,,,,,,,,
0.5450622376544609,0.5276018099547511,0.023179532035862673,0.04440805133966827,0.0174,0.9768204679641374,LGBM,FGSM_eps0.15,0.45480177329719046,1.0816702842712402,FGSM,0.15,1.0,,,,,,,,
0.5211825607644398,0.13887291546866015,0.00960181301314037,0.017961733697774308,0.049916666666666665,0.9903981869868597,LGBM,FGSM_eps0.3,0.4786905161237682,1.0816702842712402,FGSM,0.3,1.0,,,,,,,,
0.4463341885533485,0.040300546448087435,0.009383138182613363,0.015222123679754899,0.18733333333333332,0.9906168618173866,LGBM,FGSM_eps0.5,0.5535570202079726,1.0816702842712402,FGSM,0.5,1.0,,,,,,,,
0.451946003281869,0.031050734682561684,0.006679522096097648,0.010994044892349977,0.17475,0.9933204779039023,LGBM,FGSM_eps0.75,0.5479361395428954,1.0816702842712402,FGSM,0.75,1.0,,,,,,,,
0.5458237763252133,0.5458593054318789,0.02437230383873725,0.046661211440750534,0.017,0.9756276961612628,LGBM,PGD_eps0.15_it10,0.4540402346264381,1.0816702842712402,PGD,0.15,10.0,,,,,,,,
0.5283537165806914,0.29078531485533676,0.023775917937299964,0.04395765951190826,0.04861666666666667,0.9762240820627001,LGBM,PGD_eps0.15_it25,0.4715012284344034,1.0816702842712402,PGD,0.15,25.0,,,,,,,,
0.4847556276801175,0.10250791331872412,0.01673856430033994,0.028777961959772374,0.12286666666666667,0.9832614356996601,LGBM,PGD_eps0.3_it10,0.5151083832715339,1.0816702842712402,PGD,0.3,10.0,,,,,,,,
0.4709482063044523,0.07842110773740969,0.014889768005884341,0.02502756707989441,0.1467,0.9851102319941156,LGBM,PGD_eps0.3_it25,0.5289248705837557,1.0816702842712402,PGD,0.3,25.0,,,,,,,,
0.5040751384821809,0.40296466228437816,0.1815796274576069,0.25034945868165,0.22555,0.8184203725423931,LGBM,PGD_eps0.5_it10,0.4958070043425836,1.0816702842712402,PGD,0.5,10.0,,,,,,,,
0.44897237609131213,0.2549239766081871,0.10832355923105978,0.1520410725745696,0.26543333333333335,0.8916764407689403,LGBM,PGD_eps0.5_it25,0.5509278986065655,1.0816702842712402,PGD,0.5,25.0,,,,,,,,
0.4363344605314452,0.335166208447888,0.23992604814822177,0.2796598387246269,0.399,0.7600739518517782,LGBM,PGD_eps0.75_it10,0.5635476822933193,1.0816702842712402,PGD,0.75,10.0,,,,,,,,
0.5363408066870348,0.4813895781637717,0.21597121444049064,0.29817074007492694,0.19506666666666667,0.7840287855595094,LGBM,PGD_eps0.75_it25,0.46356853394739944,1.0816702842712402,PGD,0.75,25.0,,,,,,,,
0.5290699255686608,0.42656529516994635,0.09480547879848121,0.15513231299708863,0.10685,0.9051945212015188,LGBM,CW_c0.0_it10,0.47077595350987733,1.0816702842712402,CW,,10.0,0.0,,,,,,,
0.5472561943011522,0.5206162211146352,0.09136632010019283,0.15545145524344253,0.07053333333333334,0.9086336798998071,LGBM,CW_c0.5_it10,0.4525896847773859,1.0816702842712402,CW,,10.0,0.5,,,,,,,
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,1.2508699893951416,561.0,0.0,0.0,7.084809303283691
