accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s
0.6487715889976071,0.8951986905519688,0.6112887702195039,0.7264911536261831,0.2305,0.38871122978049616,MLP,FGSM,0.3,FGSM_eps0.15,76.037602186203,FGSM,0.15,1,,
0.8716387500296146,0.9423438893108345,0.8859945977832283,0.913300902515522,0.1746,0.1140054022167717,MLP,FGSM,0.3,FGSM_eps0.3,76.037602186203,FGSM,0.3,1,,
0.8071264422279608,0.9503742514970059,0.7884131764413673,0.8618507016918665,0.1326,0.21158682355863268,MLP,FGSM,0.3,FGSM_eps0.5,76.037602186203,FGSM,0.5,1,,
0.7798099931294273,0.947961058763733,0.7527709646372132,0.8391651957221472,0.1331,0.2472290353627868,MLP,FGSM,0.3,FGSM_eps0.75,76.037602186203,FGSM,0.75,1,,
0.6764907958018432,0.8809856262833675,0.6660250240615977,0.7585706960872717,0.2898,0.3339749759384023,MLP,FGSM,0.3,PGD_eps0.15_it10,76.037602186203,PGD,0.15,10,,
0.7381127247743372,0.8972769953051644,0.7417181533111863,0.8121154434510657,0.2735,0.2582818466888137,MLP,FGSM,0.3,PGD_eps0.15_it25,76.037602186203,PGD,0.15,25,,
0.6016015541709114,0.8468297958631877,0.5834394113446553,0.6908823529411765,0.3399,0.4165605886553448,MLP,FGSM,0.3,PGD_eps0.3_it10,76.037602186203,PGD,0.3,10,,
0.6040891752943685,0.8663483358547656,0.5689403582849514,0.6868312063117258,0.2827,0.43105964171504857,MLP,FGSM,0.3,PGD_eps0.3_it25,76.037602186203,PGD,0.3,25,,
0.5782652988699093,0.7874700718276137,0.6126858952466702,0.6891686601826468,0.5326,0.38731410475332984,MLP,FGSM,0.3,PGD_eps0.5_it10,76.037602186203,PGD,0.5,10,,
0.5961998625885475,0.8088217325785036,0.61656679809991,0.699728691730383,0.4694,0.38343320190009006,MLP,FGSM,0.3,PGD_eps0.5_it25,76.037602186203,PGD,0.5,25,,
0.613376294155275,0.8138331489966819,0.6396659318823931,0.7163146458061712,0.4713,0.3603340681176069,MLP,FGSM,0.3,PGD_eps0.75_it10,76.037602186203,PGD,0.75,10,,
0.6479186903267076,0.858934039559712,0.6444472041975845,0.736390243902439,0.3409,0.3555527958024155,MLP,FGSM,0.3,PGD_eps0.75_it25,76.037602186203,PGD,0.75,25,,
0.9271956217868227,0.970877238347663,0.9325654320221056,0.9513357720873518,0.0901,0.06743456797789438,MLP,FGSM,0.3,CW_c0.0_it10,76.037602186203,CW,,10,0.0,
0.9190457011537824,0.9692919546225062,0.9231581235058524,0.9456627176592192,0.0942,0.0768418764941476,MLP,FGSM,0.3,CW_c0.5_it10,76.037602186203,CW,,10,0.5,
0.9610983439550806,0.9932548007100209,0.9555093296904592,0.9740165205557489,0.0209,0.04449067030954081,MLP,FGSM,0.3,Clean,76.037602186203,Clean,0.0,0,,
0.9033618422611291,0.9675553487135163,0.9036604675711758,0.9345170249313705,0.0976,0.09633953242882425,LR,FGSM,0.3,Clean,,Clean,0.0,0,,0.5901534557342529
0.9103508730365562,0.9493502798065067,0.9322549597938464,0.9407249600551396,0.1602,0.06774504020615356,LR,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.5901534557342529
0.8620436399819944,0.926075442449296,0.890279114533205,0.90782454529625,0.2289,0.109720885466795,LR,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,0.5901534557342529
0.8419294463266128,0.9199473770761388,0.8684218696637586,0.8934423611332929,0.2434,0.1315781303362414,LR,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,0.5901534557342529
0.7818474732876874,0.9019326879390487,0.8012356794684715,0.8486074117917859,0.2806,0.19876432053152845,LR,FGSM,0.3,FGSM_eps0.75,,FGSM,0.75,1,,0.5901534557342529
0.9106588642232699,0.9550662484798054,0.9265112235710515,0.9405720589394059,0.1404,0.07348877642894842,LR,FGSM,0.3,PGD_eps0.15_it10,,PGD,0.15,10,,0.5901534557342529
0.9094742827359094,0.9568982166999291,0.922940792946071,0.9396128012643225,0.1339,0.07705920705392903,LR,FGSM,0.3,PGD_eps0.15_it25,,PGD,0.15,25,,0.5901534557342529
0.8959463621502524,0.9534739656352906,0.9079449843211524,0.9301526717557251,0.1427,0.09205501567884752,LR,FGSM,0.3,PGD_eps0.3_it10,,PGD,0.3,10,,0.5901534557342529
0.8410291643962188,0.9490051065328403,0.8366295134900184,0.8892812355620091,0.1448,0.16337048650998168,LR,FGSM,0.3,PGD_eps0.3_it25,,PGD,0.3,25,,0.5901534557342529
0.8014167594588831,0.9399859659489603,0.7902139153652705,0.85861754883109,0.1625,0.20978608463472942,LR,FGSM,0.3,PGD_eps0.5_it10,,PGD,0.5,10,,0.5901534557342529
0.8307469970859296,0.9343268064460232,0.8370331273867553,0.8830079916153544,0.1895,0.16296687261324475,LR,FGSM,0.3,PGD_eps0.5_it25,,PGD,0.5,25,,0.5901534557342529
0.7059631832073728,0.8987673219465034,0.6926945884690614,0.782389143127663,0.2513,0.30730541153093854,LR,FGSM,0.3,PGD_eps0.75_it10,,PGD,0.75,10,,0.5901534557342529
0.6330640384752068,0.8345404345564403,0.6475208792573505,0.7292307692307692,0.4135,0.3524791207426496,LR,FGSM,0.3,PGD_eps0.75_it25,,PGD,0.75,25,,0.5901534557342529
0.9029827761851738,0.9673204787234042,0.9033810425657425,0.934258055194336,0.0983,0.09661895743425751,LR,FGSM,0.3,CW_c0.0_it10,,CW,,10,0.0,0.5901534557342529
0.9029590845554266,0.9673193922670301,0.9033499953429166,0.9342409452864116,0.0983,0.09665000465708343,LR,FGSM,0.3,CW_c0.5_it10,,CW,,10,0.5,0.5901534557342529
0.9049017981946978,0.9694315873597282,0.9038777981309571,0.9355077120822622,0.0918,0.09612220186904281,SVM,FGSM,0.3,Clean,,Clean,0.0,0,,0.8988711833953857
0.9098533488118647,0.9542023794294486,0.9263249402340961,0.9400570285300187,0.1432,0.07367505976590394,SVM,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.8988711833953857
0.8694354284631239,0.9272500320061452,0.8994690924896768,0.9131483145004964,0.2273,0.1005309075103232,SVM,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,0.8988711833953857
0.8393707503139141,0.9143555483135082,0.8710919308267876,0.8921995738862213,0.2628,0.12890806917321246,SVM,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,0.8988711833953857
0.8266483451396621,0.9048796356538712,0.8636095501257413,0.8837630462755564,0.2924,0.13639044987425875,SVM,FGSM,0.3,FGSM_eps0.75,,FGSM,0.75,1,,0.8988711833953857
0.90369352507759,0.9676947620313746,0.903970939799435,0.9347480617044159,0.0972,0.09602906020056506,SVM,FGSM,0.3,PGD_eps0.15_it10,,PGD,0.15,10,,0.8988711833953857
0.9040962827832927,0.9684599261403334,0.9037536092396535,0.9349885973083224,0.0948,0.09624639076034648,SVM,FGSM,0.3,PGD_eps0.15_it25,,PGD,0.15,25,,0.8988711833953857
0.9033144590016348,0.9586485781372294,0.912664162190692,0.9350913746759341,0.1268,0.08733583780930795,SVM,FGSM,0.3,PGD_eps0.3_it10,,PGD,0.3,10,,0.8988711833953857
0.8994290317230922,0.9635941644562335,0.9022943897668354,0.9319373406660361,0.1098,0.09770561023316464,SVM,FGSM,0.3,PGD_eps0.3_it25,,PGD,0.3,25,,0.8988711833953857
0.8911369613115686,0.9493003579563944,0.9057095842776863,0.9269928025548547,0.1558,0.09429041572231364,SVM,FGSM,0.3,PGD_eps0.5_it10,,PGD,0.5,10,,0.8988711833953857
0.8735814636688858,0.9489758412136198,0.8817411282560775,0.9141238573451783,0.1527,0.11825887174392251,SVM,FGSM,0.3,PGD_eps0.5_it25,,PGD,0.5,25,,0.8988711833953857
0.8024354995380132,0.9164921831379118,0.8153932130770902,0.8629918672471864,0.2393,0.18460678692290974,SVM,FGSM,0.3,PGD_eps0.75_it10,,PGD,0.75,10,,0.8988711833953857
0.7300575706602858,0.9120966145317759,0.7151727777950262,0.8017193373242378,0.222,0.28482722220497375,SVM,FGSM,0.3,PGD_eps0.75_it25,,PGD,0.75,25,,0.8988711833953857
0.9045701153782368,0.9691984948886151,0.9036604675711758,0.9352827763496144,0.0925,0.09633953242882425,SVM,FGSM,0.3,CW_c0.0_it10,,CW,,10,0.0,0.8988711833953857
0.9045938070079841,0.9691682759539189,0.9037225620168275,0.9353019616663721,0.0926,0.09627743798317241,SVM,FGSM,0.3,CW_c0.5_it10,,CW,,10,0.5,0.8988711833953857
0.9986021938449146,0.9992856255435458,0.9988822999782669,0.999083922055741,0.0023,0.001117700021733056,RF,FGSM,0.3,Clean,,Clean,0.0,0,,8.62558102607727
