accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.145,0.125,0.0196078431372549,0.03389830508474576,0.44680851063829785,0.9803921568627451,RF,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.24,1.0,0.006535947712418301,0.012987012987012988,0.0,0.9934640522875817,RF,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.905,0.971830985915493,0.9019607843137255,0.9355932203389831,0.0851063829787234,0.09803921568627451,MLP,0.1,Clean,0.002430497407913208,50,200,,,,
0.06,0.1276595744680851,0.0392156862745098,0.06,0.8723404255319149,0.9607843137254902,MLP,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.185,0.4305555555555556,0.20261437908496732,0.27555555555555555,0.8723404255319149,0.7973856209150327,MLP,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.27,0.5384615384615384,0.3202614379084967,0.4016393442622951,0.8936170212765957,0.6797385620915033,MLP,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.32,0.5841584158415841,0.38562091503267976,0.4645669291338583,0.8936170212765957,0.6143790849673203,MLP,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.09,0.2542372881355932,0.09803921568627451,0.14150943396226415,0.9361702127659575,0.9019607843137255,MLP,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.135,0.3387096774193548,0.13725490196078433,0.19534883720930232,0.8723404255319149,0.8627450980392157,MLP,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.065,0.19642857142857142,0.0718954248366013,0.10526315789473684,0.9574468085106383,0.9281045751633987,MLP,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.06,0.16981132075471697,0.058823529411764705,0.08737864077669903,0.9361702127659575,0.9411764705882353,MLP,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.06,0.18181818181818182,0.06535947712418301,0.09615384615384616,0.9574468085106383,0.934640522875817,MLP,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.065,0.19642857142857142,0.0718954248366013,0.10526315789473684,0.9574468085106383,0.9281045751633987,MLP,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.065,0.19642857142857142,0.0718954248366013,0.10526315789473684,0.9574468085106383,0.9281045751633987,MLP,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.065,0.19642857142857142,0.0718954248366013,0.10526315789473684,0.9574468085106383,0.9281045751633987,MLP,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.615,0.7638888888888888,0.7189542483660131,0.7407407407407407,0.723404255319149,0.28104575163398693,MLP,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.53,0.7153284671532847,0.6405228758169934,0.6758620689655173,0.8297872340425532,0.35947712418300654,MLP,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.13725490196078433,LR,0.25,Clean,0.00015313148498535156,50,200,,,,
0.81,0.9136690647482014,0.8300653594771242,0.8698630136986302,0.2553191489361702,0.16993464052287582,LR,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.535,0.8488372093023255,0.477124183006536,0.6108786610878661,0.2765957446808511,0.5228758169934641,LR,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.255,0.5555555555555556,0.13071895424836602,0.21164021164021163,0.3404255319148936,0.869281045751634,LR,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.185,0.3333333333333333,0.06535947712418301,0.1092896174863388,0.425531914893617,0.934640522875817,LR,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.78,0.9224806201550387,0.7777777777777778,0.8439716312056738,0.2127659574468085,0.2222222222222222,LR,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.77,0.9212598425196851,0.7647058823529411,0.8357142857142857,0.2127659574468085,0.23529411764705882,LR,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.585,0.8017241379310345,0.6078431372549019,0.6914498141263941,0.48936170212765956,0.39215686274509803,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.55,0.8,0.5490196078431373,0.6511627906976745,0.44680851063829785,0.45098039215686275,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.525,0.7543859649122807,0.5620915032679739,0.6441947565543071,0.5957446808510638,0.43790849673202614,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.455,0.7291666666666666,0.45751633986928103,0.5622489959839357,0.5531914893617021,0.5424836601307189,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.465,0.7090909090909091,0.5098039215686274,0.5931558935361216,0.6808510638297872,0.49019607843137253,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.405,0.6770833333333334,0.42483660130718953,0.5220883534136547,0.6595744680851063,0.5751633986928104,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.13725490196078433,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.13725490196078433,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.87,0.9635036496350365,0.8627450980392157,0.9103448275862069,0.10638297872340426,0.13725490196078433,SVM,0.25,Clean,0.00015243053436279298,50,200,,,,
0.78,0.9097744360902256,0.7908496732026143,0.8461538461538461,0.2553191489361702,0.20915032679738563,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.545,0.81,0.5294117647058824,0.6403162055335968,0.40425531914893614,0.47058823529411764,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.275,0.58,0.1895424836601307,0.2857142857142857,0.44680851063829785,0.8104575163398693,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.205,0.4166666666666667,0.09803921568627451,0.15873015873015872,0.44680851063829785,0.9019607843137255,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.815,0.9264705882352942,0.8235294117647058,0.8719723183391004,0.2127659574468085,0.17647058823529413,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.795,0.9117647058823529,0.8104575163398693,0.8581314878892734,0.2553191489361702,0.1895424836601307,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.605,0.8557692307692307,0.5816993464052288,0.6926070038910506,0.3191489361702128,0.41830065359477125,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.565,0.8367346938775511,0.5359477124183006,0.6533864541832669,0.3404255319148936,0.46405228758169936,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.485,0.75,0.49019607843137253,0.5928853754940712,0.5319148936170213,0.5098039215686274,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.47,0.7281553398058253,0.49019607843137253,0.5859375,0.5957446808510638,0.5098039215686274,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.38,0.6306306306306306,0.45751633986928103,0.5303030303030303,0.8723404255319149,0.5424836601307189,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.415,0.6836734693877551,0.43790849673202614,0.5338645418326693,0.6595744680851063,0.5620915032679739,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.13725490196078433,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.87,0.9635036496350365,0.8627450980392157,0.9103448275862069,0.10638297872340426,0.13725490196078433,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.25,Clean,0.005311508178710938,50,200,,,,
0.225,0.0,0.0,0.0,0.0425531914893617,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.15,0.0,0.0,0.0,0.3617021276595745,1.0,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.13,0.0,0.0,0.0,0.44680851063829785,1.0,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.13,0.08,0.013071895424836602,0.02247191011235955,0.48936170212765956,0.9869281045751634,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.16,0.0,0.0,0.0,0.3191489361702128,1.0,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.17,0.0,0.0,0.0,0.2765957446808511,1.0,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.155,0.0,0.0,0.0,0.3404255319148936,1.0,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.135,0.0,0.0,0.0,0.425531914893617,1.0,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.14,0.0,0.0,0.0,0.40425531914893614,1.0,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.13,0.0,0.0,0.0,0.44680851063829785,1.0,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.84,0.8954248366013072,0.8954248366013072,0.8954248366013072,0.3404255319148936,0.10457516339869281,MLP,0.25,Clean,0.002376292943954468,50,200,,,,
0.06,0.1111111111111111,0.032679738562091505,0.050505050505050504,0.851063829787234,0.9673202614379085,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.075,0.18,0.058823529411764705,0.08866995073891626,0.8723404255319149,0.9411764705882353,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.255,0.5227272727272727,0.3006535947712418,0.3817427385892116,0.8936170212765957,0.6993464052287581,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.325,0.5882352941176471,0.39215686274509803,0.47058823529411764,0.8936170212765957,0.6078431372549019,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.25,0.5176470588235295,0.2875816993464052,0.3697478991596639,0.8723404255319149,0.7124183006535948,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.205,0.4583333333333333,0.21568627450980393,0.29333333333333333,0.8297872340425532,0.7843137254901961,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.075,0.22413793103448276,0.08496732026143791,0.12322274881516587,0.9574468085106383,0.9150326797385621,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.1,0.2711864406779661,0.10457516339869281,0.1509433962264151,0.9148936170212766,0.8954248366013072,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.065,0.19642857142857142,0.0718954248366013,0.10526315789473684,0.9574468085106383,0.9281045751633987,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.07,0.2,0.0718954248366013,0.10576923076923077,0.9361702127659575,0.9281045751633987,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.07,0.21052631578947367,0.0784313725490196,0.11428571428571428,0.9574468085106383,0.9215686274509803,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.07,0.21052631578947367,0.0784313725490196,0.11428571428571428,0.9574468085106383,0.9215686274509803,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.7,0.7784431137724551,0.8496732026143791,0.8125,0.7872340425531915,0.1503267973856209,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.695,0.7738095238095238,0.8496732026143791,0.8099688473520249,0.8085106382978723,0.1503267973856209,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.875,0.9637681159420289,0.869281045751634,0.9140893470790378,0.10638297872340426,0.13071895424836602,LR,0.5,Clean,0.00015426039695739746,50,200,,,,
0.765,0.9076923076923077,0.7712418300653595,0.833922261484099,0.2553191489361702,0.22875816993464052,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.495,0.8421052631578947,0.41830065359477125,0.5589519650655022,0.2553191489361702,0.5816993464052288,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.245,0.525,0.13725490196078433,0.21761658031088082,0.40425531914893614,0.8627450980392157,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.185,0.34375,0.0718954248366013,0.11891891891891893,0.44680851063829785,0.9281045751633987,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.73,0.9024390243902439,0.7254901960784313,0.8043478260869565,0.2553191489361702,0.27450980392156865,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.745,0.9112903225806451,0.738562091503268,0.8158844765342961,0.23404255319148937,0.26143790849673204,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.595,0.8214285714285714,0.6013071895424836,0.6943396226415094,0.425531914893617,0.39869281045751637,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.54,0.801980198019802,0.5294117647058824,0.6377952755905512,0.425531914893617,0.47058823529411764,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.51,0.7477477477477478,0.5424836601307189,0.6287878787878788,0.5957446808510638,0.45751633986928103,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.47,0.7326732673267327,0.48366013071895425,0.5826771653543307,0.574468085106383,0.5163398692810458,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.455,0.7075471698113207,0.49019607843137253,0.5791505791505791,0.6595744680851063,0.5098039215686274,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.41,0.6842105263157895,0.42483660130718953,0.5241935483870968,0.6382978723404256,0.5751633986928104,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.875,0.9637681159420289,0.869281045751634,0.9140893470790378,0.10638297872340426,0.13071895424836602,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.86,0.9562043795620438,0.8562091503267973,0.903448275862069,0.1276595744680851,0.1437908496732026,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.86,0.9496402877697842,0.8627450980392157,0.9041095890410958,0.14893617021276595,0.13725490196078433,SVM,0.5,Clean,0.00015233635902404786,50,200,,,,
0.745,0.9047619047619048,0.7450980392156863,0.8172043010752689,0.2553191489361702,0.2549019607843137,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.55,0.8118811881188119,0.5359477124183006,0.6456692913385826,0.40425531914893614,0.46405228758169936,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.255,0.5434782608695652,0.16339869281045752,0.25125628140703515,0.44680851063829785,0.8366013071895425,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.205,0.4166666666666667,0.09803921568627451,0.15873015873015872,0.44680851063829785,0.9019607843137255,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.78,0.9097744360902256,0.7908496732026143,0.8461538461538461,0.2553191489361702,0.20915032679738563,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.795,0.9242424242424242,0.7973856209150327,0.856140350877193,0.2127659574468085,0.20261437908496732,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.63,0.8691588785046729,0.6078431372549019,0.7153846153846154,0.2978723404255319,0.39215686274509803,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.54,0.8210526315789474,0.5098039215686274,0.6290322580645161,0.3617021276595745,0.49019607843137253,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.485,0.7358490566037735,0.5098039215686274,0.6023166023166023,0.5957446808510638,0.49019607843137253,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.475,0.7448979591836735,0.477124183006536,0.5816733067729084,0.5319148936170213,0.5228758169934641,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.365,0.6226415094339622,0.43137254901960786,0.5096525096525096,0.851063829787234,0.5686274509803921,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.4,0.6736842105263158,0.41830065359477125,0.5161290322580645,0.6595744680851063,0.5816993464052288,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.13725490196078433,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.86,0.9562043795620438,0.8562091503267973,0.903448275862069,0.1276595744680851,0.1437908496732026,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,Clean,0.00531554102897644,50,200,,,,
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.215,0.0,0.0,0.0,0.0851063829787234,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.19,0.0,0.0,0.0,0.19148936170212766,1.0,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.125,0.0,0.0,0.0,0.46808510638297873,1.0,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.19,0.0,0.0,0.0,0.19148936170212766,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.19,0.0,0.0,0.0,0.19148936170212766,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.175,0.0,0.0,0.0,0.2553191489361702,1.0,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.17,0.0,0.0,0.0,0.2765957446808511,1.0,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.17,0.0,0.0,0.0,0.2765957446808511,1.0,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.15,0.0,0.0,0.0,0.3617021276595745,1.0,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.795,0.8373493975903614,0.9084967320261438,0.8714733542319749,0.574468085106383,0.0915032679738562,MLP,0.5,Clean,0.002084789276123047,50,200,,,,
0.245,0.5121951219512195,0.27450980392156865,0.3574468085106383,0.851063829787234,0.7254901960784313,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.06,0.14285714285714285,0.0457516339869281,0.06930693069306931,0.8936170212765957,0.954248366013072,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.145,0.359375,0.1503267973856209,0.2119815668202765,0.8723404255319149,0.8496732026143791,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.28,0.5483870967741935,0.3333333333333333,0.4146341463414634,0.8936170212765957,0.6666666666666666,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
