accuracy,precision,recall,f1,fpr,fnr,model
0.9035987585586013,0.9677526595744681,0.9037846564624794,0.9346754643677053,0.097,0.09621534353752056,LR
0.9047122651567201,0.969642440601153,0.9034120897885685,0.9353563277508117,0.0911,0.0965879102114316,SVM
0.9987443436233978,0.9994098279182456,0.9989443944239188,0.9991770569693958,0.0019,0.0010556055760812194,RF
0.9657182117557866,0.993518577937496,0.9613462075817318,0.9771676528599605,0.0202,0.03865379241826818,MLP
