accuracy,precision,recall,f1,fpr,fnr,model,config,search_budget,best_params,cv_f1_macro,fit_s
0.8878676470588235,0.556135770234987,0.5207823960880196,0.5378787878787878,0.0595446584938704,0.4792176039119804,LR,tuned,12,"{'class_weight': None, 'C': 1.0}",0.7154583640741673,0.3933265209197998
0.8878676470588235,0.556135770234987,0.5207823960880196,0.5378787878787878,0.0595446584938704,0.4792176039119804,LR,as_submitted,0,{'max_iter': 500},,0.06398320198059082
0.8927696078431373,0.5808219178082191,0.5183374083129584,0.5478036175710594,0.053590192644483364,0.48166259168704156,SVM,tuned,12,"{'class_weight': None, 'C': 10.0}",0.7137058798593725,21.507485389709473
0.8924632352941176,0.5810055865921788,0.508557457212714,0.5423728813559322,0.05253940455341506,0.49144254278728605,SVM,as_submitted,0,{'max_iter': 500},,1.9260072708129883
0.9200367647058824,0.6796116504854369,0.684596577017115,0.682095006090134,0.04623467600700525,0.3154034229828851,RF,tuned,12,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': None}",0.9419707555747215,22.580463647842407
0.9111519607843137,0.64,0.6650366748166259,0.6522781774580336,0.053590192644483364,0.33496332518337407,RF,as_submitted,0,{'n_estimators': 50},,1.5341849327087402
