accuracy,precision,recall,f1,fpr,fnr,surrogate,hidden,epochs,surrogate_clean_acc,surrogate_train_s,target,epsilon,asr
0.19791666666666666,0.11095456146530469,0.7701711491442543,0.1939655172413793,0.8840630472854641,0.22982885085574573,submitted,"[32, 12]",12,0.8881740196078431,5.66506552696228,LR,0.3,0.7328431372549019
0.11764705882352941,0.055095426719481456,0.3740831295843521,0.096045197740113,0.9190893169877408,0.6259168704156479,submitted,"[32, 12]",12,0.8881740196078431,5.66506552696228,SVM,0.3,0.819546568627451
0.8207720588235294,0.05102040816326531,0.02444987775061125,0.03305785123966942,0.06514886164623468,0.9755501222493888,submitted,"[32, 12]",12,0.8881740196078431,5.66506552696228,RF,0.3,0.13817401960784315
0.15900735294117646,0.09917638984214139,0.706601466992665,0.17393921155582306,0.9194395796847635,0.293398533007335,submitted,"[32, 12]",12,0.8881740196078431,5.66506552696228,LR,0.5,0.7720588235294118
0.11764705882352941,0.05445366029570862,0.3691931540342298,0.09490886235072282,0.9183887915936952,0.6308068459657702,submitted,"[32, 12]",12,0.8881740196078431,5.66506552696228,SVM,0.5,0.8201593137254902
0.7962622549019608,0.04929577464788732,0.034229828850855744,0.04040404040404041,0.09457092819614711,0.9657701711491442,submitted,"[32, 12]",12,0.8881740196078431,5.66506552696228,RF,0.5,0.16329656862745098
0.20006127450980393,0.10338616714697406,0.7017114914425427,0.18021978021978022,0.8718038528896672,0.2982885085574572,longer,"[32, 12]",50,0.8863357843137255,23.864338159561157,LR,0.3,0.7236519607843137
0.1253063725490196,0.05397520058351568,0.36185819070904646,0.09393843224373215,0.9085814360770578,0.6381418092909535,longer,"[32, 12]",50,0.8863357843137255,23.864338159561157,SVM,0.3,0.8045343137254902
0.8238357843137255,0.09313725490196079,0.04645476772616137,0.06199021207177814,0.0647985989492119,0.9535452322738386,longer,"[32, 12]",50,0.8863357843137255,23.864338159561157,RF,0.3,0.13480392156862744
0.16145833333333334,0.0910049191848208,0.6332518337408313,0.15913978494623657,0.9061295971978984,0.36674816625916873,longer,"[32, 12]",50,0.8863357843137255,23.864338159561157,LR,0.5,0.7628676470588235
0.12162990196078431,0.04948680351906158,0.33007334963325186,0.08606949314631814,0.908231173380035,0.6699266503667481,longer,"[32, 12]",50,0.8863357843137255,23.864338159561157,SVM,0.5,0.8085171568627451
0.7637867647058824,0.08101851851851852,0.08557457212713937,0.08323424494649227,0.13905429071803854,0.9144254278728606,longer,"[32, 12]",50,0.8863357843137255,23.864338159561157,RF,0.5,0.19669117647058823
0.27879901960784315,0.10643464184540671,0.6430317848410758,0.18263888888888888,0.7733800350262697,0.3569682151589242,wider,"[128, 64]",12,0.8716299019607843,5.746404409408569,LR,0.3,0.6409313725490197
0.13388480392156862,0.04308390022675737,0.2787286063569682,0.07463175122749591,0.8868651488616462,0.7212713936430318,wider,"[128, 64]",12,0.8716299019607843,5.746404409408569,SVM,0.3,0.7941176470588235
0.8213848039215687,0.05154639175257732,0.02444987775061125,0.03316749585406302,0.06444833625218914,0.9755501222493888,wider,"[128, 64]",12,0.8716299019607843,5.746404409408569,RF,0.3,0.13756127450980393
0.19270833333333334,0.07192307692307692,0.4572127139364303,0.12429378531073447,0.8451838879159369,0.5427872860635696,wider,"[128, 64]",12,0.8716299019607843,5.746404409408569,LR,0.5,0.7285539215686274
0.13388480392156862,0.04308390022675737,0.2787286063569682,0.07463175122749591,0.8868651488616462,0.7212713936430318,wider,"[128, 64]",12,0.8716299019607843,5.746404409408569,SVM,0.5,0.7941176470588235
0.7334558823529411,0.06095238095238095,0.07823960880195599,0.06852248394004283,0.17267950963222417,0.921760391198044,wider,"[128, 64]",12,0.8716299019607843,5.746404409408569,RF,0.5,0.22886029411764705
0.27144607843137253,0.0993080993080993,0.5965770171149144,0.1702721563154222,0.7751313485113835,0.4034229828850856,wider_longer,"[128, 64]",50,0.8884803921568627,23.437208652496338,LR,0.3,0.6436887254901961
0.11948529411764706,0.03925233644859813,0.2567237163814181,0.06809338521400778,0.9001751313485113,0.7432762836185819,wider_longer,"[128, 64]",50,0.8884803921568627,23.437208652496338,SVM,0.3,0.8069852941176471
0.8259803921568627,0.1044776119402985,0.05134474327628362,0.06885245901639345,0.06304728546409807,0.9486552567237164,wider_longer,"[128, 64]",50,0.8884803921568627,23.437208652496338,RF,0.3,0.1329656862745098
0.15808823529411764,0.07301935012778386,0.4889975550122249,0.12706480304955528,0.8893169877408056,0.511002444987775,wider_longer,"[128, 64]",50,0.8884803921568627,23.437208652496338,LR,0.5,0.7604166666666666
0.11887254901960784,0.03853348297792742,0.25183374083129584,0.06683971447112265,0.9001751313485113,0.7481662591687042,wider_longer,"[128, 64]",50,0.8884803921568627,23.437208652496338,SVM,0.5,0.8082107843137255
0.7573529411764706,0.0772626931567329,0.08557457212713937,0.08120649651972157,0.14640980735551665,0.9144254278728606,wider_longer,"[128, 64]",50,0.8884803921568627,23.437208652496338,RF,0.5,0.2025122549019608
0.3235294117647059,0.10075454948956947,0.5550122249388753,0.17054845980465816,0.7096322241681261,0.4449877750611247,deep_long,"[256, 128, 64]",50,0.8802083333333334,26.608027696609497,LR,0.3,0.5860906862745098
0.16053921568627452,0.03768345894486315,0.23227383863080683,0.06484641638225255,0.8497373029772329,0.7677261613691931,deep_long,"[256, 128, 64]",50,0.8802083333333334,26.608027696609497,SVM,0.3,0.7573529411764706
0.850796568627451,0.18032786885245902,0.05378973105134474,0.08286252354048965,0.03502626970227671,0.9462102689486552,deep_long,"[256, 128, 64]",50,0.8802083333333334,26.608027696609497,RF,0.3,0.10784313725490197
0.24724264705882354,0.07790601813685079,0.4621026894865526,0.13333333333333333,0.78353765323993,0.5378973105134475,deep_long,"[256, 128, 64]",50,0.8802083333333334,26.608027696609497,LR,0.5,0.6623774509803921
0.15441176470588236,0.03297576479936432,0.20293398533007334,0.05673274094326726,0.852539404553415,0.7970660146699267,deep_long,"[256, 128, 64]",50,0.8802083333333334,26.608027696609497,SVM,0.5,0.7637867647058824
0.7889093137254902,0.0705521472392638,0.05623471882640587,0.06258503401360545,0.10612959719789843,0.9437652811735942,deep_long,"[256, 128, 64]",50,0.8802083333333334,26.608027696609497,RF,0.5,0.16942401960784315
